"institution_ror","institution","period","euro","doi","is_hybrid","type","contract_primary_identifier","contract_invoice_id","gold-oa","vat","colour charge","cover charge","hybrid-oa","other","page charge","permission","publication charge","reprint","submission fee","payment fee","url"
"https://ror.org/01js2sh04","desy","2019","1234.02","10.1103/physrevx.9.011025",FALSE,"journal article",NA,NA,"1234.02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:419044"
"https://ror.org/01js2sh04","desy","2019","1946.04","10.1063/1.5086374",FALSE,"journal article",NA,NA,"1946.04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:419323"
"https://ror.org/01js2sh04","desy","2019","1153.71","10.1107/s1600577518016077",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"1153.71",NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:419382"
"https://ror.org/01js2sh04","desy","2019","1760.11","10.1364/oe.27.006580",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"1760.11","20.18","257.79",NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:419426"
"https://ror.org/01js2sh04","desy","2019","1766.28","10.1364/ol.44.001308",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"1766.28",NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:419602"
"https://ror.org/01js2sh04","desy","2019","1748.4","10.1364/oe.27.007120",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"1748.4","21.32","384.05",NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:419720"
"https://ror.org/01js2sh04","desy","2019","1948.23","10.1063/1.5080428",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"1948.23","19.48",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:420105"
"https://ror.org/01js2sh04","desy","2019","1490.0","10.1038/s41598-019-41130-3",FALSE,"journal article",NA,NA,"1490.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:420133"
"https://ror.org/01js2sh04","desy","2019","4290.0","10.1038/s41467-019-09328-1",FALSE,"journal article",NA,NA,"4290.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:420173"
"https://ror.org/01js2sh04","desy","2019","2209.58","10.1364/oe.27.008639",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"2209.58","22.1",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:420367"
"https://ror.org/01js2sh04","desy","2019","1753.14","10.1364/oe.27.009144",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"1753.14","17.53",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:420530"
"https://ror.org/01js2sh04","desy","2019","1961.13","10.1063/1.5089496",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"1961.13",NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:420762"
"https://ror.org/01js2sh04","desy","2019","616.53","10.3390/app9071350",FALSE,"journal article",NA,NA,"616.53",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:421027"
"https://ror.org/01js2sh04","desy","2019","2284.45","10.1364/oe.27.011037",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"2284.45","22.84",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:421127"
"https://ror.org/01js2sh04","desy","2019","3715.17","10.3791/60001",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"3715.17",NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:421128"
"https://ror.org/01js2sh04","desy","2019","533.33","10.3847/2041-8213/ab1267",TRUE,"journal article",NA,NA,NA,NA,"128.0",NA,"533.33","42.63","528.04",NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:421356"
"https://ror.org/01js2sh04","desy","2019","1780.0","10.1364/oe.27.013479",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"1780.0","17.81",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:421609"
"https://ror.org/01js2sh04","desy","2019","1247.1","10.1107/s1600577519003412",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"1247.1",NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:422476"
"https://ror.org/01js2sh04","desy","2019","1253.25","10.1107/s1600577519004570",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"1253.25",NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:422698"
"https://ror.org/01js2sh04","desy","2019","1342.76","10.1107/s2052252519007395",FALSE,"journal article",NA,NA,"1342.76",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:422773"
"https://ror.org/01js2sh04","desy","2019","4290.0","10.1038/s41467-019-10589-z",FALSE,"journal article",NA,NA,"4290.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:422797"
"https://ror.org/01js2sh04","desy","2019","1245.11","10.1107/s1600577519005174",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"1245.11",NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:422927"
"https://ror.org/01js2sh04","desy","2019","1757.61","10.1364/oe.27.019254",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"1757.61","31.12",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:423090"
"https://ror.org/01js2sh04","desy","2019","4450.77","10.1021/acs.macromol.9b00531",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"4450.77",NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:423179"
"https://ror.org/01js2sh04","desy","2019","1950.0","10.1088/1748-0221/14/06/p06021",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"1950.0",NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:423251"
"https://ror.org/01js2sh04","desy","2019","1200.0","10.1088/1367-2630/ab2a98",FALSE,"journal article",NA,NA,"1200.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:423365"
"https://ror.org/01js2sh04","desy","2019","2471.42","10.1364/optica.6.000872",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"2471.42",NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:423434"
"https://ror.org/01js2sh04","desy","2019","1779.2","10.1039/c9cp02864a",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"1779.2",NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:423720"
"https://ror.org/01js2sh04","desy","2019","4920.0","10.1038/s41467-019-11122-y",FALSE,"journal article",NA,NA,"4920.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:423814"
"https://ror.org/01js2sh04","desy","2019","1776.48","10.1364/ol.44.002157",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"1776.48","17.76",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:423818"
"https://ror.org/01js2sh04","desy","2019","1549.24","10.1109/tns.2019.2927421",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"1549.24",NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:423823"
"https://ror.org/01js2sh04","desy","2019","1389.8","10.1364/ome.9.003352",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"1389.8","16.48","258.03",NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:423899"
"https://ror.org/01js2sh04","desy","2019","2570.0","10.1038/s42004-019-0197-1",FALSE,"journal article",NA,NA,"2570.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:424075"
"https://ror.org/01js2sh04","desy","2019","86.67","10.3847/1538-4357/ab2f89",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"86.67",NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:424632"
"https://ror.org/01js2sh04","desy","2019","1318.35","10.1107/s205225251900914x",FALSE,"journal article",NA,NA,"1318.35",NA,NA,NA,NA,"13.18",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:424856"
"https://ror.org/01js2sh04","desy","2019","2577.98","10.1364/oe.27.026547",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"2577.98","25.78",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:425039"
"https://ror.org/01js2sh04","desy","2019","1200.0","10.1088/1367-2630/ab34e8",FALSE,"journal article",NA,NA,"1200.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:425042"
"https://ror.org/01js2sh04","desy","2019","1783.37","10.1039/c9re00191c",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"1783.37",NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:425043"
"https://ror.org/01js2sh04","desy","2019","2692.0","10.1107/s2053273319010593",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"2692.0",NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:425099"
"https://ror.org/01js2sh04","desy","2019","916.12","10.3390/biom9080371",FALSE,"journal article",NA,NA,"916.12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:425192"
"https://ror.org/01js2sh04","desy","2019","1359.56","10.1107/s1600577519007835",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"1359.56",NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:425395"
"https://ror.org/01js2sh04","desy","2019","1785.02","10.1039/c9cp03593a",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"1785.02",NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:425446"
"https://ror.org/01js2sh04","desy","2019","1797.3","10.1364/oe.27.026979",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"1797.3","17.97",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:425510"
"https://ror.org/01js2sh04","desy","2019","1950.0","10.1088/1475-7516/2019/11/007",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"1950.0",NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:426045"
"https://ror.org/01js2sh04","desy","2019","856.97","10.1039/c9ra04293h",FALSE,"journal article",NA,NA,"856.97",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:426213"
"https://ror.org/01js2sh04","desy","2019","3611.09","10.1021/acsanm.9b00764",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"3611.09",NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:426256"
"https://ror.org/01js2sh04","desy","2019","1490.0","10.1038/s41598-019-53887-8",FALSE,"journal article",NA,NA,"1490.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:427604"
"https://ror.org/01js2sh04","desy","2021","3500.0","10.1002/chem.201904529",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"3500.0",NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:427842"
"https://ror.org/01js2sh04","desy","2019","1795.34","10.1364/oe.27.036580",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"1795.34","17.95",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:428162"
"https://ror.org/01js2sh04","desy","2019","1800.27","10.1364/oe.27.036562",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"1800.27","20.64","263.67",NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:428420"
"https://ror.org/01js2sh04","desy","2019","1472.38","10.3390/nano9091249",FALSE,"journal article",NA,NA,"1472.38",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:428789"
"https://ror.org/01js2sh04","desy","2020","2548.66","10.1063/1.5124387",FALSE,"journal article",NA,NA,"2548.66",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:429016"
"https://ror.org/01js2sh04","desy","2019","3000.0","10.1038/s41377-019-0233-z",FALSE,"journal article",NA,NA,"3000.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:429044"
"https://ror.org/01js2sh04","desy","2019","2462.62","10.1063/1.5118777",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"2462.62",NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:429050"
"https://ror.org/01js2sh04","desy","2019","1490.0","10.1038/s41598-019-56433-8",FALSE,"journal article",NA,NA,"1490.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:429406"
"https://ror.org/01js2sh04","desy","2020","2543.0","10.1107/s1600577519013079",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"2543.0",NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:429614"
"https://ror.org/01js2sh04","desy","2019","994.88","10.1364/osac.2.003547",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"994.88","9.95",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:429833"
"https://ror.org/01js2sh04","desy","2020","1077.65","10.1364/josab.380140",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"1077.65","10.78",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:430372"
"https://ror.org/01js2sh04","desy","2020","2692.0","10.1107/s2053273319015559",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"2692.0",NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:434540"
"https://ror.org/01js2sh04","desy","2020","1490.0","10.1038/s41598-020-58318-7",FALSE,"journal article",NA,NA,"1490.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:434721"
"https://ror.org/01js2sh04","desy","2020","1600.83","10.1364/oe.384968",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"1600.83","16.01",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:434730"
"https://ror.org/01js2sh04","desy","2020","1788.39","10.1364/oe.384290",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"1788.39","17.88",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:434937"
"https://ror.org/01js2sh04","desy","2020","1360.79","10.1063/1.5143258",FALSE,"journal article",NA,NA,"1360.79",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:435397"
"https://ror.org/01js2sh04","desy","2020","3151.82","10.1103/physrevx.10.011067",FALSE,"journal article",NA,NA,"3151.82",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:435480"
"https://ror.org/01js2sh04","desy","2020","1733.5","10.1364/josab.379142",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"1733.5",NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:435523"
"https://ror.org/01js2sh04","desy","2020","2114.35","10.1364/oe.382608",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"2114.35",NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:435682"
"https://ror.org/01js2sh04","desy","2020","2750.0","10.1107/s1600577519017119",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"2750.0","150.0",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:436013"
"https://ror.org/01js2sh04","desy","2020","1733.5","10.1364/oe.386112",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"1733.5",NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:436460"
"https://ror.org/01js2sh04","desy","2020","2750.0","10.1107/s1600577520000831",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"2750.0","150.0",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:436634"
"https://ror.org/01js2sh04","desy","2020","1570.0","10.1038/s41598-020-61926-y",FALSE,"journal article",NA,NA,"1570.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:436714"
"https://ror.org/01js2sh04","desy","2020","1379.82","10.1063/1.5129532",FALSE,"journal article",NA,NA,"1379.82",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:436753"
"https://ror.org/01js2sh04","desy","2020","1861.15","10.1364/ol.390291",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"1861.15","18.61",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:436937"
"https://ror.org/01js2sh04","desy","2020","1570.0","10.1038/s41598-020-64101-5",FALSE,"journal article",NA,NA,"1570.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:436950"
"https://ror.org/01js2sh04","desy","2020","2526.41","10.1063/4.0000004",FALSE,"journal article",NA,NA,"2526.41",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:437259"
"https://ror.org/01js2sh04","desy","2020","2750.0","10.1002/lpor.202000021",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"2750.0","150.0",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:437385"
"https://ror.org/01js2sh04","desy","2020","4380.0","10.1038/s41467-020-16270-0",FALSE,"journal article",NA,NA,"4380.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:437555"
"https://ror.org/01js2sh04","desy","2019","1435.49","10.1142/s0217732320500790",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"1435.49",NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:437583"
"https://ror.org/01js2sh04","desy","2021","2750.0","10.1002/cphc.202000114",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"2750.0","150.0",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:437700"
"https://ror.org/01js2sh04","desy","2020","1828.08","10.1364/josab.389548",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"1828.08","39.89","830.95",NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:438320"
"https://ror.org/01js2sh04","desy","2020","4380.0","10.1038/s41467-020-16547-4",FALSE,"journal article",NA,NA,"4380.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:439028"
"https://ror.org/01js2sh04","desy","2020","1570.0","10.1038/s41598-020-66220-5",FALSE,"journal article",NA,NA,"1570.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:439030"
"https://ror.org/01js2sh04","desy","2020","1114.21","10.3390/cryst10060480",FALSE,"journal article",NA,NA,"1114.21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:440943"
"https://ror.org/01js2sh04","desy","2020","2750.0","10.1107/s1600576720005567",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"2750.0","150.0",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:440967"
"https://ror.org/01js2sh04","desy","2020","1713.6","10.1002/open.202000108",FALSE,"journal article",NA,NA,"1713.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:441055"
"https://ror.org/01js2sh04","desy","2020","1570.0","10.1038/s41598-020-67214-z",FALSE,"journal article",NA,NA,"1570.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:441103"
"https://ror.org/01js2sh04","desy","2020","1570.0","10.1038/s41598-020-65083-0",FALSE,"journal article",NA,NA,"1570.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:441309"
"https://ror.org/01js2sh04","desy","2020","1117.47","10.1103/physreve.102.013202",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"1117.47","16.76",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:441485"
"https://ror.org/01js2sh04","desy","2020","2750.0","10.1107/s1600576720006925",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"2750.0","150.0",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:441526"
"https://ror.org/01js2sh04","desy","2020","1750.0","10.1016/j.jms.2020.111296",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"1750.0",NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:441676"
"https://ror.org/01js2sh04","desy","2020","2750.0","10.1002/anie.201914888",TRUE,"journal article",NA,NA,NA,NA,"1178.1",NA,"2750.0","150.0",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:441678"
"https://ror.org/01js2sh04","desy","2020","2320.0","10.1515/zpch-2020-0009",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"2320.0",NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:441680"
"https://ror.org/01js2sh04","desy","2020","2750.0","10.1107/s1600577520007900",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"2750.0","150.0",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:441819"
"https://ror.org/01js2sh04","desy","2020","2750.0","10.1107/s1600576720008420",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"2750.0","150.0",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:441915"
"https://ror.org/01js2sh04","desy","2020","3415.01","10.1103/physrevx.10.031039",FALSE,"journal article",NA,NA,"3415.01",NA,NA,NA,NA,"51.23",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:442055"
"https://ror.org/01js2sh04","desy","2020","2546.0","10.1038/s42005-020-00421-2",FALSE,"journal article",NA,NA,"2546.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:442056"
"https://ror.org/01js2sh04","desy","2020","1222.5","10.1088/1367-2630/aba85c",FALSE,"journal article",NA,NA,"1222.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:442083"
"https://ror.org/01js2sh04","desy","2020","2750.0","10.1140/epjst/e2020-000127-8",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"2750.0",NA,NA,NA,NA,"8014.0",NA,NA,"oai:bib-pubdb1.desy.de:442527"
"https://ror.org/01js2sh04","desy","2020","2750.0","10.1107/s2053230x20010249",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"2750.0","150.0",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:442529"
"https://ror.org/01js2sh04","desy","2020","1570.0","10.1038/s41598-020-71624-4",FALSE,"journal article",NA,NA,"1570.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:442531"
"https://ror.org/01js2sh04","desy","2020","1067.25","10.1103/physreva.102.033507",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"1067.25",NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:442566"
"https://ror.org/01js2sh04","desy","2020","2337.07","10.1063/4.0000029",FALSE,"journal article",NA,NA,"2337.07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:442673"
"https://ror.org/01js2sh04","desy","2020","1673.57","10.1364/ol.402264",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"1673.57","25.1",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:448388"
"https://ror.org/01js2sh04","desy","2021","2750.0","10.1002/qua.26447",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"2750.0","150.0",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:448457"
"https://ror.org/01js2sh04","desy","2020","1619.69","10.1107/s2052252520012798",FALSE,"journal article",NA,NA,"1619.69",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:448516"
"https://ror.org/01js2sh04","desy","2020","3150.0","10.1002/lpor.202000109",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"3150.0",NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:448969"
"https://ror.org/01js2sh04","desy","2020","3863.71","10.1126/sciadv.abc5916",FALSE,"journal article",NA,NA,"3863.71",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:448970"
"https://ror.org/01js2sh04","desy","2020","2750.0","10.1002/pssb.202000310",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"2750.0","150.0",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:448994"
"https://ror.org/01js2sh04","desy","2020","2900.0","10.1038/s41467-020-17908-9",FALSE,"journal article",NA,NA,"2900.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:449179"
"https://ror.org/01js2sh04","desy","2020","1065.28","10.1103/physreva.102.043517",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"1065.28","15.98",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:449321"
"https://ror.org/01js2sh04","desy","2020","1500.97","10.3390/app10196947",FALSE,"journal article",NA,NA,"1500.97",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:449355"
"https://ror.org/01js2sh04","desy","2020","2333.08","10.1063/4.0000038",FALSE,"journal article",NA,NA,"2333.08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:449415"
"https://ror.org/01js2sh04","desy","2020","1695.54","10.1364/prj.400057",FALSE,"journal article",NA,NA,"1695.54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:449835"
"https://ror.org/01js2sh04","desy","2021","2750.0","10.1107/s1600576720011991",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"2750.0","150.0",NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:450039"
"https://ror.org/01js2sh04","desy","2020","2315.0","10.1088/1361-6455/abc661",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"2315.0",NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:450298"
"https://ror.org/01js2sh04","desy","2020","1482.44","10.3390/s20226426",FALSE,"journal article",NA,NA,"1482.44",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:451918"
"https://ror.org/01js2sh04","desy","2020","4375.0","10.1002/adfm.201907720",TRUE,"journal article",NA,NA,NA,NA,NA,"1660.05","4375.0",NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:452000"
"https://ror.org/01js2sh04","desy","2020","1630.0","10.1088/1367-2630/abc9ee",FALSE,"journal article",NA,NA,"1630.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:452142"
"https://ror.org/01js2sh04","desy","2023","1019.43","10.3847/2041-8213/ab8b5f",TRUE,"journal article",NA,NA,NA,NA,NA,NA,"1019.43",NA,NA,NA,NA,NA,NA,NA,"oai:bib-pubdb1.desy.de:452228"
