"institution";"period";"euro";"doi";"is_hybrid";"publisher";"journal_full_title";"issn/isbn";"issn_print";"issn_electronic";"url"
"Université polytechnique Hauts-de-France";2023;1579,05;"10.1016/j.polymertesting.2021.107287";"FALSE";;;;;;
"Université polytechnique Hauts-de-France";2023;817,03;"10.3389/fcteg.2021.710271";"FALSE";;;;;;
