"institution";"period";"doi";"is_hybrid";"agreement"
"Aalto University";2021;"10.1021/acsami.1c18606";"TRUE";"FinELib ACS agreement"
"Aalto University";2021;"10.1021/acssuschemeng.1c06101";"TRUE";"FinELib ACS agreement"
"Aalto University";2021;"10.1021/acsnano.1c06840";"TRUE";"FinELib ACS agreement"
"Aalto University";2021;"10.1021/acsaem.1c03405";"TRUE";"FinELib ACS agreement"
"Aalto University";2021;"10.1021/acssuschemeng.1c05938";"TRUE";"FinELib ACS agreement"
"Aalto University";2021;"10.1021/acsami.1c17519";"TRUE";"FinELib ACS agreement"
"Aalto University";2021;"10.1021/acsnano.1c05986";"TRUE";"FinELib ACS agreement"
"Aalto University";2021;"10.1021/acs.biomac.1c01102";"TRUE";"FinELib ACS agreement"
"Aalto University";2021;"10.1021/acs.jpclett.1c02493";"TRUE";"FinELib ACS agreement"
"Aalto University";2021;"10.1021/acsphotonics.1c00981";"TRUE";"FinELib ACS agreement"
"Aalto University";2021;"10.1021/acs.jafc.1c04112";"TRUE";"FinELib ACS agreement"
"Aalto University";2021;"10.1021/acssensors.1c01073";"TRUE";"FinELib ACS agreement"
"Aalto University";2021;"10.1021/acsagscitech.1c00146";"TRUE";"FinELib ACS agreement"
"Aalto University";2021;"10.1021/acs.nanolett.1c02325";"TRUE";"FinELib ACS agreement"
"Aalto University";2021;"10.1021/acs.jpcc.1c06530";"TRUE";"FinELib ACS agreement"
"Aalto University";2021;"10.1021/acsaem.1c01186";"TRUE";"FinELib ACS agreement"
"Aalto University";2021;"10.1021/acsphotonics.1c00767";"TRUE";"FinELib ACS agreement"
"Aalto University";2021;"10.1021/acsami.1c08274";"TRUE";"FinELib ACS agreement"
"Aalto University";2021;"10.1021/acs.jpcc.1c03238";"TRUE";"FinELib ACS agreement"
"Aalto University";2021;"10.1021/acs.chemrev.0c01333";"TRUE";"FinELib ACS agreement"
"Aalto University";2021;"10.1021/acs.nanolett.1c00773";"TRUE";"FinELib ACS agreement"
"Aalto University";2021;"10.1021/acs.nanolett.1c02381";"TRUE";"FinELib ACS agreement"
"Aalto University";2021;"10.1021/acs.jpcc.1c03858";"TRUE";"FinELib ACS agreement"
"Aalto University";2021;"10.1021/acsami.1c06087";"TRUE";"FinELib ACS agreement"
"Aalto University";2021;"10.1021/acsphotonics.1c00466";"TRUE";"FinELib ACS agreement"
"Aalto University";2021;"10.1021/acscatal.1c00538";"TRUE";"FinELib ACS agreement"
"Aalto University";2021;"10.1021/acssuschemeng.1c01789";"TRUE";"FinELib ACS agreement"
"Aalto University";2021;"10.1021/acs.chemrestox.0c00340";"TRUE";"FinELib ACS agreement"
"Aalto University";2021;"10.1021/acs.bioconjchem.1c00176";"TRUE";"FinELib ACS agreement"
"Aalto University";2021;"10.1021/acs.energyfuels.1c00749";"TRUE";"FinELib ACS agreement"
"Aalto University";2021;"10.1021/acsaem.1c00599";"TRUE";"FinELib ACS agreement"
"Aalto University";2021;"10.1021/acsapm.0c01252";"TRUE";"FinELib ACS agreement"
"Aalto University";2021;"10.1021/acs.biomac.1c00183";"TRUE";"FinELib ACS agreement"
"Aalto University";2021;"10.1021/acsanm.1c00071";"TRUE";"FinELib ACS agreement"
"Aalto University";2021;"10.1021/acsnano.0c09500";"TRUE";"FinELib ACS agreement"
"Aalto University";2021;"10.1021/acs.jctc.0c00648";"TRUE";"FinELib ACS agreement"
"Aalto University";2021;"10.1021/acsami.0c18623";"TRUE";"FinELib ACS agreement"
"Aalto University";2021;"10.1021/acsami.0c22436";"TRUE";"FinELib ACS agreement"
"Aalto University";2021;"10.1021/acs.langmuir.1c01110";"TRUE";"FinELib ACS agreement"
"Aalto University";2021;"10.1021/acsanm.1c00774";"TRUE";"FinELib ACS agreement"
"Aalto University";2021;"10.1021/acs.jpcc.1c00982";"TRUE";"FinELib ACS agreement"
"Aalto University";2021;"10.1021/acsnano.1c07661";"TRUE";"FinELib ACS agreement"
"Aalto University";2021;"10.1021/acsmacrolett.1c00712";"TRUE";"FinELib ACS agreement"
"Aalto University";2021;"10.1021/acsphotonics.1c01416";"TRUE";"FinELib ACS agreement"
"Aalto University";2021;"10.1021/acs.nanolett.1c03856";"TRUE";"FinELib ACS agreement"
"Aalto University";2021;"10.1021/acs.iecr.1c04015";"TRUE";"FinELib ACS agreement"
"Aalto University";2021;"10.1021/acs.chemmater.1c03279";"TRUE";"FinELib ACS agreement"
"Aalto University";2021;"10.1021/acsapm.1c01430";"TRUE";"FinELib ACS agreement"
"Aalto University";2021;"10.1021/acssuschemeng.1c07043";"TRUE";"FinELib ACS agreement"
"Aalto University";2021;"10.1021/acs.jpcb.1c05319";"TRUE";"FinELib ACS agreement"
"Aalto University";2021;"10.1021/acssuschemeng.1c05587";"TRUE";"FinELib ACS agreement"
"Aalto University";2021;"10.1021/acsami.1c11165";"TRUE";"FinELib ACS agreement"
"Aalto University";2021;"10.1021/acsnano.1c05532";"TRUE";"FinELib ACS agreement"
"Aalto University";2021;"10.1021/acsami.1c09535";"TRUE";"FinELib ACS agreement"
"Aalto University";2021;"10.1021/acs.nanolett.1c01395";"TRUE";"FinELib ACS agreement"
"Aalto University";2021;"10.1021/acssuschemeng.1c00695";"TRUE";"FinELib ACS agreement"
"Aalto University";2021;"10.1021/acs.biomac.0c01625";"TRUE";"FinELib ACS agreement"
"Aalto University";2021;"10.1021/acs.jpclett.0c03710";"TRUE";"FinELib ACS agreement"
"Aalto University";2021;"10.1021/acs.chemmater.1c01519";"TRUE";"FinELib ACS agreement"
"Aalto University";2021;"10.1021/acs.langmuir.0c03131";"TRUE";"FinELib ACS agreement"
"Aalto University";2021;"10.1021/acsnano.1c01430";"TRUE";"FinELib ACS agreement"
"Aalto University";2021;"10.1021/acs.langmuir.1c01585";"TRUE";"FinELib ACS agreement"
"Aalto University";2021;"10.1021/acsapm.1c00856";"TRUE";"FinELib ACS agreement"
"Aalto University";2021;"10.1021/acsnano.0c10307";"TRUE";"FinELib ACS agreement"
"Aalto University";2021;"10.1021/acs.iecr.1c01911";"TRUE";"FinELib ACS agreement"
"Abo Akademi University";2021;"10.1021/acsptsci.1c00137";"TRUE";"FinELib ACS agreement"
"Abo Akademi University";2021;"10.1021/acs.energyfuels.1c02656";"TRUE";"FinELib ACS agreement"
"Abo Akademi University";2021;"10.1021/acs.iecr.1c01722";"TRUE";"FinELib ACS agreement"
"Abo Akademi University";2021;"10.1021/acs.iecr.0c06150";"TRUE";"FinELib ACS agreement"
"Abo Akademi University";2021;"10.1021/acssuschemeng.1c04725";"TRUE";"FinELib ACS agreement"
"Abo Akademi University";2021;"10.1021/acssuschemeng.1c01576";"TRUE";"FinELib ACS agreement"
"Abo Akademi University";2021;"10.1021/acs.biochem.0c00840";"TRUE";"FinELib ACS agreement"
"Abo Akademi University";2021;"10.1021/acs.iecr.1c03154";"TRUE";"FinELib ACS agreement"
