"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj","agreement"
"FWF - Austrian Science Fund",2018,1814.27,"10.1007/s10898-018-0711-5",TRUE,"Springer Nature","Journal of Global Optimization","0925-5001","0925-5001","1573-2916","0925-5001","https://creativecommons.org/licenses/by/4.0",TRUE,"30880874","PMC6394747","ut:000459541500005",NA,FALSE,"Springer Compact"
"FWF - Austrian Science Fund",2018,1814.27,"10.1007/s00009-018-1234-5",TRUE,"Springer Nature","Mediterranean Journal of Mathematics","1660-5446","1660-5446","1660-5454","1660-5446","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,"ut:000441797300001",NA,FALSE,"Springer Compact"
"FWF - Austrian Science Fund",2018,1814.27,"10.1007/s00013-018-1189-6",TRUE,"Springer Nature","Archiv der Mathematik","0003-889X","0003-889X","1420-8938","0003-889X","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,"ut:000440280200011",NA,FALSE,"Springer Compact"
"FWF - Austrian Science Fund",2018,1814.27,"10.1007/s00020-018-2433-y",TRUE,"Springer Nature","Integral Equations and Operator Theory","0378-620X","0378-620X","1420-8989","0378-620X","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,"ut:000427174100006",NA,FALSE,"Springer Compact"
"FWF - Austrian Science Fund",2018,1814.27,"10.1007/s00020-018-2446-6",TRUE,"Springer Nature","Integral Equations and Operator Theory","0378-620X","0378-620X","1420-8989","0378-620X","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,"ut:000431223900009",NA,FALSE,"Springer Compact"
"FWF - Austrian Science Fund",2018,1814.27,"10.1007/s00041-018-9602-x",TRUE,"Springer Nature","Journal of Fourier Analysis and Applications","1069-5869","1069-5869","1531-5851","1069-5869","http://creativecommons.org/licenses/by/4.0",TRUE,"30872908","PMC6383836","ut:000456239800011",NA,FALSE,"Springer Compact"
"FWF - Austrian Science Fund",2018,1814.27,"10.1007/s00041-018-9620-8",TRUE,"Springer Nature","Journal of Fourier Analysis and Applications","1069-5869","1069-5869","1531-5851","1069-5869","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,"ut:000469079900001",NA,FALSE,"Springer Compact"
"FWF - Austrian Science Fund",2018,1814.27,"10.1007/s00049-018-0257-5",TRUE,"Springer Nature","Chemoecology","0937-7409","0937-7409","1423-0445","0937-7409","https://creativecommons.org/licenses/by/4.0",TRUE,"29670318","PMC5897473","ut:000429922900003",NA,FALSE,"Springer Compact"
"FWF - Austrian Science Fund",2018,1814.27,"10.1007/s00114-017-1536-7",TRUE,"Springer Nature","The Science of Nature","0028-1042","0028-1042","1432-1904","0028-1042","http://creativecommons.org/licenses/by/4.0",TRUE,"29335818","PMC5769818","ut:000426526000001",NA,FALSE,"Springer Compact"
"FWF - Austrian Science Fund",2018,1814.27,"10.1007/s00153-018-0621-8",TRUE,"Springer Nature","Archive for Mathematical Logic","0933-5846","0933-5846","1432-0665","0933-5846","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,"ut:000456385500004",NA,FALSE,"Springer Compact"
"FWF - Austrian Science Fund",2018,1814.27,"10.1007/s00153-018-0636-1",TRUE,"Springer Nature","Archive for Mathematical Logic","0933-5846","0933-5846","1432-0665","0933-5846","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,"ut:000463871300008",NA,FALSE,"Springer Compact"
"FWF - Austrian Science Fund",2018,1814.27,"10.1007/s00153-018-0650-3",TRUE,"Springer Nature","Archive for Mathematical Logic","0933-5846","0933-5846","1432-0665","0933-5846","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE,"Springer Compact"
"FWF - Austrian Science Fund",2018,1814.27,"10.1007/s00190-018-1127-1",TRUE,"Springer Nature","Journal of Geodesy","0949-7714","0949-7714","1432-1394","0949-7714","http://creativecommons.org/licenses/by/4.0",TRUE,"30930552","PMC6405181","ut:000450008900004",NA,FALSE,"Springer Compact"
"FWF - Austrian Science Fund",2018,1814.27,"10.1007/s00204-018-2322-9",TRUE,"Springer Nature","Archives of Toxicology","0340-5761","0340-5761","1432-0738","0340-5761","http://creativecommons.org/licenses/by/4.0",TRUE,"30341733","PMC6342871","ut:000456388700014",NA,FALSE,"Springer Compact"
"FWF - Austrian Science Fund",2018,1814.27,"10.1007/s00205-018-1284-7",TRUE,"Springer Nature","Archive for Rational Mechanics and Analysis","0003-9527","0003-9527","1432-0673","0003-9527","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,"ut:000456378100013",NA,FALSE,"Springer Compact"
"FWF - Austrian Science Fund",2018,1814.27,"10.1007/s00211-018-1011-1",TRUE,"Springer Nature","Numerische Mathematik","0029-599X","0029-599X","0945-3245","0029-599X","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,"ut:000461383600004",NA,FALSE,"Springer Compact"
"FWF - Austrian Science Fund",2018,1814.27,"10.1007/s00213-018-5054-x",TRUE,"Springer Nature","Psychopharmacology","0033-3158","0033-3158","1432-2072","0033-3158","https://creativecommons.org/licenses/by/4.0",TRUE,"30377749","PMC6373188","ut:000458681900003",NA,FALSE,"Springer Compact"
"FWF - Austrian Science Fund",2018,1814.27,"10.1007/s00216-018-0903-3",TRUE,"Springer Nature","Analytical and Bioanalytical Chemistry","1618-2642","1618-2642","1618-2650","1618-2642","http://creativecommons.org/licenses/by/4.0",TRUE,"29430602","PMC5849658","ut:000427465400004",NA,FALSE,"Springer Compact"
"FWF - Austrian Science Fund",2018,1814.27,"10.1007/s00216-018-1328-8",TRUE,"Springer Nature","Analytical and Bioanalytical Chemistry","1618-2642","1618-2642","1618-2650","1618-2642","http://creativecommons.org/licenses/by/4.0",TRUE,"30155703","PMC6208971","ut:000447361700024",NA,FALSE,"Springer Compact"
"FWF - Austrian Science Fund",2018,1814.27,"10.1007/s00220-018-3239-0",TRUE,"Springer Nature","Communications in Mathematical Physics","0010-3616","0010-3616","1432-0916","0010-3616","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,"ut:000467796800007",NA,FALSE,"Springer Compact"
"FWF - Austrian Science Fund",2018,1814.27,"10.1007/s00221-018-5259-6",TRUE,"Springer Nature","Experimental Brain Research","0014-4819","0014-4819","1432-1106","0014-4819","https://creativecommons.org/licenses/by/4.0",TRUE,"29651518","PMC5982454","ut:000433958100019",NA,FALSE,"Springer Compact"
"FWF - Austrian Science Fund",2018,1814.27,"10.1007/s00224-018-9905-y",TRUE,"Springer Nature","Theory of Computing Systems","1432-4350","1432-4350","1433-0490","1432-4350","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE,"Springer Compact"
"FWF - Austrian Science Fund",2018,1814.27,"10.1007/s00229-018-1033-0",TRUE,"Springer Nature","Manuscripta Mathematica","0025-2611","0025-2611","1432-1785","0025-2611","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,"ut:000459210400011",NA,FALSE,"Springer Compact"
"FWF - Austrian Science Fund",2018,1814.27,"10.1007/s00229-018-1070-8",TRUE,"Springer Nature","Manuscripta Mathematica","0025-2611","0025-2611","1432-1785","0025-2611","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,"ut:000470331100003",NA,FALSE,"Springer Compact"
