"institution";"period";"euro";"doi";"is_hybrid";"publisher";"journal_full_title";"issn/isbn";"issn_print";"issn_electronic";"url"
"Université de la Polynésie française";2024;1649,45;"10.1016/j.seta.2023.103601";"TRUE";;;;;;
"Université de la Polynésie française";2024;3045,00;"10.1007/s10712-023-09785-w";"TRUE";;;;;;
"Université de la Polynésie française";2024;3585,15;"10.1109/tgrs.2024.3412689";"TRUE";;;;;;
