"institution","period","euro","doi","is_hybrid","opt_out","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj","agreement","group_id"
"Leibniz-LIN",2024,6901.5,"10.1016/j.neuron.2023.12.016",TRUE,FALSE,"Elsevier BV","Neuron","0896-6273","0896-6273",NA,"0896-6273","http://creativecommons.org/licenses/by/4.0/",TRUE,"38266645",NA,NA,NA,FALSE,"els2023deal","01zwmgk08_els2023deal_2024"
"Leibniz-LIN",2024,3852,"10.1016/j.celrep.2024.114276",FALSE,FALSE,"Elsevier BV","Cell Reports","2211-1247","2211-1247",NA,"2211-1247","http://creativecommons.org/licenses/by/4.0/",TRUE,"38814781",NA,NA,NA,TRUE,"els2023deal","01zwmgk08_els2023deal_2024"
"Leibniz-LIN",2024,NA,"10.1016/j.pneurobio.2024.102637",TRUE,FALSE,"Elsevier BV","Progress in Neurobiology","0301-0082","0301-0082",NA,"0301-0082","http://creativecommons.org/licenses/by/4.0/",TRUE,"38879074",NA,NA,NA,FALSE,"els2023deal","01zwmgk08_els2023deal_2024"
"Leibniz-LIN",2024,NA,"10.1016/j.heares.2024.109173",TRUE,FALSE,"Elsevier BV","Hearing Research","0378-5955","0378-5955",NA,"0378-5955","http://creativecommons.org/licenses/by/4.0/",TRUE,"39854871",NA,NA,NA,FALSE,"els2023deal","01zwmgk08_els2023deal_2024"
"Leibniz-LIN",2024,1927.71,"10.1038/s41598-024-53449-7",FALSE,FALSE,"Springer Nature","Scientific Reports","2045-2322",NA,"2045-2322","2045-2322","https://creativecommons.org/licenses/by/4.0",TRUE,"38321068","PMC10847438",NA,NA,TRUE,"sn2024deal","01zwmgk08_sn2024deal_2024"
"Leibniz-LIN",2024,5374.05,"10.1038/s41467-024-47361-x",FALSE,FALSE,"Springer Nature","Nature Communications","2041-1723",NA,"2041-1723","2041-1723","https://creativecommons.org/licenses/by/4.0",TRUE,"38609363","PMC11015045",NA,NA,TRUE,"sn2024deal","01zwmgk08_sn2024deal_2024"
"Leibniz-LIN",2024,NA,"10.1007/s12035-024-04509-6",TRUE,FALSE,"Springer Nature","Molecular Neurobiology","0893-7648","0893-7648","1559-1182","0893-7648","https://creativecommons.org/licenses/by/4.0",TRUE,"39317890","PMC11790700",NA,NA,FALSE,"sn2024deal","01zwmgk08_sn2024deal_2024"
"Leibniz-LIN",2023,3351.04,"10.1002/hbm.26550",FALSE,FALSE,"Wiley-Blackwell","Human Brain Mapping","1065-9471","1065-9471","1097-0193","1065-9471","http://creativecommons.org/licenses/by/4.0/",TRUE,"38050773","PMC10915725",NA,NA,TRUE,"wiley2019deal","01zwmgk08_wiley2019deal_2023"
"Leibniz-LIN",2024,NA,"10.1111/ejn.16476",TRUE,FALSE,"Wiley-Blackwell","European Journal of Neuroscience","0953-816X","0953-816X","1460-9568","0953-816X","http://creativecommons.org/licenses/by/4.0/",TRUE,"39180166",NA,NA,NA,FALSE,"wiley2024deal","01zwmgk08_wiley2024deal_2024"
