"institution","period","euro","doi","is_hybrid","opt_out","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj","agreement","group_id"
"Marburg U",2024,1983.54,"10.1186/s12877-024-04672-4",FALSE,FALSE,"Springer Nature","BMC Geriatrics","1471-2318",NA,"1471-2318","1471-2318","https://creativecommons.org/licenses/by/4.0",TRUE,"38221605","PMC10789062",NA,NA,TRUE,"sn2024deal","01rdrb571_sn2024deal_2024"
"Marburg U",2024,1532.24,"10.1186/s42466-024-00312-9",FALSE,FALSE,"Springer Nature","Neurological Research and Practice","2524-3489",NA,"2524-3489","2524-3489","https://creativecommons.org/licenses/by/4.0",TRUE,"38509597","PMC10956312",NA,NA,TRUE,"sn2024deal","01rdrb571_sn2024deal_2024"
"Marburg U",2024,1927.71,"10.1038/s41598-024-53148-3",FALSE,FALSE,"Springer Nature","Scientific Reports","2045-2322",NA,"2045-2322","2045-2322","https://creativecommons.org/licenses/by/4.0",TRUE,"38297015","PMC10830570",NA,NA,TRUE,"sn2024deal","01rdrb571_sn2024deal_2024"
"Marburg U",2024,1532.24,"10.1186/s42466-024-00313-8",FALSE,FALSE,"Springer Nature","Neurological Research and Practice","2524-3489",NA,"2524-3489","2524-3489","https://creativecommons.org/licenses/by/4.0",TRUE,"38539246","PMC10976763",NA,NA,TRUE,"sn2024deal","01rdrb571_sn2024deal_2024"
"Marburg U",2024,1927.71,"10.1038/s41598-024-51710-7",FALSE,FALSE,"Springer Nature","Scientific Reports","2045-2322",NA,"2045-2322","2045-2322","https://creativecommons.org/licenses/by/4.0",TRUE,"38409140","PMC10897220",NA,NA,TRUE,"sn2024deal","01rdrb571_sn2024deal_2024"
"Marburg U",2024,2337.81,"10.1186/s12974-024-03045-3",FALSE,FALSE,"Springer Nature","Journal of Neuroinflammation","1742-2094",NA,"1742-2094","1742-2094","https://creativecommons.org/licenses/by/4.0",TRUE,"38388518","PMC10885619",NA,NA,TRUE,"sn2024deal","01rdrb571_sn2024deal_2024"
"Marburg U",2024,1927.71,"10.1038/s41598-024-54985-y",FALSE,FALSE,"Springer Nature","Scientific Reports","2045-2322",NA,"2045-2322","2045-2322","https://creativecommons.org/licenses/by/4.0",TRUE,"38388793","PMC10883981",NA,NA,TRUE,"sn2024deal","01rdrb571_sn2024deal_2024"
"Marburg U",2024,1674.46,"10.1186/s13063-023-07878-w",FALSE,FALSE,"Springer Nature","Trials","1745-6215",NA,"1745-6215","1745-6215","https://creativecommons.org/licenses/by/4.0",TRUE,"38243285","PMC10799352",NA,NA,TRUE,"sn2024deal","01rdrb571_sn2024deal_2024"
"Marburg U",2024,1954.73,"10.1186/s12888-024-05651-0",FALSE,FALSE,"Springer Nature","BMC Psychiatry","1471-244X",NA,"1471-244X","1471-244X","https://creativecommons.org/licenses/by/4.0",TRUE,"38454396","PMC10921717",NA,NA,TRUE,"sn2024deal","01rdrb571_sn2024deal_2024"
"Marburg U",2024,1888.62,"10.1186/s12904-023-01291-5",FALSE,FALSE,"Springer Nature","BMC Palliative Care","1472-684X",NA,"1472-684X","1472-684X","https://creativecommons.org/licenses/by/4.0",TRUE,"38172899","PMC10763107",NA,NA,TRUE,"sn2024deal","01rdrb571_sn2024deal_2024"
"Marburg U",2024,1927.71,"10.1038/s41598-024-53098-w",FALSE,FALSE,"Springer Nature","Scientific Reports","2045-2322",NA,"2045-2322","2045-2322","https://creativecommons.org/licenses/by/4.0",TRUE,"38355689","PMC10866870",NA,NA,TRUE,"sn2024deal","01rdrb571_sn2024deal_2024"
"Marburg U",2024,5374.05,"10.1038/s41467-024-45201-6",FALSE,FALSE,"Springer Nature","Nature Communications","2041-1723",NA,"2041-1723","2041-1723","https://creativecommons.org/licenses/by/4.0",TRUE,"38336876","PMC10858178",NA,NA,TRUE,"sn2024deal","01rdrb571_sn2024deal_2024"
"Marburg U",2024,1927.71,"10.1038/s41598-024-54660-2",FALSE,FALSE,"Springer Nature","Scientific Reports","2045-2322",NA,"2045-2322","2045-2322","https://creativecommons.org/licenses/by/4.0",TRUE,"38409306","PMC10897428",NA,NA,TRUE,"sn2024deal","01rdrb571_sn2024deal_2024"
"Marburg U",2024,1927.71,"10.1038/s41598-024-57401-7",FALSE,FALSE,"Springer Nature","Scientific Reports","2045-2322",NA,"2045-2322","2045-2322","https://creativecommons.org/licenses/by/4.0",TRUE,"38521834","PMC10960868",NA,NA,TRUE,"sn2024deal","01rdrb571_sn2024deal_2024"
"Marburg U",2024,5192.32,"10.1038/s41467-023-44509-z",FALSE,FALSE,"Springer Nature","Nature Communications","2041-1723",NA,"2041-1723","2041-1723","https://creativecommons.org/licenses/by/4.0",TRUE,"38182620","PMC10770331",NA,NA,TRUE,"sn2024deal","01rdrb571_sn2024deal_2024"
"Marburg U",2024,2071.52,"10.1002/ppp3.10504",FALSE,FALSE,"Wiley-Blackwell","PLANTS, PEOPLE, PLANET","2572-2611","2572-2611","2572-2611","2572-2611","http://creativecommons.org/licenses/by-nc/4.0/",TRUE,NA,NA,NA,NA,TRUE,"wiley2024deal","01rdrb571_wiley2024deal_2024"
"Marburg U",2024,1951.68,"10.1016/j.bbih.2023.100717",FALSE,FALSE,"Elsevier BV","Brain, Behavior, & Immunity - Health","2666-3546","2666-3546",NA,"2666-3546","http://creativecommons.org/licenses/by/4.0/",TRUE,"38186634","PMC10767278",NA,NA,TRUE,"els2023deal","01rdrb571_els2023deal_2024"
"Marburg U",2024,2062.96,"10.1016/j.waojou.2023.100849",FALSE,FALSE,"Elsevier BV","World Allergy Organization Journal","1939-4551","1939-4551",NA,"1939-4551","http://creativecommons.org/licenses/by/4.0/",TRUE,"38225952","PMC10788274",NA,NA,TRUE,"els2023deal","01rdrb571_els2023deal_2024"
"Marburg U",2024,1420.96,"10.1016/j.gecco.2023.e02782",FALSE,FALSE,"Elsevier BV","Global Ecology and Conservation","2351-9894","2351-9894",NA,"2351-9894","http://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,TRUE,"els2023deal","01rdrb571_els2023deal_2024"
