institution_ror,institution,period,euro,doi,is_hybrid,opt-out,type,contract_primary_identifier,contract_group_id,external_costsplitting,gold-oa,vat,colour charge,cover charge,hybrid-oa,other,page charge,permission,publication charge,reprint,submission fee,payment fee,url
https://ror.org/01rdrb571,Marburg U,2024,1983.54,10.1186/s12877-024-04672-4,FALSE,FALSE,journal article,sn2024deal,01rdrb571_sn2024deal_2024,false,1983.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/01rdrb571,Marburg U,2024,1532.24,10.1186/s42466-024-00312-9,FALSE,FALSE,journal article,sn2024deal,01rdrb571_sn2024deal_2024,false,1532.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/01rdrb571,Marburg U,2024,1927.71,10.1038/s41598-024-53148-3,FALSE,FALSE,journal article,sn2024deal,01rdrb571_sn2024deal_2024,false,1927.7099999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/01rdrb571,Marburg U,2024,1532.24,10.1186/s42466-024-00313-8,FALSE,FALSE,journal article,sn2024deal,01rdrb571_sn2024deal_2024,false,1532.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/01rdrb571,Marburg U,2024,1927.71,10.1038/s41598-024-51710-7,FALSE,FALSE,journal article,sn2024deal,01rdrb571_sn2024deal_2024,false,1927.7099999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/01rdrb571,Marburg U,2024,2337.81,10.1186/s12974-024-03045-3,FALSE,FALSE,journal article,sn2024deal,01rdrb571_sn2024deal_2024,false,2337.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/01rdrb571,Marburg U,2024,1927.71,10.1038/s41598-024-54985-y,FALSE,FALSE,journal article,sn2024deal,01rdrb571_sn2024deal_2024,false,1927.7099999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/01rdrb571,Marburg U,2024,1674.46,10.1186/s13063-023-07878-w,FALSE,FALSE,journal article,sn2024deal,01rdrb571_sn2024deal_2024,false,1674.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/01rdrb571,Marburg U,2024,1954.73,10.1186/s12888-024-05651-0,FALSE,FALSE,journal article,sn2024deal,01rdrb571_sn2024deal_2024,false,1954.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/01rdrb571,Marburg U,2024,1888.62,10.1186/s12904-023-01291-5,FALSE,FALSE,journal article,sn2024deal,01rdrb571_sn2024deal_2024,false,1888.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/01rdrb571,Marburg U,2024,1927.71,10.1038/s41598-024-53098-w,FALSE,FALSE,journal article,sn2024deal,01rdrb571_sn2024deal_2024,false,1927.7099999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/01rdrb571,Marburg U,2024,5374.05,10.1038/s41467-024-45201-6,FALSE,FALSE,journal article,sn2024deal,01rdrb571_sn2024deal_2024,false,5374.049999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/01rdrb571,Marburg U,2024,1927.71,10.1038/s41598-024-54660-2,FALSE,FALSE,journal article,sn2024deal,01rdrb571_sn2024deal_2024,false,1927.7099999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/01rdrb571,Marburg U,2024,1927.71,10.1038/s41598-024-57401-7,FALSE,FALSE,journal article,sn2024deal,01rdrb571_sn2024deal_2024,false,1927.7099999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/01rdrb571,Marburg U,2024,5192.32,10.1038/s41467-023-44509-z,FALSE,FALSE,journal article,sn2024deal,01rdrb571_sn2024deal_2024,false,5192.320000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/01rdrb571,Marburg U,2024,2071.52,10.1002/ppp3.10504,FALSE,FALSE,journal article,wiley2024deal,01rdrb571_wiley2024deal_2024,false,2071.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
