institution;period;euro;doi;is_hybrid
Philipps-Universität Marburg;2020;1.773,10;10.1038/s41598-020-64838-z;FALSE
Philipps-Universität Marburg;2020;550,00;10.1553/gw-unterricht156s19;FALSE
Philipps-Universität Marburg;2020;1.868,30;10.1038/s41598-020-57639-x;FALSE
Philipps-Universität Marburg;2020;1.934,35;10.1186/s12888-020-2442-7;FALSE
Philipps-Universität Marburg;2020;1.829,47;10.1192/j.eurpsy.2019.16;FALSE
Philipps-Universität Marburg;2020;1.868,30;10.1038/s41598-020-58548-9;FALSE
Philipps-Universität Marburg;2020;1.334,43;10.3390/biom10020307;FALSE
Philipps-Universität Marburg;2020;1.969,99;10.3389/fchem.2020.00025;FALSE
Philipps-Universität Marburg;2020;1.668,98;10.1186/s12888-020-2482-z;FALSE
Philipps-Universität Marburg;2020;1.773,10;10.1038/s41598-020-64909-1;FALSE
Philipps-Universität Marburg;2020;1.975,33;10.1167/19.11.13;FALSE
Philipps-Universität Marburg;2020;1.975,33;10.1167/19.14.26;FALSE
Philipps-Universität Marburg;2020;1.601,62;10.1063/1.5140365;FALSE
Philipps-Universität Marburg;2020;1.959,93;10.1186/s12891-020-03215-3;FALSE
Philipps-Universität Marburg;2020;1.715,21;10.1371/journal.pone.0230962;FALSE
Philipps-Universität Marburg;2020;1.428,00;10.1186/s13601-020-00314-1;FALSE
Philipps-Universität Marburg;2020;1.623,16;10.1186/s12888-020-02552-w;FALSE
Philipps-Universität Marburg;2020;2.024,37;10.3389/fpsyt.2020.00294;FALSE
Philipps-Universität Marburg;2020;1.868,30;10.1038/s41598-020-63424-7;FALSE
Philipps-Universität Marburg;2020;1.868,30;10.1038/s41598-020-63514-6;FALSE
Philipps-Universität Marburg;2020;1.969,65;10.1167/19.14.4;FALSE
Philipps-Universität Marburg;2020;1.258,27;10.3389/fcell.2020.00251;FALSE
Philipps-Universität Marburg;2020;850,00;10.1055/s-0040-1703006;FALSE
Philipps-Universität Marburg;2020;725,50;10.3390/medicina55110724;FALSE
Philipps-Universität Marburg;2020;1.990,62;10.3389/fpsyg.2020.00743;FALSE
