institution,period,euro,doi,is_hybrid,opt_out
Technische Hochschule Wildau,2023,4808.21,10.1007/s42979-023-01886-y,TRUE,FALSE
Technische Hochschule Wildau,2023,4808.21,10.1007/s10123-023-00324-6,TRUE,FALSE
