"institution","period","euro","doi","backlist_oa","publisher","book_title","isbn","isbn_print","isbn_electronic","license_ref","indexed_in_crossref","doab"
"Münster U",2021,6058.3,"10.17438/978-3-402-21815-0",FALSE,"Aschendorff Verlag","Vom Staunen der Vernunft","978-3-402-24764-8",NA,NA,"https://creativecommons.org/licenses/by-nc-nd/4.0/",FALSE,TRUE
"Münster U",2021,6720.4,"10.3726/b17879",FALSE,"Peter Lang","Trust and Communication: Foundations of Interconnectivity","978-3-631-84269-0",NA,"978-3-631-84269-0",NA,TRUE,TRUE
"Münster U",2021,5355,"10.14361/9783839456927",FALSE,"transcript Verlag","Nachhaltige Lebensführung","978-3-8394-5692-7","978-3-8376-5692-3","978-3-8394-5692-7","https://creativecommons.org/licenses/by-sa/4.0/",TRUE,TRUE
"Münster U",2021,7000,"10.4324/9780367748746",FALSE,"Routledge","Consumption Corridors","978-0-367-74874-6",NA,"978-0-367-74874-6",NA,TRUE,FALSE
"Münster U",2021,3960,NA,FALSE,"Beltz","Dauerbeobachtungen der Gesellschaft. Wie Printmedien über Sozialwissenschaften berichten","978-3-7799-6506-0",NA,"978-3-7799-5829-1",NA,FALSE,FALSE
"Münster U",2021,5950,"10.31244/9783830993391",FALSE,"Waxmann Verlag","Pfandleiher in Deutschland. Erzählte Identität","978-3-8309-4339-6","978-3-8309-4339-6",NA,NA,TRUE,TRUE
"Münster U",2021,7140,"10.1163/9789004446458",FALSE,"Brill","New Approaches to the Study of Esotericism","978-90-04-44645-8","978-90-04-44644-1","978-90-04-44645-8",NA,TRUE,TRUE
"Münster U",2021,6870.46,"10.14361/9783839456378",FALSE,"transcript Verlag","Systemvertrauen und Journalismus im Neoliberalismus","978-3-8376-5637-4","978-3-8376-5637-4","978-3-8394-5637-8","https://creativecommons.org/licenses/by/4.0/",TRUE,TRUE
"Münster U",2021,5458,"10.25162/9783515130516",FALSE,"Franz Steiner Verlag","Imaginative Animals. Leibniz's Logic of Imagination","978-3-515-13051-6","978-3-515-13051-6",NA,NA,TRUE,FALSE
