"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"Münster U",2021,1921.61,"10.3389/fpsyg.2020.572744",FALSE,"Frontiers Media SA","Frontiers in Psychology","1664-1078",NA,"1664-1078","1664-1078","https://creativecommons.org/licenses/by/4.0/",TRUE,"33362638","PMC7759725","ut:000601586600001",NA,TRUE
"Münster U",2021,791.94,"10.3389/feduc.2020.572503",FALSE,"Frontiers Media SA","Frontiers in Education","2504-284X",NA,"2504-284X","2504-284X","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,"ut:000682710600001",NA,TRUE
"Münster U",2021,1934.59,"10.3390/su122410247",FALSE,"MDPI AG","Sustainability","2071-1050",NA,"2071-1050","2071-1050","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,"ut:000603307600001",NA,TRUE
"Münster U",2021,1898.05,"10.3390/jcm9124132",FALSE,"MDPI AG","Journal of Clinical Medicine","2077-0383",NA,"2077-0383","2077-0383","https://creativecommons.org/licenses/by/4.0/",TRUE,"33371504","PMC7767548","ut:000602120200001",NA,TRUE
"Münster U",2021,1746.63,"10.3390/cancers13102318",FALSE,"MDPI AG","Cancers","2072-6694",NA,"2072-6694","2072-6694","https://creativecommons.org/licenses/by/4.0/",TRUE,"34066023","PMC8150756","ut:000654681900001",NA,TRUE
"Münster U",2021,1346.97,"10.3390/biomedicines9010029",FALSE,"MDPI AG","Biomedicines","2227-9059",NA,"2227-9059","2227-9059","https://creativecommons.org/licenses/by/4.0/",TRUE,"33401528","PMC7823872","ut:000609826600001",NA,TRUE
"Münster U",2021,1549.84,"10.1371/journal.pone.0237928",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"32817637","PMC7446847","ut:000564315600021",NA,TRUE
"Münster U",2021,748.73,"10.3390/jintelligence9010003",FALSE,"MDPI AG","Journal of Intelligence","2079-3200",NA,"2079-3200","2079-3200","https://creativecommons.org/licenses/by/4.0/",TRUE,"33430304","PMC7838919","ut:000636313100001",NA,TRUE
"Münster U",2021,1825.29,"10.3389/fphar.2020.586599",FALSE,"Frontiers Media SA","Frontiers in Pharmacology","1663-9812",NA,"1663-9812","1663-9812","https://creativecommons.org/licenses/by/4.0/",TRUE,"33841132","PMC8025202","ut:000615362700001",NA,TRUE
"Münster U",2021,1909.88,"10.3390/cancers13030501",FALSE,"MDPI AG","Cancers","2072-6694",NA,"2072-6694","2072-6694","https://creativecommons.org/licenses/by/4.0/",TRUE,"33525583","PMC7865289","ut:000614977100001",NA,TRUE
"Münster U",2021,1761.04,"10.3389/fimmu.2020.623178",FALSE,"Frontiers Media SA","Frontiers in Immunology","1664-3224",NA,"1664-3224","1664-3224","https://creativecommons.org/licenses/by/4.0/",TRUE,"33569064","PMC7868410","ut:000615806700001",NA,TRUE
"Münster U",2021,1921.53,"10.1128/msphere.01079-20",FALSE,"American Society for Microbiology","mSphere","2379-5042",NA,"2379-5042","2379-5042","https://creativecommons.org/licenses/by/4.0/",TRUE,"33472982","PMC7845616",NA,NA,TRUE
"Münster U",2021,1859.6,"10.2196/24333",FALSE,"JMIR Publications Inc.","JMIR Mental Health","2368-7959",NA,"2368-7959","2368-7959",NA,TRUE,"33433392","PMC7837996","ut:000606972000001",NA,TRUE
"Münster U",2021,1914,"10.1080/17453674.2020.1807222",FALSE,"Medical Journals Sweden AB","Acta Orthopaedica","1745-3674","1745-3674","1745-3682","1745-3674","http://creativecommons.org/licenses/by/4.0/",TRUE,"32835564","PMC8023964","ut:000562179600001",NA,TRUE
"Münster U",2021,1934.59,"10.3390/ijms21239289",FALSE,"MDPI AG","International Journal of Molecular Sciences","1422-0067",NA,"1422-0067","1422-0067","https://creativecommons.org/licenses/by/4.0/",TRUE,"33291453","PMC7730764","ut:000597571800001",NA,TRUE
"Münster U",2021,1963.5,"10.1080/17453674.2021.1882237",FALSE,"Medical Journals Sweden AB","Acta Orthopaedica","1745-3674","1745-3674","1745-3682","1745-3674","http://creativecommons.org/licenses/by/4.0/",TRUE,"33538214","PMC8231411","ut:000614791300001",NA,TRUE
"Münster U",2021,1454.78,"10.1088/1367-2630/abdd6c",FALSE,"IOP Publishing","New Journal of Physics","1367-2630",NA,"1367-2630","1367-2630","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,"ut:000620497500001",NA,TRUE
"Münster U",2021,1633.06,"10.1371/journal.pone.0244099",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"33382726","PMC7774988","ut:000605651900136",NA,TRUE
"Münster U",2021,838.95,"10.1080/15487733.2021.1878733",FALSE,"Informa UK Limited","Sustainability: Science, Practice and Policy","1548-7733",NA,"1548-7733","1548-7733","http://creativecommons.org/licenses/by-nc/4.0/",TRUE,NA,NA,NA,NA,TRUE
