"institution";"period";"euro";"doi";"is_hybrid";"publisher";"journal_full_title";"issn";"issn_print";"issn_electronic";"url"
"Université de technologie de Troyes";2019;1971,2;"10.1063/1.5093360";"TRUE";;;;;;
"Université de technologie de Troyes";2020;2250;"10.1515/nanoph-2020-0213";"FALSE";;;;;;
"Université de technologie de Troyes";2019;470;"10.1016/j.orp.2019.100105";"FALSE";;;;;;
"Université de technologie de Troyes";2019;66,2;"10.1016/j.prostr.2019.12.069";"FALSE";;;;;;
"Université de technologie de Troyes";2017;1143;"10.4172/2090-0902.1000235";"FALSE";;;;;;
"Université de technologie de Troyes";2019;1783,04;"10.1155/2019/1354362";"FALSE";;;;;;
"Université de technologie de Troyes";2018;1346,63;"10.1109/ACCESS.2018.2792838";"FALSE";;;;;;
"Université de technologie de Troyes";2019;1411,2;"10.1109/ACCESS.2019.2957273";"FALSE";;;;;;
"Université de technologie de Troyes";2019;1599,36;"10.1109/ACCESS.2019.2921324";"FALSE";;;;;;
"Université de technologie de Troyes";2019;1568;"10.1109/ACCESS.2019.2938467";"FALSE";;;;;;
"Université de technologie de Troyes";2019;1568;"10.1109/ACCESS.2019.2937465";"FALSE";;;;;;
"Université de technologie de Troyes";2020;1877,4;"10.1109/ACCESS.2019.2930715";"FALSE";;;;;;
"Université de technologie de Troyes";2020;1484;"10.1109/ACCESS.2020.3029761";"FALSE";;;;;;
"Université de technologie de Troyes";2019;90,72;"10.5296/npa.v10i3.13807";"FALSE";;;;;;
"Université de technologie de Troyes";2019;1320,36;"10.3390/app9040757";"FALSE";;;;;;
"Université de technologie de Troyes";2018;1050,56;"10.3390/coatings8100370";"FALSE";;;;;;
"Université de technologie de Troyes";2019;1050,41;"10.3390/coatings8120424";"FALSE";;;;;;
"Université de technologie de Troyes";2019;1177,91;"10.3390/coatings9090564";"FALSE";;;;;;
"Université de technologie de Troyes";2020;1207,92;"10.3390/coatings10060515";"FALSE";;;;;;
"Université de technologie de Troyes";2017;1314,16;"10.3390/en10030276";"FALSE";;;;;;
"Université de technologie de Troyes";2019;1659,02;"10.3390/en12203928";"FALSE";;;;;;
"Université de technologie de Troyes";2019;945,37;"10.3390/met8120991";"FALSE";;;;;;
"Université de technologie de Troyes";2018;1531,91;"10.3390/molecules23061316";"FALSE";;;;;;
"Université de technologie de Troyes";2019;1565,46;"10.3390/su11174723";"FALSE";;;;;;
"Université de technologie de Troyes";2017;2253,8;"10.1364/JOSAA.34.001602";"TRUE";;;;;;
"Université de technologie de Troyes";2017;1445,72;"10.1364/OME.7.001787";"FALSE";;;;;;
"Université de technologie de Troyes";2018;1348,85;"10.1364/OME.9.000085";"FALSE";;;;;;
"Université de technologie de Troyes";2020;1440,16;"10.1364/OME.388060";"FALSE";;;;;;
"Université de technologie de Troyes";2017;1706,32;"10.1364/OE.25.017306";"FALSE";;;;;;
"Université de technologie de Troyes";2018;1573,02;"10.1364/OE.26.006439";"FALSE";;;;;;
"Université de technologie de Troyes";2019;2411,2;"10.1364/OE.27.005620";"FALSE";;;;;;
"Université de technologie de Troyes";2020;1805,44;"10.1364/OE.28.003388";"FALSE";;;;;;
"Université de technologie de Troyes";2020;1725,42;"10.1364/PRJ.392706";"FALSE";;;;;;
"Université de technologie de Troyes";2020;424;"10.4236/ajor.2020.106014";"FALSE";;;;;;
"Université de technologie de Troyes";2020;436,72;"10.4236/ajor.2021.111002";"FALSE";;;;;;
"Université de technologie de Troyes";2019;1800;"10.1186/s12877-019-1048-8";"FALSE";;;;;;
"Université de technologie de Troyes";2020;1460;"10.1038/s41467-020-17248-8";"FALSE";;;;;;
"Université de technologie de Troyes";2020;1570;"10.1038/s41598-020-61189-7";"FALSE";;;;;;
"Université de technologie de Troyes";2017;564;"10.1016/j.ijnaoe.2016.12.004";"FALSE";;;;;;
