"institution";"period";"euro";"doi";"is_hybrid";"publisher";"journal_full_title";"issn";"issn_print";"issn_electronic";"url"
"Université de Technologie de Troyes";2021;1800;"10.1515/nanoph-2021-0406";"FALSE";;;;;;
"Université de Technologie de Troyes";2021;852;;"FALSE";"Hilaris";"Journal of Material Sciences & Engineering";"2169-0022 ";;;"https://www.hilarispublisher.com/open-access/continuous-extrusion-printing-influence-of-the-fdm-printing-trajectory-on-thinwalled-3d-printed-part-performance-73826.html"
"Université de Technologie de Troyes";2021;1251,29;"10.1109/ACCESS.2021.3091939";"FALSE";;;;;;
"Université de Technologie de Troyes";2021;1019,18;"10.3390/ijerph17249350";"FALSE";;;;;;
"Université de Technologie de Troyes";2021;1820,5;"10.3390/app11052373 ";"FALSE";;;;;;
"Université de Technologie de Troyes";2021;1983,05;"10.3390/s21062167";"FALSE";;;;;;
"Université de Technologie de Troyes";2021;1463,94;"10.3390/app11073046 ";"FALSE";;;;;;
"Université de Technologie de Troyes";2021;948,85;"10.3390/bios11030095 ";"FALSE";;;;;;
"Université de Technologie de Troyes";2021;1623,08;"10.3390/app11083677";"FALSE";;;;;;
"Université de Technologie de Troyes";2021;1298,47;"10.3390/jimaging7050090";"FALSE";;;;;;
"Université de Technologie de Troyes";2021;541,03;"10.3390/app11115075";"FALSE";;;;;;
"Université de Technologie de Troyes";2021;1623,08;"10.3390/nano11071806";"FALSE";;;;;;
"Université de Technologie de Troyes";2021;721,37;"10.3390/jmmp5030071";"FALSE";;;;;;
"Université de Technologie de Troyes";2021;1713,25;"10.3390/en14154530";"FALSE";;;;;;
"Université de Technologie de Troyes";2021;360,69;"10.3390/app11198919";"FALSE";;;;;;
"Université de Technologie de Troyes";2021;1082,06;"10.3390/jmmp5040122";"FALSE";;;;;;
"Université de Technologie de Troyes";2021;1442,74;"10.3390/buildings11110551";"FALSE";;;;;;
