"institution";"period";"euro";"doi";"is_hybrid";"publisher";"journal_full_title";"issn/isbn";"issn_print";"issn_electronic";"url"
"Université de Tours";2022;1922,11;"10.1039/D1NA00860A";"FALSE";;;;;;
"Université de Tours";2022;2616,06;"10.3389/fpsyg.2021.724253";"FALSE";;;;;;
"Université de Tours";2022;1623,08;"10.3390/genes13020186";"FALSE";;;;;;
"Université de Tours";2022;2450;"10.1002/mp.15484";"TRUE";;;;;;
"Université de Tours";2022;1308,03;"10.3389/fnins.2021.803927";"FALSE";;;;;;
"Université de Tours";2022;1983,77;"10.3390/jcm11020405";"FALSE";;;;;;
"Université de Tours";2022;2596,93;"10.3390/cancers14030778";"FALSE";;;;;;
"Université de Tours";2022;2028,85;"10.3390/ijerph19042214";"FALSE";;;;;;
"Université de Tours";2022;901,5;"10.1039/D1RA09016J";"FALSE";;;;;;
"Université de Tours";2022;914,19;"10.1371/journal.pone.0261818";"FALSE";;;;;;
"Université de Tours";2022;1803,43;"10.3390/ijms23073676";"FALSE";;;;;;
"Université de Tours";2022;1983,77;"10.3390/cells11071188";"FALSE";;;;;;
"Université de Tours";2022;965;"10.1016/j.mlwa.2022.100294";"FALSE";;;;;;
"Université de Tours";2022;2073,94;"10.3390/md20040270";"FALSE";;;;;;
"Université de Tours";2022;1036,97;"10.3390/molecules27092843";"FALSE";;;;;;
"Université de Tours";2022;1617,07;"10.3390/nano12122093";"FALSE";;;;;;
"Université de Tours";2022;1768,95;"10.3390/molecules27134029";"FALSE";;;;;;
"Université de Tours";2022;1803,43;"10.3390/biomedicines10050995";"FALSE";;;;;;
"Université de Tours";2022;3000;"10.1161/JAHA.122.025339";"FALSE";;;;;;
"Université de Tours";2022;2934;"10.1186/s12985-022-01860-9";"FALSE";;;;;;
"Université de Tours";2022;1929,49;"10.3390/pharmaceutics14081524";"FALSE";;;;;;
"Université de Tours";2022;1752;"10.1016/j.jbc.2021.101500";"FALSE";;;;;;
"Université de Tours";2022;1871,06;"10.3390/ijms23179604";"FALSE";;;;;;
"Université de Tours";2022;1965,08;"10.3390/metabo12100899";"FALSE";;;;;;
"Université de Tours";2022;2235,97;"10.3390/md20100600";"FALSE";;;;;;
"Université de Tours";2022;1760;"10.1093/gbe/evac158";"FALSE";;;;;;
"Université de Tours";2022;1959;"10.1093/g3journal/jkac268";"FALSE";;;;;;
"Université de Tours";2022;1683,37;"10.1128/spectrum.02080-22";"FALSE";;;;;;
"Université de Tours";2022;3241,13;"10.3389/fimmu.2022.1054425";"FALSE";;;;;;
"Université de Tours";2022;2050;"10.1080/17429145.2022.2120212";"FALSE";;;;;;
"Université de Tours";2022;2334,23;"10.3390/molecules27238428";"FALSE";;;;;;
"Université de Tours";2022;1640,9;"10.3390/ph15121452";"FALSE";;;;;;
"Université de Tours";2022;1889;"10.1002/tpg2.20290";"FALSE";;;;;;
"Université de Tours";2022;492,45;"10.3389/fbioe.2022.1079801";"FALSE";;;;;;
"Université de Tours";2022;1356,76;"10.1016/j.ijnss.2022.09.008";"FALSE";;;;;;
"Université de Tours";2022;2445;"10.1186/s12913-022-08776-8";"FALSE";;;;;;
