Institution;Period;EURO;DOI;is_hybrid;Publisher;Journal_full_title;Funding Programme;Notiz 
Austrian Science Fund (FWF);2022;2.902,98 ;10.1021/acs.jpclett.2c00394;TRUE;AMERICAN CHEMICAL SOCIETY;The Journal of Physical Chemistry C;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.902,98 ;10.1021/acs.jcim.1c01535;TRUE;AMERICAN CHEMICAL SOCIETY;The Journal of Physical Chemistry C;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.902,98 ;10.1021/acs.jnatprod.1c00840;TRUE;AMERICAN CHEMICAL SOCIETY;The Journal of Physical Chemistry C;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.902,98 ;10.1021/acs.jpcc.2c01075;TRUE;AMERICAN CHEMICAL SOCIETY;The Journal of Physical Chemistry C;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.902,98 ;10.1021/acs.jpcc.2c03129;TRUE;AMERICAN CHEMICAL SOCIETY;The Journal of Physical Chemistry C;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.902,98 ;10.1021/acs.jpcc.2c05103;TRUE;AMERICAN CHEMICAL SOCIETY;The Journal of Physical Chemistry C;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.902,98 ;10.1021/acs.orglett.1c04300;TRUE;AMERICAN CHEMICAL SOCIETY;The Journal of Physical Chemistry Letters;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.902,98 ;10.1021/acsmeasuresciau.1c00054;TRUE;AMERICAN CHEMICAL SOCIETY;The Journal of Physical Chemistry Letters;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.902,98 ;10.1021/acs.jpclett.2c01511;TRUE;AMERICAN CHEMICAL SOCIETY;The Journal of Physical Chemistry Letters;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.actbio.2022.01.036;TRUE;ELSEVIER;Acta Biomaterialia;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.actbio.2022.08.017;TRUE;ELSEVIER;Acta Biomaterialia;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.actamat.2022.117809;TRUE;ELSEVIER;Acta Materialia;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.actamat.2022.117897;TRUE;ELSEVIER;Acta Materialia;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.actamat.2022.118391;TRUE;ELSEVIER;Acta Materialia;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.actamat.2022.118579;TRUE;ELSEVIER;Acta Materialia;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.aam.2022.102330;TRUE;ELSEVIER;Advances in Applied Mathematics;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.aim.2022.108564;TRUE;ELSEVIER;Advances in Mathematics;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.aim.2022.108633;TRUE;ELSEVIER;Advances in Mathematics;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.aim.2022.108613;TRUE;ELSEVIER;Advances in Mathematics;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.aim.2022.108832;TRUE;ELSEVIER;Advances in Mathematics;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.aim.2022.108743;TRUE;ELSEVIER;Advances in Mathematics;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.arr.2022.101700;TRUE;ELSEVIER;Ageing Research Reviews;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.agrformet.2022.109287;TRUE;ELSEVIER;Agricultural and Forest Meteorology;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.agee.2022.108292;TRUE;ELSEVIER;Agriculture, Ecosystems and Environment;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.ajog.2022.09.010;TRUE;ELSEVIER;American Journal of Obstetrics and Gynecology;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.anaerobe.2022.102630;TRUE;ELSEVIER;Anaerobe;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.aca.2022.340583;TRUE;ELSEVIER;Analytica Chimica Acta;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.aca.2022.339977;TRUE;ELSEVIER;Analytica Chimica Acta;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.anbehav.2022.05.009;TRUE;ELSEVIER;Animal Behaviour;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.anai.2022.11.017;TRUE;ELSEVIER;Annals of Allergy, Asthma & Immunology;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.apal.2022.103235;TRUE;ELSEVIER;Annals of Pure and Applied Logic;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.apal.2022.103135;TRUE;ELSEVIER;Annals of Pure and Applied Logic;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.apal.2022.103161;TRUE;ELSEVIER;Annals of Pure and Applied Logic;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.acha.2022.12.001;TRUE;ELSEVIER;Applied and Computational Harmonic Analysis;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.apcatb.2022.121160;TRUE;ELSEVIER;Applied Catalysis B: Environmental;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.apcatb.2022.122336;TRUE;ELSEVIER;Applied Catalysis B: Environmental;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.apm.2022.10.025;TRUE;ELSEVIER;Applied Mathematical Modelling;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.amc.2022.127109;TRUE;ELSEVIER;Applied Mathematics and Computation;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.amc.2022.127731;TRUE;ELSEVIER;Applied Mathematics and Computation;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.apnum.2022.05.008;TRUE;ELSEVIER;Applied Numerical Mathematics;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.apnum.2022.04.018;TRUE;ELSEVIER;Applied Numerical Mathematics;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.apsusc.2022.155917;TRUE;ELSEVIER;Applied Surface Science;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.apsusc.2022.154585;TRUE;ELSEVIER;Applied Surface Science;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.applthermaleng.2022.118240;TRUE;ELSEVIER;Applied Thermal Engineering;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.aquaculture.2022.738731;TRUE;ELSEVIER;Aquaculture;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.archoralbio.2022.105527;TRUE;ELSEVIER;Archives of Oral Biology;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.array.2022.100189;FALSE;ELSEVIER;Array;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.asd.2022.101143;TRUE;ELSEVIER;Arthropod Structure and Development;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.artint.2022.103755;TRUE;ELSEVIER;Artificial Intelligence;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.artmed.2022.102423;TRUE;ELSEVIER;Artificial Intelligence In Medicine;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.ascom.2022.100590;TRUE;ELSEVIER;Astronomy and Computing;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.atherosclerosis.2022.03.014;TRUE;ELSEVIER;Atherosclerosis;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.atherosclerosis.2022.04.003;TRUE;ELSEVIER;Atherosclerosis;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.atherosclerosis.2022.04.023;TRUE;ELSEVIER;Atherosclerosis;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.bbalip.2022.159121;TRUE;ELSEVIER;BBA - Molecular and Cell Biology of Lipids;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.bcp.2022.115202;TRUE;ELSEVIER;Biochemical Pharmacology;Peer-Reviewed Publications;Transformative Agreement
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.bioflm.2022.100089;FALSE;ELSEVIER;Biofilm;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.biocon.2022.109530;TRUE;ELSEVIER;Biological Conservation;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.biocon.2022.109787;TRUE;ELSEVIER;Biological Conservation;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.biocontrol.2022.104876;TRUE;ELSEVIER;Biological Control;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.biombioe.2022.106686;TRUE;ELSEVIER;Biomass and Bioenergy;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.bioadv.2022.213089;TRUE;ELSEVIER;Biomaterials Advances;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.biopha.2022.113640;FALSE;ELSEVIER;Biomedicine & Pharmacotherapy;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.bmc.2022.116831;TRUE;ELSEVIER;Bioorganic & Medicinal Chemistry;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.biotechadv.2022.108020;TRUE;ELSEVIER;Biotechnology Advances;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.bodyim.2022.09.009;TRUE;ELSEVIER;Body Image;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.brainres.2022.148130;TRUE;ELSEVIER;Brain Research;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.brainresbull.2022.08.006;TRUE;ELSEVIER;Brain Research Bulletin;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.ceca.2022.102670;TRUE;ELSEVIER;Cell Calcium;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.celrep.2022.111370;FALSE;ELSEVIER;Cell Reports;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.celrep.2022.111716;FALSE;ELSEVIER;Cell Reports;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.celrep.2022.111977;FALSE;ELSEVIER;Cell Reports;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.cellsig.2022.110584;TRUE;ELSEVIER;Cellular Signalling;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.cemconcomp.2022.104499;TRUE;ELSEVIER;Cement and Concrete Composites;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.cemconres.2022.107014;TRUE;ELSEVIER;Cement and Concrete Research;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.cherd.2022.11.002;TRUE;ELSEVIER;Chemical Engineering Research and Design;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.cognition.2022.105255;TRUE;ELSEVIER;Cognition;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.cogdev.2022.101266;TRUE;ELSEVIER;Cognitive Development;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.cbpc.2022.109490;TRUE;ELSEVIER;Comparative Biochemistry and Physiology, Part C;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.csbj.2022.12.011;FALSE;ELSEVIER;Computational and Structural Biotechnology Journal;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.comgeo.2022.101879;TRUE;ELSEVIER;Computational Geometry: Theory and Applications;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.comgeo.2022.101938;TRUE;ELSEVIER;Computational Geometry: Theory and Applications;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.comgeo.2022.101975;TRUE;ELSEVIER;Computational Geometry: Theory and Applications;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.comgeo.2022.101940;TRUE;ELSEVIER;Computational Geometry: Theory and Applications;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.commatsci.2022.111302;TRUE;ELSEVIER;Computational Materials Science;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.csda.2022.107600;TRUE;ELSEVIER;Computational Statistics and Data Analysis;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.cagd.2022.102134;TRUE;ELSEVIER;Computer Aided Geometric Design;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.cagd.2022.102150;TRUE;ELSEVIER;Computer Aided Geometric Design;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.cma.2022.114887;TRUE;ELSEVIER;Computer Methods in Applied Mechanics and Engineering;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.cma.2022.115848;TRUE;ELSEVIER;Computer Methods in Applied Mechanics and Engineering;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.cma.2022.115288;TRUE;ELSEVIER;Computer Methods in Applied Mechanics and Engineering;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.cma.2022.115820;TRUE;ELSEVIER;Computer Methods in Applied Mechanics and Engineering;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.cma.2022.114694;TRUE;ELSEVIER;Computer Methods in Applied Mechanics and Engineering;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.cma.2022.114642;TRUE;ELSEVIER;Computer Methods in Applied Mechanics and Engineering;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.cma.2022.115592;TRUE;ELSEVIER;Computer Methods in Applied Mechanics and Engineering;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.cpc.2022.108337;TRUE;ELSEVIER;Computer Physics Communications;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.cpc.2022.108519;TRUE;ELSEVIER;Computer Physics Communications;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.cad.2022.103368;TRUE;ELSEVIER;Computer-Aided Design;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.compedu.2022.104662;TRUE;ELSEVIER;Computers & Education;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.cag.2022.04.014;TRUE;ELSEVIER;Computers & Graphics;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.cose.2022.102828;TRUE;ELSEVIER;Computers & Security;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.compgeo.2022.104888;TRUE;ELSEVIER;Computers and Geotechnics;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.camwa.2022.05.008;TRUE;ELSEVIER;Computers and Mathematics with Applications;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.camwa.2022.07.011;TRUE;ELSEVIER;Computers and Mathematics with Applications;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.camwa.2022.11.011;TRUE;ELSEVIER;Computers and Mathematics with Applications;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.camwa.2022.04.006;TRUE;ELSEVIER;Computers and Mathematics with Applications;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.camwa.2022.01.010;TRUE;ELSEVIER;Computers and Mathematics with Applications;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.cor.2022.106129;TRUE;ELSEVIER;Computers and Operations Research;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.cor.2022.105758;TRUE;ELSEVIER;Computers and Operations Research;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.cor.2022.106017;TRUE;ELSEVIER;Computers and Operations Research;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.chb.2022.107539;TRUE;ELSEVIER;Computers in Human Behavior;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.chb.2022.107285;TRUE;ELSEVIER;Computers in Human Behavior;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.cobeha.2022.101118;TRUE;ELSEVIER;Current Opinion in Behavioral Sciences;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.cobeha.2022.101172;TRUE;ELSEVIER;Current Opinion in Behavioral Sciences;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.cobeha.2022.101173;TRUE;ELSEVIER;Current Opinion in Behavioral Sciences;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.ceb.2022.02.008;TRUE;ELSEVIER;Current Opinion in Cell Biology;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.cbpa.2022.102257;TRUE;ELSEVIER;Current Opinion in Chemical Biology;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.coi.2022.102208;TRUE;ELSEVIER;Current Opinion in Immunology;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.mib.2022.102146;TRUE;ELSEVIER;Current Opinion in Microbiology;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.pbi.2022.102267;TRUE;ELSEVIER;Current Opinion in Plant Biology;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.crstbi.2022.04.001;FALSE;ELSEVIER;Current Research in Structural Biology;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.cyto.2022.156075;TRUE;ELSEVIER;Cytokine;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.dam.2022.09.020;TRUE;ELSEVIER;Discrete Applied Mathematics;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.eclinm.2022.101632;FALSE;ELSEVIER;eClinicalMedicine;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.ecohyd.2022.12.001;TRUE;ELSEVIER;Ecohydrology & Hydrobiology;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.ecolecon.2022.107559;TRUE;ELSEVIER;Ecological Economics;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.ecosta.2022.03.001;TRUE;ELSEVIER;Econometrics and Statistics;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.ecoenv.2022.113662;FALSE;ELSEVIER;Ecotoxicology and Environmental Safety;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.electstud.2022.102474;TRUE;ELSEVIER;Electoral Studies;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.elecom.2022.107405;FALSE;ELSEVIER;Electrochemistry Communications;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.electacta.2022.141042;TRUE;ELSEVIER;Electrochimica Acta;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.engfracmech.2022.108591;TRUE;ELSEVIER;Engineering Fracture Mechanics;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.engfracmech.2022.108819;TRUE;ELSEVIER;Engineering Fracture Mechanics;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.engstruct.2022.113862;TRUE;ELSEVIER;Engineering Structures;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.envint.2022.107474;FALSE;ELSEVIER;Environment International;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.eist.2022.01.002;TRUE;ELSEVIER;Environmental Innovation and Societal Transitions;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.envsoft.2022.105480;TRUE;ELSEVIER;Environmental Modelling and Software;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.esmoop.2022.100741;FALSE;ELSEVIER;ESMO Open;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.esmoop.2022.100631;FALSE;ELSEVIER;ESMO Open;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.euromechsol.2022.104756;TRUE;ELSEVIER;European Journal of Mechanics / A Solids;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.ejor.2022.03.001;TRUE;ELSEVIER;European Journal of Operational Research;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.ejor.2022.10.038;TRUE;ELSEVIER;European Journal of Operational Research;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.ejphar.2022.175050;TRUE;ELSEVIER;European Journal of Pharmacology;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.ejop.2022.125953;TRUE;ELSEVIER;European Journal of Protistology;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.ejop.2022.125922;TRUE;ELSEVIER;European Journal of Protistology;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.yexcr.2022.113084;TRUE;ELSEVIER;Experimental Cell Research;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.eswa.2022.118888;TRUE;ELSEVIER;Expert Systems With Applications;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.foodchem.2022.135374;TRUE;ELSEVIER;Food Chemistry;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.freeradbiomed.2022.07.014;TRUE;ELSEVIER;Free Radical Biology and Medicine;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.freeradbiomed.2022.01.024;TRUE;ELSEVIER;Free Radical Biology and Medicine;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.fgb.2022.103726;TRUE;ELSEVIER;Fungal Genetics and Biology;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.876,66 ;10.1016/j.fss.2022.11.009;TRUE;ELSEVIER;Fuzzy Sets and Systems;Peer-Reviewed Publications;Transformative Agreement 
