institution;period;euro;doi;is_hybrid;Publisher;journal_full_title;issn;URL
FWF - Austrian Science Fund;2017;2.599,96 ;10.1021/acsomega.7b00783;FALSE;AMERICAN CHEMICAL SOCIETY (ACS);ACS Omega;;
FWF - Austrian Science Fund;2017;1.905,76 ;10.1186/s13028-017-0317-9;FALSE;SPRINGER NATURE - BIOMED CENTRAL;Acta Veterinaria Scandinavica;;
FWF - Austrian Science Fund;2017;1.905,76 ;10.1186/s13028-017-0347-3;FALSE;SPRINGER NATURE - BIOMED CENTRAL;Acta Veterinaria Scandinavica;;
FWF - Austrian Science Fund;2017;1.565,61 ;10.1063/1.4974880;FALSE;AMERICAN INSTITUTE OF PHYSICS (AIP);AIP Advances;;
FWF - Austrian Science Fund;2017;1.448,36 ;10.1063/1.4981902;FALSE;AMERICAN INSTITUTE OF PHYSICS (AIP);AIP Advances;;
FWF - Austrian Science Fund;2017;1.727,56 ;10.1186/s13568-017-0404-3;FALSE;SPRINGER NATURE - BIOMED CENTRAL;AMB Express;;
FWF - Austrian Science Fund;2017;2.207,70 ;10.1186/s13075-017-1448-0;FALSE;SPRINGER NATURE - BIOMED CENTRAL;Arthritis Research and Therapy;;
FWF - Austrian Science Fund;2017;1.249,50 ;10.5194/ACP-17-793-2017;FALSE;COPERNICUS PUBLICATIONS;Atmospheric Chemistry and Physics;;
FWF - Austrian Science Fund;2017;990,00 ;10.5194/acp-17-4177-2017;FALSE;COPERNICUS PUBLICATIONS;Atmospheric Chemistry and Physics;;
FWF - Austrian Science Fund;2017;714,00 ;10.5194/acp-16-4593-2016;FALSE;COPERNICUS PUBLICATIONS;Atmospheric Chemistry and Physics;;
FWF - Austrian Science Fund;2017;1.404,00 ;10.5194/amt-10-3525-2017;FALSE;COPERNICUS PUBLICATIONS;Atmospheric Measurement Techniques;;
FWF - Austrian Science Fund;2017;2.282,81 ;10.1155/2017/6875850;FALSE;HINDAWI PUBLISHING CORPORATION;Biomed Research International;;
FWF - Austrian Science Fund;2017;1.948,41 ;10.1364/BOE.7.005233;FALSE;OPTICAL SOCIETY OF AMERICA (OSA);Biomedical Optics Express;;
FWF - Austrian Science Fund;2017;1.743,06 ;10.1364/BOE.8.002906;FALSE;OPTICAL SOCIETY OF AMERICA (OSA);Biomedical Optics Express;;
FWF - Austrian Science Fund;2017;1.409,09 ;10.1364/BOE.8.003526;FALSE;OPTICAL SOCIETY OF AMERICA (OSA);Biomedical Optics Express;;
FWF - Austrian Science Fund;2017;1.800,00 ;10.1186/s12859-017-1731-8;FALSE;SPRINGER NATURE - BIOMED CENTRAL;BMC Bioinformatics;;
FWF - Austrian Science Fund;2017;1.727,56 ;10.1186/s12859-016-0979-8;FALSE;SPRINGER NATURE - BIOMED CENTRAL;BMC Bioinformatics;;
FWF - Austrian Science Fund;2017;2.247,30 ;10.1186/S12915-016-0318-6;FALSE;SPRINGER NATURE - BIOMED CENTRAL;BMC Biology;;
FWF - Austrian Science Fund;2017;1.727,56 ;10.1186/s12885-017-3580-2;FALSE;SPRINGER NATURE - BIOMED CENTRAL;BMC Cancer;;
