"institution","period","euro","doi","backlist_oa","publisher","book_title","isbn","isbn_print","isbn_electronic","license_ref","indexed_in_crossref","doab"
"Heidelberg U",2023,4350,"10.56715/398634169",FALSE,"Verlag Westfälisches Dampfboot","Folgenreiche Begegnungen mit der Polizei","978-3-98634-169-5","978-3-98634-169-5",NA,NA,TRUE,FALSE
