"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"Heidelberg U",2015,1487.5,"10.1093/jrr/rrv022",FALSE,"Oxford University Press (OUP)","Journal of Radiation Research","0449-3060","0449-3060","1349-9157",NA,TRUE,"25907360","PMC4497395",NA,NA,TRUE
"Heidelberg U",2015,1661.6,"10.1186/s13014-015-0458-9",FALSE,"Springer Nature","Radiation Oncology","1748-717X",NA,"1748-717X",NA,TRUE,"26169373","PMC4501125",NA,NA,TRUE
"Heidelberg U",2015,1642.2,"10.1186/s13049-015-0139-6",FALSE,"Springer Nature","Scandinavian Journal of Trauma, Resuscitation and Emergency Medicine","1757-7241",NA,"1757-7241",NA,TRUE,"26260487","PMC4542099",NA,NA,TRUE
"Heidelberg U",2015,1497.42,"10.1371/journal.pone.0131483",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"26201017","PMC4511805",NA,NA,TRUE
"Heidelberg U",2015,1904,"10.3389/fpsyt.2015.00053",FALSE,"Frontiers Media SA","Frontiers in Psychiatry","16640640",NA,"16640640",NA,TRUE,"25954208","PMC4404739",NA,NA,FALSE
"Heidelberg U",2015,1487.5,"10.3402/gha.v8.27327",FALSE,"Co-Action Publishing","Global Health Action","1654-9880","1654-9716","1654-9880",NA,TRUE,"25925193","PMC4414785",NA,NA,TRUE
"Heidelberg U",2015,1386.35,"10.1038/srep15677",FALSE,"Springer Nature","Scientific Reports","2045-2322",NA,"2045-2322",NA,TRUE,"26498008","PMC4620495",NA,NA,TRUE
"Heidelberg U",2015,1304,"10.1155/2016/8216312",FALSE,"Hindawi Publishing Corporation","Stem Cells International","1687-966X","1687-966X","1687-9678","http://creativecommons.org/licenses/by/3.0/",TRUE,"26664410","PMC4655302",NA,NA,TRUE
"Heidelberg U",2015,1661.6,"10.1186/s12864-015-2031-1",FALSE,"Springer Nature","BMC Genomics","1471-2164",NA,"1471-2164",NA,TRUE,"26463180","PMC4603344",NA,NA,TRUE
"Heidelberg U",2015,1661.6,"10.1186/s12879-015-1173-8",FALSE,"Springer Nature","BMC Infectious Diseases","1471-2334",NA,"1471-2334",NA,TRUE,"26508038","PMC4624670",NA,NA,TRUE
"Heidelberg U",2015,1661.6,"10.1186/s12881-015-0256-0",FALSE,"Springer Nature","BMC Medical Genetics","1471-2350",NA,"1471-2350",NA,TRUE,"26654249","PMC4676826",NA,NA,TRUE
"Heidelberg U",2015,1523,"10.1186/s12884-015-0764-0",FALSE,"Springer Nature","BMC Pregnancy and Childbirth","1471-2393",NA,"1471-2393",NA,TRUE,"26653013","PMC4676832",NA,NA,TRUE
"Heidelberg U",2015,1661.6,"10.1186/s12885-015-1120-5",FALSE,"Springer Nature","BMC Cancer","1471-2407","1471-2407",NA,NA,TRUE,"25885021","PMC4362831",NA,NA,TRUE
"Heidelberg U",2015,1661.6,"10.1186/s12885-015-1797-5",FALSE,"Springer Nature","BMC Cancer","1471-2407",NA,"1471-2407",NA,TRUE,"26486754","PMC4612425",NA,NA,TRUE
"Heidelberg U",2015,1661.6,"10.1186/s12891-015-0806-9",FALSE,"Springer Nature","BMC Musculoskeletal Disorders","1471-2474",NA,"1471-2474",NA,TRUE,"26559635","PMC4642614",NA,NA,TRUE
"Heidelberg U",2015,1661.6,"10.1186/s12909-015-0430-2",FALSE,"Springer Nature","BMC Medical Education","1472-6920",NA,"1472-6920",NA,TRUE,"26419731","PMC4588264",NA,NA,TRUE
"Heidelberg U",2015,1785,"10.1186/s12935-015-0257-2",FALSE,"Springer Nature","Cancer Cell International","1475-2867",NA,"1475-2867",NA,TRUE,"26500454","PMC4619509",NA,NA,TRUE
"Heidelberg U",2015,1637.44,"10.1186/s12936-015-1068-6",FALSE,"Springer Nature","Malaria Journal","1475-2875",NA,"1475-2875",NA,TRUE,"26714758","PMC4696193",NA,NA,TRUE
"Heidelberg U",2015,1751.68,"10.1186/s12974-015-0356-y",FALSE,"Springer Nature","Journal of Neuroinflammation","1742-2094",NA,"1742-2094",NA,TRUE,"26377085","PMC4574226",NA,NA,TRUE
"Heidelberg U",2015,1751.68,"10.1186/s12974-015-0357-x",FALSE,"Springer Nature","Journal of Neuroinflammation","1742-2094",NA,"1742-2094",NA,TRUE,"26377184","PMC4574118",NA,NA,TRUE
"Heidelberg U",2015,1751.68,"10.1186/s12974-015-0358-9",FALSE,"Springer Nature","Journal of Neuroinflammation","1742-2094",NA,"1742-2094",NA,TRUE,"26377319","PMC4573944",NA,NA,TRUE
"Heidelberg U",2015,1832.6,"10.1186/s13023-015-0379-6",FALSE,"Springer Nature","Orphanet Journal of Rare Diseases","1750-1172",NA,"1750-1172",NA,TRUE,"26693825","PMC4689061",NA,NA,TRUE
"Heidelberg U",2015,1661.6,"10.1186/s13063-015-0912-x",FALSE,"Springer Nature","Trials","1745-6215",NA,"1745-6215",NA,TRUE,"26424510","PMC4590691",NA,NA,TRUE
"Heidelberg U",2015,1915.15,"10.1371/journal.pntd.0004006",FALSE,"Public Library of Science (PLoS)","PLOS Neglected Tropical Diseases","1935-2735",NA,"1935-2735","https://creativecommons.org/publicdomain/zero/1.0/",TRUE,"26371470","PMC4570708",NA,NA,TRUE
"Heidelberg U",2015,1217.16,"10.1371/journal.pone.0141487",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"26505748","PMC4624239",NA,NA,TRUE
"Heidelberg U",2015,1192.16,"10.1371/journal.pone.0142160",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"26558388","PMC4641602",NA,NA,TRUE
"Heidelberg U",2015,1785,"10.5194/acp-15-12705-2015",FALSE,"Copernicus GmbH","Atmospheric Chemistry and Physics","1680-7324",NA,"1680-7324","http://creativecommons.org/licenses/by/3.0/",TRUE,NA,NA,NA,NA,TRUE
"Heidelberg U",2015,1041.25,"10.5194/osd-12-1291-2015",FALSE,"Copernicus GmbH","Ocean Science Discussions","1812-0822",NA,"1812-0822","http://creativecommons.org/licenses/by/3.0/",TRUE,NA,NA,NA,NA,TRUE
"Heidelberg U",2015,587.94,"10.12659/MSMBR.893674",FALSE,"International Scientific Literature","Medical Science Monitor Basic Research","2325-4416",NA,"2325-4416",NA,TRUE,"25644463","PMC4325829",NA,NA,FALSE
"Heidelberg U",2015,1456.56,"10.1002/ece3.1400",FALSE,"Wiley-Blackwell","Ecology and Evolution","20457758",NA,NA,"http://doi.wiley.com/10.1002/tdm_license_1",TRUE,"25691998","PMC4328779",NA,NA,FALSE
"Heidelberg U",2015,1808.8,"10.1136/bmjopen-2014-006993",FALSE,"BMJ","BMJ Open","2044-6055","2044-6055",NA,NA,TRUE,"25783426","PMC4368914",NA,NA,TRUE
"Heidelberg U",2015,1804.04,"10.1186/s12915-014-0113-1",FALSE,"Springer Nature","BMC Biology","1741-7007","1741-7007",NA,NA,TRUE,"25592740","PMC4321713",NA,NA,TRUE
"Heidelberg U",2015,1637.44,"10.1186/s12936-015-0552-3",FALSE,"Springer Nature","Malaria Journal","1475-2875","1475-2875",NA,NA,TRUE,"25627880","PMC4318155",NA,NA,TRUE
