institution,period,euro,DOI,is_hybrid,publisher,journal_full_title,issn,url
GIGA German Institute of Global and Area Studies,2017,986.76,10.1016/j.polgeo.2017.07.006 ,TRUE,,,,
GIGA German Institute of Global and Area Studies,2017,1995.00,10.1163/18763375-01001003,TRUE,,,,
GIGA German Institute of Global and Area Studies,2017,2552.72,10.1177/0010414016688006,TRUE,,,,
GIGA German Institute of Global and Area Studies,2017,2550.00,10.1093/isq/sqw044,TRUE,,,,
GIGA German Institute of Global and Area Studies,2017,2120.93,10.1016/j.worlddev.2017.07.006,TRUE,,,,
GIGA German Institute of Global and Area Studies,2017,2063.24,10.1016/j.worlddev.2017.05.012,TRUE,,,,
GIGA German Institute of Global and Area Studies,2017,1614.71,10.1016/j.ejpoleco.2017.10.001,TRUE,,,,
GIGA German Institute of Global and Area Studies,2017,2186.08,10.1177/1354066116674261,TRUE,,,,
GIGA German Institute of Global and Area Studies,2017,2186.08,10.1177/1354066116653665,TRUE,,,,
GIGA German Institute of Global and Area Studies,2017,2575.17,10.1017/S0260210517000201,TRUE,,,,
GIGA German Institute of Global and Area Studies,2017,2150.00,10.1080/10670564.2017.1275079,TRUE,,,,
GIGA German Institute of Global and Area Studies,2017,2583.00,10.1111/dech.12345,TRUE,,,,
GIGA German Institute of Global and Area Studies,2017,2152.48,10.1086/694394,TRUE,,,,
