institution_ror,institution,period,euro,doi,is_hybrid,opt-out,type,contract_primary_identifier,contract_group_id,external_costsplitting,gold-oa,vat,colour charge,cover charge,hybrid-oa,other,page charge,permission,publication charge,reprint,submission fee,payment fee,url
https://ror.org/03bnmw459,Potsdam U,2024,NA,10.1145/3698783.3699386,TRUE,FALSE,conference proceedings,acm2021hebis,03bnmw459_acm2021hebis_2024,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/03bnmw459,Potsdam U,2024,NA,10.1145/3689492.3690052,TRUE,FALSE,conference proceedings,acm2021hebis,03bnmw459_acm2021hebis_2024,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/03bnmw459,Potsdam U,2024,NA,10.1145/3689492.3690049,TRUE,FALSE,conference proceedings,acm2021hebis,03bnmw459_acm2021hebis_2024,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/03bnmw459,Potsdam U,2024,NA,10.1145/3689488.3689990,TRUE,FALSE,conference proceedings,acm2021hebis,03bnmw459_acm2021hebis_2024,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/03bnmw459,Potsdam U,2024,NA,10.1145/3678890.3678898,TRUE,FALSE,conference proceedings,acm2021hebis,03bnmw459_acm2021hebis_2024,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/03bnmw459,Potsdam U,2024,NA,10.1145/3670653.3677478,TRUE,FALSE,conference proceedings,acm2021hebis,03bnmw459_acm2021hebis_2024,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/03bnmw459,Potsdam U,2024,NA,10.1145/3665318.3677171,TRUE,FALSE,conference proceedings,acm2021hebis,03bnmw459_acm2021hebis_2024,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/03bnmw459,Potsdam U,2024,NA,10.1145/3664476.3664518,TRUE,FALSE,conference proceedings,acm2021hebis,03bnmw459_acm2021hebis_2024,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/03bnmw459,Potsdam U,2024,NA,10.1145/3663529.3663805,TRUE,FALSE,conference proceedings,acm2021hebis,03bnmw459_acm2021hebis_2024,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/03bnmw459,Potsdam U,2024,NA,10.1145/3660829.3660847,TRUE,FALSE,conference proceedings,acm2021hebis,03bnmw459_acm2021hebis_2024,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/03bnmw459,Potsdam U,2024,NA,10.1145/3660829.3660846,TRUE,FALSE,conference proceedings,acm2021hebis,03bnmw459_acm2021hebis_2024,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/03bnmw459,Potsdam U,2024,NA,10.1145/3660829.3660845,TRUE,FALSE,conference proceedings,acm2021hebis,03bnmw459_acm2021hebis_2024,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/03bnmw459,Potsdam U,2024,NA,10.1145/3660829.3660843,TRUE,FALSE,conference proceedings,acm2021hebis,03bnmw459_acm2021hebis_2024,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/03bnmw459,Potsdam U,2024,NA,10.1145/3660829.3660837,TRUE,FALSE,conference proceedings,acm2021hebis,03bnmw459_acm2021hebis_2024,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/03bnmw459,Potsdam U,2024,NA,10.1145/3660515.3661323,TRUE,FALSE,conference proceedings,acm2021hebis,03bnmw459_acm2021hebis_2024,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/03bnmw459,Potsdam U,2024,NA,10.1145/3658644.3670346,TRUE,FALSE,conference proceedings,acm2021hebis,03bnmw459_acm2021hebis_2024,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/03bnmw459,Potsdam U,2024,NA,10.1145/3657604.3662037,TRUE,FALSE,conference proceedings,acm2021hebis,03bnmw459_acm2021hebis_2024,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/03bnmw459,Potsdam U,2024,NA,10.1145/3650212.3680306,TRUE,FALSE,conference proceedings,acm2021hebis,03bnmw459_acm2021hebis_2024,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/03bnmw459,Potsdam U,2024,NA,10.1145/3639473.3665787,TRUE,FALSE,conference proceedings,acm2021hebis,03bnmw459_acm2021hebis_2024,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/03bnmw459,Potsdam U,2024,NA,10.1145/3638529.3654091,TRUE,FALSE,conference proceedings,acm2021hebis,03bnmw459_acm2021hebis_2024,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/03bnmw459,Potsdam U,2024,NA,10.1145/3636555.3636861,TRUE,FALSE,conference proceedings,acm2021hebis,03bnmw459_acm2021hebis_2024,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/03bnmw459,Potsdam U,2024,NA,10.1145/3629527.3653664,TRUE,FALSE,conference proceedings,acm2021hebis,03bnmw459_acm2021hebis_2024,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/03bnmw459,Potsdam U,2024,NA,10.1145/3629104.3666037,TRUE,FALSE,conference proceedings,acm2021hebis,03bnmw459_acm2021hebis_2024,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/03bnmw459,Potsdam U,2024,NA,10.1145/3614419.3643993,TRUE,FALSE,conference proceedings,acm2021hebis,03bnmw459_acm2021hebis_2024,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/03bnmw459,Potsdam U,2024,NA,10.1145/3613904.3642186,TRUE,FALSE,conference proceedings,acm2021hebis,03bnmw459_acm2021hebis_2024,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
