"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","license_ref","pmid","url","local_id"
"University of Regensburg","2020","1767.14","10.1136/bmjopen-2020-041511",FALSE,"BMJ","BMJ Open","2044-6055, 2044-6055","cc_by_nc_4",NA,"oai:epub.uni-regensburg.de:44206","44206"
"University of Regensburg","2020","1868.3","10.1038/s41598-020-69030-x",FALSE,"Springer Nature","Scientific Reports","2045-2322","cc_by_4",NA,"oai:epub.uni-regensburg.de:44207","44207"
"University of Regensburg","2020","1626.62","10.3390/ijms21144959",FALSE,"MDPI","International Journal of Molecular Sciences","1422-0067","cc_by_4",NA,"oai:epub.uni-regensburg.de:44208","44208"
"University of Regensburg","2020","1612.16","10.3390/ijms21218045",FALSE,"MDPI","International Journal of Molecular Sciences","1422-0067","cc_by_4",NA,"oai:epub.uni-regensburg.de:44209","44209"
"University of Regensburg","2020","1612.16","10.3390/ijms21218089",FALSE,"MDPI","International Journal of Molecular Sciences","1422-0067","cc_by_4",NA,"oai:epub.uni-regensburg.de:44210","44210"
"University of Regensburg","2020","1504.68","10.3390/cryst10111013",FALSE,"MDPI","Crystals","2073-4352","cc_by_4",NA,"oai:epub.uni-regensburg.de:44211","44211"
"University of Regensburg","2020","1934.59","10.3390/ijms21228440",FALSE,"MDPI","International Journal of Molecular Sciences","1422-0067","cc_by_4",NA,"oai:epub.uni-regensburg.de:44212","44212"
"University of Regensburg","2020","1934.59","10.3390/ijms21228468",FALSE,"MDPI","International Journal of Molecular Sciences","1422-0067","cc_by_4",NA,"oai:epub.uni-regensburg.de:44213","44213"
"University of Regensburg","2020","2128.04","10.3390/cancers12113406",FALSE,"MDPI","Cancers","2072-6694","cc_by_4",NA,"oai:epub.uni-regensburg.de:44235","44235"
"University of Regensburg","2021","2399.47","10.7554/elife.63737",FALSE,"eLife","eLife","2050-084X","cc_by_4",NA,"oai:epub.uni-regensburg.de:44248","44248"
"University of Regensburg","2020","1354.21","10.3390/diagnostics10110974",FALSE,"MDPI","Diagnostics","2075-4418","cc_by_4",NA,"oai:epub.uni-regensburg.de:44249","44249"
"University of Regensburg","2020","1354.21","10.3390/jof6040304",FALSE,"MDPI","Journal of Fungi","2309-608X","cc_by_4",NA,"oai:epub.uni-regensburg.de:44250","44250"
"University of Regensburg","2020","844.49","10.3389/fnsyn.2020.551691",FALSE,"Frontiers Media SA","Frontiers in Synaptic Neuroscience","1663-3563","cc_by_4",NA,"oai:epub.uni-regensburg.de:44251","44251"
"University of Regensburg","2020","1910.97","10.3389/fpsyg.2020.573985",FALSE,"Frontiers Media SA","Frontiers in Psychology","1664-1078","cc_by_4",NA,"oai:epub.uni-regensburg.de:44252","44252"
"University of Regensburg","2020","1910.97","10.3389/fmicb.2020.576500",FALSE,"Frontiers Media SA","Frontiers in Microbiology","1664-302X","cc_by_4",NA,"oai:epub.uni-regensburg.de:44268","44268"
"University of Regensburg","2020","1910.97","10.3389/fpsyg.2020.584187",FALSE,"Frontiers Media SA","Frontiers in Psychology","1664-1078","cc_by_4",NA,"oai:epub.uni-regensburg.de:44269","44269"
"University of Regensburg","2020","1910.97","10.3389/fsurg.2020.602080",FALSE,"Frontiers Media SA","Frontiers in Surgery","2296-875X","cc_by_4",NA,"oai:epub.uni-regensburg.de:44270","44270"
"University of Regensburg","2020","1785.51","10.3389/fncel.2020.600537",FALSE,"Frontiers Media SA","Frontiers in Cellular Neuroscience","1662-5102","cc_by_4",NA,"oai:epub.uni-regensburg.de:44271","44271"
"University of Regensburg","2020","1626.44","10.1371/journal.pone.0242093",FALSE,"Public Library of Science","PLOS ONE","1932-6203","cc_by_4",NA,"oai:epub.uni-regensburg.de:44272","44272"
"University of Regensburg","2020","1182.25","10.3390/jcm9123929",FALSE,"MDPI","Journal of Clinical Medicine","2077-0383","cc_by_4",NA,"oai:epub.uni-regensburg.de:44276","44276"
"University of Regensburg","2020","1785.51","10.1167/iovs.61.14.2",FALSE,"Arvo Journals","Investigative Opthalmology & Visual Science","1552-5783","cc_by_nc_nd_4",NA,"oai:epub.uni-regensburg.de:44277","44277"
"University of Regensburg","2020","2633.2","10.2147/cmar.s261838",FALSE,"Dovepress","Cancer Management and Research","1179-1322","cc_by_nc_4",NA,"oai:epub.uni-regensburg.de:44278","44278"
"University of Regensburg","2021","1626.84","10.1371/journal.pone.0242475",FALSE,"Public Library of Science","PLOS ONE","1932-6203","cc_by_4",NA,"oai:epub.uni-regensburg.de:44332","44332"
"University of Regensburg","2021","1647.65","10.1097/md.0000000000025153",FALSE,"Wolters Kluwer","Medicine",NA,"cc_by_nc_4",NA,"oai:epub.uni-regensburg.de:44359","44359"
"University of Regensburg","2021","1679.63","10.1109/access.2020.3045514",FALSE,"IEEE","IEEE Access","2169-3536","cc_by_4",NA,"oai:epub.uni-regensburg.de:44375","44375"
"University of Regensburg","2021","2117.85","10.3390/cancers13010049",FALSE,"MDPI","Cancers","2072-6694","cc_by_4",NA,"oai:epub.uni-regensburg.de:44386","44386"
"University of Regensburg","2021","308.86","10.3390/cancers13020343",FALSE,"MDPI","Cancers","2072-6694","cc_by_4",NA,"oai:epub.uni-regensburg.de:44408","44408"
"University of Regensburg","2021","1974.01","10.3390/ijms22020596",FALSE,"MDPI","International Journal of Molecular Sciences","1422-0067","cc_by_4",NA,"oai:epub.uni-regensburg.de:44410","44410"
"University of Regensburg","2021","2181.26","10.3390/jcm10020185",FALSE,"MDPI","Journal of Clinical Medicine","2077-0383","cc_by_4",NA,"oai:epub.uni-regensburg.de:44411","44411"
"University of Regensburg","2020","2633.2","10.2147/jir.s275525",FALSE,"Dove Press","Journal of Inflammation Research","1178-7031","cc_by_nc_4",NA,"oai:epub.uni-regensburg.de:44413","44413"
"University of Regensburg","2020","1456.33","10.3390/pharmaceutics12080706",FALSE,"MDPI","Pharmaceutics","1999-4923","cc_by_4",NA,"oai:epub.uni-regensburg.de:44428","44428"
"University of Regensburg","2020","1084.09","10.1371/journal.pone.0240367",FALSE,"Public Library of Science","PLOS ONE","1932-6203","cc_by_4",NA,"oai:epub.uni-regensburg.de:44429","44429"
"University of Regensburg","2021","1392.2","10.3390/membranes11020084",FALSE,"MDPI","Membranes","2077-0375","cc_by_4",NA,"oai:epub.uni-regensburg.de:44467","44467"
"University of Regensburg","2021","2024.94","10.3389/fevo.2020.593302",FALSE,"Frontiers Media SA","Frontiers in Ecology and Evolution","2296-701X","cc_by_4",NA,"oai:epub.uni-regensburg.de:44484","44484"
"University of Regensburg","2021","2024.94","10.3389/fmicb.2020.613532",FALSE,"Frontiers Media SA","Frontiers in Microbiology","1664-302X","cc_by_4",NA,"oai:epub.uni-regensburg.de:44485","44485"
"University of Regensburg","2021","2187.74","10.3390/jcm10030432",FALSE,"MDPI","Journal of Clinical Medicine","2077-0383","cc_by_4",NA,"oai:epub.uni-regensburg.de:44529","44529"
"University of Regensburg","2021","630.7","10.1016/j.ijid.2020.12.047",FALSE,"Elsevier","International Journal of Infectious Diseases","12019712","cc_by_4",NA,"oai:epub.uni-regensburg.de:44638","44638"
"University of Regensburg","2021","2129.22","10.3390/jcm10061185",FALSE,"MDPI","Journal of Clinical Medicine",NA,"cc_by_4",NA,"oai:epub.uni-regensburg.de:44660","44660"
"University of Regensburg","2021","1169.85","10.3390/curroncol28020112",FALSE,"MDPI","Current Oncology",NA,"cc_by_4",NA,"oai:epub.uni-regensburg.de:44674","44674"
"University of Regensburg","2021","1949.76","10.3390/ijms22052646",FALSE,"MDPI","International Journal of Molecular Sciences",NA,"cc_by_4",NA,"oai:epub.uni-regensburg.de:44723","44723"
"University of Regensburg","2021","1949.76","10.3390/cells10030594",FALSE,"MDPI","Cells",NA,"cc_by_4",NA,"oai:epub.uni-regensburg.de:44742","44742"
"University of Regensburg","2021","1436.4","10.3390/jof7020107",FALSE,"MDPI","Journal of Fungi","2309-608X","cc_by_4",NA,"oai:epub.uni-regensburg.de:44743","44743"
"University of Regensburg","2021","1974.01","10.3390/ijms22052557",FALSE,"MDPI","International Journal of Molecular Sciences",NA,"cc_by_nd_4",NA,"oai:epub.uni-regensburg.de:44747","44747"
"University of Regensburg","2021","1666.16","10.1371/journal.pone.0243967",FALSE,"Public Libray of Science","Plos One","1932-6203","cc_by_4",NA,"oai:epub.uni-regensburg.de:44813","44813"
"University of Regensburg","2021","1582.71","10.3390/brainsci11010123",FALSE,"MDPI","Brain Sciences","2076-3425","cc_by_4",NA,"oai:epub.uni-regensburg.de:44857","44857"
"University of Regensburg","2021","2181.26","10.3390/jcm10020259",FALSE,"MDPI","Journal of Clinical Medicine","2077-0383","cc_by_4",NA,"oai:epub.uni-regensburg.de:44858","44858"
"University of Regensburg","2021","655.2","10.1093/ehjcr/ytaa579",FALSE,"Oxford Academic","European Heart Journal - Case Reports",NA,"cc_by_nc_4",NA,"oai:epub.uni-regensburg.de:44862","44862"
"University of Regensburg","2021","1670.4","10.1098/rsob.200295",FALSE,"Open Biology","Open Biology","2046-2441","cc_by_4",NA,"oai:epub.uni-regensburg.de:44903","44903"
"University of Regensburg","2021","1354.21","10.3390/biomedicines8120583",FALSE,"MDPI","Biomedicines","2227-9059","cc_by_4",NA,"oai:epub.uni-regensburg.de:44904","44904"
"University of Regensburg","2021","1773.37","10.3390/ijms21249530",FALSE,"MDPI","International Journal of Molecular Sciences","1422-0067","cc_by_4",NA,"oai:epub.uni-regensburg.de:44925","44925"
"University of Regensburg","2021","1358.84","10.3390/biomedicines8120632",FALSE,"MDPI","Biomedicines","2227-9059","cc_by_4",NA,"oai:epub.uni-regensburg.de:44927","44927"
"University of Regensburg","2021","1941.19","10.3390/molecules26010042",FALSE,"MDPI","Molecules","1420-3049","cc_by_4",NA,"oai:epub.uni-regensburg.de:44930","44930"
"University of Regensburg","2021","1914","10.2340/00015555-3717",FALSE,"Acta Dermato-Venereologica","Acta Dermato Venereologica","1651-2057","cc_by_nc_4",NA,"oai:epub.uni-regensburg.de:44973","44973"
"University of Regensburg","2021","1948.37","10.3389/fcell.2020.596879",FALSE,"Frontiers","Frontiers in Cell and Developmental Biology","2296-634X","cc_by_4",NA,"oai:epub.uni-regensburg.de:44975","44975"
"University of Regensburg","2020","259.14","10.3389/fpsyg.2020.596425",FALSE,"Frontiers","Frontiers in Psychology","1664-1078","cc_by_4",NA,"oai:epub.uni-regensburg.de:44978","44978"
"University of Regensburg","2021","1948.37","10.3389/fcell.2020.602476",FALSE,"Frontiers Media SA","Frontiers in Cell and Developmental Biology","2296-634X","cc_by_4",NA,"oai:epub.uni-regensburg.de:45019","45019"
"University of Regensburg","2021","1696.86","10.1371/journal.pone.0245698",FALSE,"Public Libray of Science","PLOS ONE","1932-6203","cc_by_4",NA,"oai:epub.uni-regensburg.de:45021","45021"
"University of Regensburg","2021","1696.86","10.1371/journal.pone.0245543",FALSE,"Public Libray of Science","PLOS ONE","1932-6203","cc_by_4",NA,"oai:epub.uni-regensburg.de:45022","45022"
"University of Regensburg","2021","1948.37","10.3389/fbioe.2020.603598",FALSE,"Frontiers Media SA","Frontiers in Bioengineering and Biotechnology","2296-4185","cc_by_4",NA,"oai:epub.uni-regensburg.de:45023","45023"
"University of Regensburg","2021","1103.75","10.3389/fpubh.2020.592618",FALSE,"Frontiers Media SA","Frontiers in Public Health","2296-2565","cc_by_4",NA,"oai:epub.uni-regensburg.de:45024","45024"
"University of Regensburg","2021","1775.61","10.3389/fpsyg.2020.612805",FALSE,"Frontiers Media SA","Frontiers in Psychology","1664-1078","cc_by_4",NA,"oai:epub.uni-regensburg.de:45025","45025"
"University of Regensburg","2021","1948.37","10.3389/fbioe.2020.615520",FALSE,"Frontiers Media SA","Frontiers in Bioengineering and Biotechnology","2296-4185","cc_by_4",NA,"oai:epub.uni-regensburg.de:45026","45026"
"University of Regensburg","2021","2137.56","10.3390/jcm10010076",FALSE,"MDPI","Journal of Clinical Medicine","2077-0383","cc_by_4",NA,"oai:epub.uni-regensburg.de:45032","45032"
"University of Regensburg","2021","2181.26","10.3390/jcm10020184",FALSE,"MDPI","Journal of Clinical Medicine","2077-0383","cc_by_4",NA,"oai:epub.uni-regensburg.de:45067","45067"
"University of Regensburg","2021","2007.73","10.3389/fpsyg.2021.594248",FALSE,"Frontiers Media SA","Frontiers in Psychology","1664-1078","cc_by_4",NA,"oai:epub.uni-regensburg.de:45087","45087"
"University of Regensburg","2021","2007.73","10.3389/fphar.2021.632887",FALSE,"Frontiers Media SA","Frontiers in Pharmacology","1663-9812","cc_by_4",NA,"oai:epub.uni-regensburg.de:45088","45088"
"University of Regensburg","2021","2007.73","10.3389/fimmu.2021.636061",FALSE,"Frontiers Media SA","Frontiers in Immunology","1664-3224","cc_by_4",NA,"oai:epub.uni-regensburg.de:45089","45089"
"University of Regensburg","2021","2007.73","10.3389/fphar.2021.599598",FALSE,"Frontiers Media SA","Frontiers in Pharmacology","1663-9812","cc_by_4",NA,"oai:epub.uni-regensburg.de:45264","45264"
