"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"Regensburg U",2015,2698.71,"10.1167/15.9.25",FALSE,"Association for Research in Vision and Ophthalmology (ARVO)","Journal of Vision","1534-7362","1534-7362",NA,NA,TRUE,"26230987",NA,NA,"http://epub.uni-regensburg.de/32312/",TRUE
"Regensburg U",2015,1666,"10.1016/j.ensci.2015.10.004",FALSE,"Elsevier BV","eNeurologicalSci","24056502","24056502",NA,"http://www.elsevier.com/tdm/userlicense/1.0/",TRUE,NA,NA,NA,"http://epub.uni-regensburg.de/32967/",FALSE
"Regensburg U",2015,2000,"10.1016/j.celrep.2015.09.068",FALSE,"Elsevier BV","Cell Reports","22111247","22111247",NA,"http://www.elsevier.com/tdm/userlicense/1.0/",TRUE,"26527002",NA,NA,"http://epub.uni-regensburg.de/32813/",FALSE
"Regensburg U",2015,1142.4,"10.3389/fevo.2015.00019",FALSE,"Frontiers Media SA","Frontiers in Ecology and Evolution","2296-701X",NA,"2296-701X",NA,TRUE,NA,NA,NA,"http://epub.uni-regensburg.de/31416/",TRUE
"Regensburg U",2015,1559.3,"10.3389/fpsyg.2015.01186",FALSE,"Frontiers Media SA","Frontiers in Psychology","1664-1078",NA,"1664-1078",NA,TRUE,"26379569","PMC4549558",NA,"http://epub.uni-regensburg.de/32286/",TRUE
"Regensburg U",2015,1904,"10.3389/fpsyg.2015.00231",FALSE,"Frontiers Media SA","Frontiers in Psychology","1664-1078",NA,"1664-1078",NA,TRUE,"25784892","PMC4347302",NA,"http://epub.uni-regensburg.de/31417/",TRUE
"Regensburg U",2015,1142.4,"10.3389/fpsyg.2015.00400",FALSE,"Frontiers Media SA","Frontiers in Psychology","1664-1078",NA,"1664-1078",NA,TRUE,"25904889","PMC4387857",NA,"http://epub.uni-regensburg.de/31525/",TRUE
"Regensburg U",2015,1142.4,"10.3389/fpls.2015.00246",FALSE,"Frontiers Media SA","Frontiers in Plant Science","1664-462X",NA,"1664-462X",NA,TRUE,"25954283","PMC4404733",NA,"http://epub.uni-regensburg.de/31780/",TRUE
"Regensburg U",2015,1904,"10.3389/fpsyg.2015.00185",FALSE,"Frontiers Media SA","Frontiers in Psychology","1664-1078",NA,"1664-1078",NA,TRUE,"25767453","PMC4341425",NA,"http://epub.uni-regensburg.de/31800/",TRUE
"Regensburg U",2015,1499.21,"10.3389/fimmu.2015.00322",FALSE,"Frontiers Media SA","Frontiers in Immunology","1664-3224",NA,"1664-3224",NA,TRUE,"26136751","PMC4470263",NA,"http://epub.uni-regensburg.de/31954/",TRUE
"Regensburg U",2015,1541.45,"10.3389/fmicb.2015.00706",FALSE,"Frontiers Media SA","Frontiers in Microbiology","1664-302X",NA,"1664-302X",NA,TRUE,"26236292","PMC4502582",NA,"http://epub.uni-regensburg.de/32023/",TRUE
"Regensburg U",2015,1904,"10.3389/fnhum.2015.00416",FALSE,"Frontiers Media SA","Frontiers in Human Neuroscience","1662-5161",NA,"1662-5161",NA,TRUE,"26257632","PMC4508515",NA,"http://epub.uni-regensburg.de/32098/",TRUE
"Regensburg U",2015,1904,"10.3389/fpsyg.2015.00984",FALSE,"Frontiers Media SA","Frontiers in Psychology","1664-1078",NA,"1664-1078",NA,TRUE,"26236262","PMC4503890",NA,"http://epub.uni-regensburg.de/32097/",TRUE
"Regensburg U",2015,2008.89,"10.3389/fpsyg.2015.01296",FALSE,"Frontiers Media SA","Frontiers in Psychology","1664-1078",NA,"1664-1078",NA,TRUE,"26379608","PMC4551820",NA,"http://epub.uni-regensburg.de/32348/",TRUE
"Regensburg U",2015,1495.77,"10.3389/fnbeh.2015.00254",FALSE,"Frontiers Media SA","Frontiers in Behavioral Neuroscience","1662-5153",NA,"1662-5153",NA,TRUE,"26441581","PMC4569966",NA,"http://epub.uni-regensburg.de/32503/",TRUE
