"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","license_ref","pmid","url","local_id"
"University of Regensburg","2019","217.23","10.1107/s2414314619012446",FALSE,"International Union of Crystallography","IUCrData","2414-3146","cc_by_4",NA,"http://epub.uni-regensburg.de/40813/","40813"
"University of Regensburg","2019","1732.43","10.1371/journal.pone.0222341",FALSE,"Public Library of Science","PLOS ONE","1932-6203","cc_by_4",NA,"http://epub.uni-regensburg.de/40814/","40814"
"University of Regensburg","2019","1732.43","10.1371/journal.pone.0216442",FALSE,"Public Library of Science","PLOS ONE","1932-6203","cc_by_4",NA,"http://epub.uni-regensburg.de/40853/","40853"
"University of Regensburg","2019","801.27","10.1177/2325967119879927",FALSE,"SAGE","Orthopaedic Journal of Sports Medicine",NA,"cc_by_nc_nd_4",NA,"http://epub.uni-regensburg.de/41006/","41006"
"University of Regensburg","2019","1273.32","10.3390/ijms20205106",FALSE,"MDPI","International Journal of Molecular Sciences","1422-0067","cc_by_4",NA,"http://epub.uni-regensburg.de/41086/","41086"
"University of Regensburg","2019","1705.2","10.1371/journal.pone.0222465",FALSE,"Public Library of Science","PLOS ONE","1932-6203","cc_by_4",NA,"http://epub.uni-regensburg.de/41099/","41099"
"University of Regensburg","2019","1976","10.3389/fneur.2019.00997",FALSE,"Frontiers Media SA","Frontiers in Neurology","1664-2295","cc_by_4",NA,"http://epub.uni-regensburg.de/41100/","41100"
"University of Regensburg","2019","1976","10.3389/fsurg.2019.00056",FALSE,"Frontiers Media SA","Frontiers in Surgery","2296-875X","cc_by_4",NA,"http://epub.uni-regensburg.de/41101/","41101"
"University of Regensburg","2019","1976","10.3389/fpsyg.2019.02246",FALSE,"Frontiers Media SA","Frontiers in Psychology","1664-1078","cc_by_4",NA,"http://epub.uni-regensburg.de/41102/","41102"
"University of Regensburg","2019","1976","10.3389/fphys.2019.01262",FALSE,"Frontiers Media SA","Frontiers in Physiology","1664-042X","cc_by_4",NA,"http://epub.uni-regensburg.de/41103/","41103"
"University of Regensburg","2019","1030.54","10.1177/2331216519887247",FALSE,"SAGE","Trends in Hearing","2331-2165, 2331-2165","cc_by_nc_4",NA,"http://epub.uni-regensburg.de/41287/","41287"
