"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","license_ref","pmid","url","local_id"
"University of Regensburg","2020","2057.26","10.3389/fonc.2019.01408",FALSE,"Frontiers Media SA","Frontiers in Oncology","2234-943X","cc_by_4",NA,"http://epub.uni-regensburg.de/43038/","43038"
"University of Regensburg","2020","5212.2","10.1038/s41467-020-15433-3",FALSE,"Springer Nature","Nature Communications","2041-1723","cc_by_4",NA,"http://epub.uni-regensburg.de/43046/","43046"
"University of Regensburg","2020","2008.82","10.3389/fpsyg.2020.00035",FALSE,"Frontiers Media SA","Frontiers in Psychology","1664-1078","cc_by_4",NA,"http://epub.uni-regensburg.de/43051/","43051"
"University of Regensburg","2020","2008.82","10.3389/fpls.2020.00085",FALSE,"Frontiers Media SA","Frontiers in Plant Science","1664-462X","cc_by_4",NA,"http://epub.uni-regensburg.de/43052/","43052"
"University of Regensburg","2020","2418.57","10.1097/gox.0000000000002590",FALSE,"Wolters Kluwer","Plastic and Reconstructive Surgery - Global Open","2169-7574","cc_by_nc_nd_4",NA,"http://epub.uni-regensburg.de/43055/","43055"
"University of Regensburg","2020","5212.2","10.1038/s41467-020-15052-y",FALSE,"Springer Nature","Nature Communications","2041-1723","cc_by_4",NA,"http://epub.uni-regensburg.de/43056/","43056"
"University of Regensburg","2020","1581.51","10.1002/cam4.2767",FALSE,"Wiley Online Library","Cancer Medicine","2045-7634, 2045-7634","cc_by_4",NA,"http://epub.uni-regensburg.de/43057/","43057"
"University of Regensburg","2020","1581.51","10.1002/cam4.2573",FALSE,"Wiley Online Library","Cancer Medicine","2045-7634, 2045-7634","cc_by_4",NA,"http://epub.uni-regensburg.de/43058/","43058"
"University of Regensburg","2020","1058.72","10.1155/2020/3989535",FALSE,"Hindawi","Rehabilitation Research and Practice","2090-2875, 2090-2867","cc_by_4",NA,"http://epub.uni-regensburg.de/43059/","43059"
"University of Regensburg","2020","1681.53","10.3390/molecules25051169",FALSE,"MDPI","Molecules","1420-3049","cc_by_4",NA,"http://epub.uni-regensburg.de/43060/","43060"
"University of Regensburg","2020","1741.33","10.1371/journal.pone.0226234",FALSE,"Public Library of Science","PLOS ONE","1932-6203","cc_by_4",NA,"http://epub.uni-regensburg.de/43098/","43098"
"University of Regensburg","2020","1868.3","10.1038/s41598-020-62590-y",FALSE,"Nature Publishing Group","Scientific Reports","2045-2322","cc_by_4",NA,"http://epub.uni-regensburg.de/43100/","43100"
"University of Regensburg","2020","2128.9","10.1155/2020/9783630",FALSE,"Hindawi","Cardiovascular Therapeutics","1755-5922, 1755-5914","cc_by_4",NA,"http://epub.uni-regensburg.de/43177/","43177"
"University of Regensburg","2020","1683.08","10.3390/cells9040884",FALSE,"MDPI","Cells","2073-4409","cc_by_4",NA,"http://epub.uni-regensburg.de/43178/","43178"
"University of Regensburg","2020","1868.3","10.1038/s41598-020-62531-9",FALSE,"Scientific Reports","Scientific Reports","2045-2322","cc_by_4",NA,"http://epub.uni-regensburg.de/43179/","43179"
"University of Regensburg","2020","1683.08","10.3390/ijms21072557",FALSE,"MDPI","International Journal of Molecular Sciences","1422-0067","cc_by_4",NA,"http://epub.uni-regensburg.de/43180/","43180"
"University of Regensburg","2020","3772.3","10.1038/s41419-020-2446-8",FALSE,"Springer Nature","Cell Death & Disease","2041-4889","cc_by_4",NA,"http://epub.uni-regensburg.de/43181/","43181"
"University of Regensburg","2020","2238.07","10.1155/2020/2814015",FALSE,"Hindawi","Mediators of Inflammation","1466-1861, 0962-9351","cc_by_4",NA,"http://epub.uni-regensburg.de/43183/","43183"
"University of Regensburg","2020","1868.3","10.1038/s41598-020-64212-z",FALSE,"Springer Nature","Scientific Reports","2045-2322","cc_by_4",NA,"http://epub.uni-regensburg.de/43184/","43184"
"University of Regensburg","2020","1868.3","10.1038/s41598-020-64589-x",FALSE,"Springer Nature","Scientific Reports","2045-2322","cc_by_4",NA,"http://epub.uni-regensburg.de/43187/","43187"
"University of Regensburg","2020","1700.65","10.3390/ijerph17093006",FALSE,"MDPI","International Journal of Environmental Research and Public Health","1660-4601","cc_by_4",NA,"http://epub.uni-regensburg.de/43189/","43189"
"University of Regensburg","2020","1762.47","10.3389/fonc.2020.00443",FALSE,"Frontiers Media SA","Frontiers in Oncology","2234-943X","cc_by_4",NA,"http://epub.uni-regensburg.de/43192/","43192"
"University of Regensburg","2020","1762.47","10.3389/fendo.2020.00186",FALSE,"Frontiers Media SA","Frontiers in Endocrinology","1664-2392","cc_by_4",NA,"http://epub.uni-regensburg.de/43193/","43193"
"University of Regensburg","2020","497.72","10.3389/fpsyt.2020.00102",FALSE,"Frontiers Media SA","Frontiers in Psychiatry","1664-0640","cc_by_4",NA,"http://epub.uni-regensburg.de/43194/","43194"
"University of Regensburg","2020","2101.5","10.3389/fpsyt.2020.00167",FALSE,"Frontiers Media SA","Frontiers in Psychiatry","1664-0640","cc_by_4",NA,"http://epub.uni-regensburg.de/43195/","43195"
"University of Regensburg","2020","2046.19","10.3389/fpsyg.2020.00448",FALSE,"Frontiers Media SA","Frontiers in Psychology","1664-1078","cc_by_4",NA,"http://epub.uni-regensburg.de/43196/","43196"
"University of Regensburg","2020","2101.5","10.3389/fnins.2020.00221",FALSE,"Frontiers Media SA","Frontiers in Neuroscience","1662-453X","cc_by_4",NA,"http://epub.uni-regensburg.de/43197/","43197"
"University of Regensburg","2019","1820.51","10.1302/2046-3758.92.bjr-2019-0134.r1",FALSE,"Bone & Joint Publishing","Bone & Joint Research","2046-3758","cc_by_nc_nd_4",NA,"http://epub.uni-regensburg.de/43198/","43198"
"University of Regensburg","2019","398.58","10.1097/gox.0000000000002609",FALSE,"PRS Global Open","Plastic and Reconstructive Surgery - Global Open","2169-7574","cc_by_nc_nd_4",NA,"http://epub.uni-regensburg.de/43199/","43199"
"University of Regensburg","2020","1762.47","10.3389/fpsyg.2020.00750",FALSE,"Frontiers Media SA","Frontiers in Psychology",NA,"cc_by_4",NA,"http://epub.uni-regensburg.de/43223/","43223"
