"institution","period","euro","doi","backlist_oa","publisher","book_title","isbn","isbn_print","isbn_electronic","license_ref","indexed_in_crossref","doab"
"HHU Düsseldorf",2021,5902.4,"10.24053/9783823395218",FALSE,"Gunter Narr Verlag","Onymische Flexion. Strukturen und Entwicklungen kontinentalwestgermanischer Dialekte","978-3-8233-9521-8","978-3-8233-9521-8",NA,NA,TRUE,FALSE
"HHU Düsseldorf",2021,5355,"10.1007/978-3-658-36368-0",FALSE,"Springer Fachmedien Wiesbaden","Der Glaube an Big Data","978-3-658-36367-3","978-3-658-36367-3","978-3-658-36368-0","https://creativecommons.org/licenses/by/4.0",TRUE,TRUE
"HHU Düsseldorf",2021,5355,"10.1007/978-3-658-36719-0",FALSE,"Springer Fachmedien Wiesbaden","Die Bedeutung von Flüchtling, Geflüchtete_r und Migrant_in","978-3-658-36718-3","978-3-658-36718-3","978-3-658-36719-0","https://creativecommons.org/licenses/by/4.0",TRUE,TRUE
