"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"Hanken School of Economics",2019,494,"10.1016/j.jbvi.2018.e00109",TRUE,"Elsevier BV","Journal of Business Venturing Insights","2352-6734","2352-6734",NA,"2352-6734","http://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,FALSE
"Hanken School of Economics",2019,494,"10.1016/j.irfa.2019.05.011",TRUE,"Elsevier BV","International Review of Financial Analysis","1057-5219","1057-5219",NA,"1057-5219","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,"ut:000474571000013",NA,FALSE
"Hanken School of Economics",2019,494,"10.1016/j.jcorpfin.2019.101542",TRUE,"Elsevier BV","Journal of Corporate Finance","0929-1199","0929-1199",NA,"0929-1199","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,NA,NA,FALSE
"Hanken School of Economics",2019,484,"10.3145/epi.2019.jul.07",TRUE,"Ediciones Profesionales de la Informacion SL","El Profesional de la Información","1699-2407","1386-6710","1699-2407","1386-6710",NA,TRUE,NA,NA,"ut:000484733000008","http://www.elprofesionaldelainformacion.com/contenidos/2019/jul/bjork.html",FALSE
"Hanken School of Economics",2019,1557,"10.3390/su11154137",FALSE,"MDPI AG","Sustainability","2071-1050",NA,"2071-1050","2071-1050","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,"ut:000485230200142",NA,TRUE
"Hanken School of Economics",2019,2257,"10.1002/leap.1231",TRUE,"Wiley-Blackwell","Learned Publishing","0953-1513","0953-1513","1741-4857","0953-1513","http://doi.wiley.com/10.1002/tdm_license_1.1",TRUE,NA,NA,"ut:000474005400006",NA,FALSE
