institution;apc;period;doi;currency;is_hybrid
Consejo Superior de Investigaciones Cientificas (CSIC);2295;01/01/2023;https://doi.org/10.1163/15685411-bja10234;EUR;TRUE
Consejo Superior de Investigaciones Cientificas (CSIC);2295;01/01/2023;https://doi.org/10.1163/15707563-bja10105;EUR;TRUE
Consejo Superior de Investigaciones Cientificas (CSIC);2295;01/01/2023;https://doi.org/10.1163/15685381-bja10132;EUR;TRUE
Consejo Superior de Investigaciones Cientificas (CSIC);2295;01/01/2023;https://doi.org/10.1163/15685381-bja10134;EUR;TRUE
Consejo Superior de Investigaciones Cientificas (CSIC);495;01/01/2023;https://doi.org/10.1163/15699846-02301003;EUR;FALSE
