doi,colour charge,cover charge,page charge,permission,reprint,submission fee,payment fee,other
10.1364/boe.559666,NA,NA,    NA,NA,NA,NA,   NA,249.29
10.1007/s41060-024-00558-1,NA,NA,    NA,NA,NA,NA,   NA, 57.73
10.1364/ol.544481,NA,NA,    NA,NA,NA,NA,35.44,    NA
10.1109/lra.2025.3587560,NA,NA,308.83,NA,NA,NA,   NA,    NA
10.1109/tac.2025.3627272,NA,NA,429.20,NA,NA,NA,   NA,    NA
