institution,period,euro,doi,is_hybrid,publisher,journal_full_title,issn,url
Hannover U,2013,1178.1,10.1088/1367-2630/15/2/023020,FALSE,,,,
Hannover U,2013,1241.02,10.1371/journal.pone.0063501,FALSE,,,,
Hannover U,2013,1361.2,10.1364/OE.21.000949,FALSE,,,,
Hannover U,2013,1142.4,10.3389/fpls.2013.00084,FALSE,,,,
Hannover U,2013,1142.4,10.3389/fpls.2013.00101,FALSE,,,,
Hannover U,2013,756.84,10.5194/nhessd-1-1119-2013,FALSE,,,,
Hannover U,2013,1904,10.1186/1471-2164-14-306,FALSE,,,,
Hannover U,2013,533.8,10.4236/ijg.2013.44061,FALSE,,,,
Hannover U,2013,1142.4,10.3389/fpls.2013.00153,FALSE,,,,
Hannover U,2013,930,10.1042/BSR20130051,FALSE,,,,
Hannover U,2013,1213.67,10.1371/journal.pone.0071066,FALSE,,,,
Hannover U,2013,1178.1,10.1088/1367-2630/15/9/093027,FALSE,,,,
Hannover U,2013,1157.95,10.3390/v5102512,FALSE,,,,
Hannover U,2013,1616.68,10.1364/OE.21.029656,FALSE,,,,
Hannover U,2013,999.6,10.5194/amtd-6-11145-2013,FALSE,,,,
Hannover U,2013,1017.45,10.1186/2191-1991-3-29,FALSE,,,,
Hannover U,2014,828.24,10.5194/amtd-7-69-2014,FALSE,,,,
Hannover U,2014,779.89,10.3390/su6020836,FALSE,,,,
Hannover U,2014,1874.25,10.1186/1471-2148-14-92,FALSE,,,,
Hannover U,2014,1638.51,10.1364/OE.22.003866,FALSE,,,,
Hannover U,2014,1366.32,10.1364/OE.22.005234,FALSE,,,,
Hannover U,2014,1178.1,10.1088/1367-2630/16/4/043007,FALSE,,,,
Hannover U,2014,1993.25,10.1186/1472-6963-14-166,FALSE,,,,
Hannover U,2014,1142.4,10.3389/fpls.2014.00163,FALSE,,,,
Hannover U,2014,1456.56,10.1088/1367-2630/16/5/053043,FALSE,,,,
Hannover U,2014,1568,10.1127/0941-2948/2014/0577,FALSE,,,,
Hannover U,2014,1209.28,10.1364/BOE.5.002054,FALSE,,,,
Hannover U,2014,802.93,10.5194/nhessd-2-3683-2014,FALSE,,,,
Hannover U,2014,1904,10.3389/fpls.2014.00341,FALSE,,,,
Hannover U,2014,1765.08,10.3390/s140712715,FALSE,,,,
Hannover U,2014,1523.2,10.3389/fpls.2014.00479,FALSE,,,,
Hannover U,2014,1223.79,10.1371/journal.pone.0107834,FALSE,,,,
Hannover U,2014,1238.39,10.1371/journal.pone.0108638,FALSE,,,,
Hannover U,2014,1113.84,10.1088/1367-2630/16/9/093040,FALSE,,,,
Hannover U,2014,1256.88,10.1371/journal.pone.0107911,FALSE,,,,
Hannover U,2014,1142.4,10.3389/fpls.2014.00556,FALSE,,,,
Hannover U,2014,1442.32,10.1364/OE.22.022905,FALSE,,,,
Hannover U,2014,1150.06,10.4172/2161-0398.1000156,FALSE,,,,
Hannover U,2014,1132.14,10.1155/2014/808509,FALSE,,,,
Hannover U,2014,1755.25,10.3390/s141121889,FALSE,,,,
Hannover U,2014,1568,10.1127/metz/2014/0615,FALSE,,,,
Hannover U,2014,991.2,10.3390/w6123807,FALSE,,,,
Hannover U,2014,765.1,10.3390/su6010236,FALSE,,,,
Hannover U,2014,601.47,10.7750/BioDiscovery.2014.14.1,FALSE,,,,
Hannover U,2015,1142.4,10.3389/fpls.2015.00009,FALSE,,,,
Hannover U,2015,1963.02,10.1364/OE.23.003614,FALSE,,,,
Hannover U,2015,1421.56,10.1371/journal.pone.0119761,FALSE,,,,
Hannover U,2015,1621.97,10.5194/bgd-12-2697-2015,FALSE,,,,
Hannover U,2015,894.92,10.3390/d7010036,FALSE,,,,
Hannover U,2015,2000,10.5194/gmdd-8-1539-2015,FALSE,,,,
Hannover U,2015,2158.97,10.1155/2015/574209,FALSE,,,,
Hannover U,2015,1047.2,NA,FALSE,International Frequency Sensor Association,Sensors & Transducers,2306-8515,http://www.sensorsportal.com/HTML/DIGEST/P_RP_0196.htm 
Hannover U,2015,1831.78,10.1002/2014MS000376,FALSE,,,,
Hannover U,2015,1806,10.1127/metz/2015/0680,FALSE,,,,
Hannover U,2015,2071.42,10.1364/OE.23.009640,FALSE,,,,
Hannover U,2015,1392.3,10.1088/1367-2630/17/4/043062,FALSE,,,,
Hannover U,2015,1856.4,10.1088/1367-2630/17/5/055005,FALSE,,,,
Hannover U,2015,1386.35,10.1038/srep09955,FALSE,,,,
Hannover U,2015,1257.84,10.3390/su7066872,FALSE,,,,
Hannover U,2015,1170.86,10.1364/OE.23.017179,FALSE,,,,
Hannover U,2015,1417.63,10.1371/journal.pone.0130571,FALSE,,,,
Hannover U,2015,1047.2,NA,FALSE,International Frequency Sensor Association,Sensors & Transducers,2306-8515,http://www.sensorsportal.com/HTML/DIGEST/P_RP_0203.htm
Hannover U,2015,1636.83,10.1155/2015/691069,FALSE,,,,
Hannover U,2015,1392.3,10.1088/1367-2630/17/8/083005,FALSE,,,,
Hannover U,2015,1392.3,10.1088/1367-2630/17/9/093046,FALSE,,,,
Hannover U,2015,148.75,10.5194/ars-13-175-2015,FALSE,,,,
Hannover U,2015,297.5,10.5194/ars-13-9-2015,FALSE,,,,
Hannover U,2015,1578.8,10.3389/fmicb.2015.01224,FALSE,,,,
Hannover U,2015,1426.04,10.1063/1.4923379,FALSE,,,,
Hannover U,2016,1856.4,10.1088/1367-2630/18/1/013050,FALSE,NA,NA,NA,NA
Hannover U,2016,1713.6,10.5194/hess-2016-17,FALSE,NA,NA,NA,NA
Hannover U,2016,185.64,10.5194/ars-14-115-2016,FALSE,NA,NA,NA,NA
Hannover U,2016,247.52,10.5194/ars-14-17-2016,FALSE,NA,NA,NA,NA
Hannover U,2016,185.64,10.5194/ars-14-91-2016,FALSE,NA,NA,NA,NA
Hannover U,2016,123.76,10.5194/ars-14-51-2016,FALSE,NA,NA,NA,NA
Hannover U,2016,123.76,10.5194/ars-14-47-2016,FALSE,NA,NA,NA,NA
Hannover U,2016,265.54,10.1016/j.dib.2016.01.067,FALSE,NA,NA,NA,NA
Hannover U,2016,1253.47,10.3390/su8020178,FALSE,NA,NA,NA,NA
Hannover U,2016,1559.28,10.3389/fmicb.2016.00315,FALSE,NA,NA,NA,NA
Hannover U,2016,1418.94,10.1063/1.4944839,FALSE,NA,NA,NA,NA
Hannover U,2016,1211,10.1127/metz/2016/0797,FALSE,NA,NA,NA,NA
Hannover U,2016,1118.6,10.1186/s13561-016-0094-6,FALSE,NA,NA,NA,NA
Hannover U,2016,1594.18,10.1155/2016/7372306,FALSE,NA,NA,NA,NA
Hannover U,2016,1492.12,10.1097/MD.0000000000003961,FALSE,NA,NA,NA,NA
Hannover U,2016,1456.56,10.1002/ece3.2258,FALSE,NA,NA,NA,NA
Hannover U,2016,2025.01,10.3389/fpls.2016.00875,FALSE,NA,NA,NA,NA
Hannover U,2016,1628.31,10.2196/ijmr.5822,FALSE,NA,NA,NA,NA
Hannover U,2016,1856.4,10.1088/1367-2630/18/7/073014,FALSE,NA,NA,NA,NA
Hannover U,2016,1983.37,10.3389/fpls.2016.00995,FALSE,NA,NA,NA,NA
Hannover U,2016,1392.3,10.1088/1367-2630/18/9/093012,FALSE,NA,NA,NA,NA
Hannover U,2016,1726.69,10.1186/s12971-016-0097-4,FALSE,NA,NA,NA,NA
Hannover U,2016,1588.1,10.1371/journal.pone.0163679,FALSE,NA,NA,NA,NA
Hannover U,2016,565.25,10.1186/s40552-016-0037-0,FALSE,NA,NA,NA,NA
Hannover U,2016,1820.7,10.1002/ece3.2484,FALSE,NA,NA,NA,NA
Hannover U,2016,1386.35,10.1038/srep35207,FALSE,NA,NA,NA,NA
Hannover U,2016,1118.6,10.1186/s13561-016-0130-6,FALSE,NA,NA,NA,NA
Hannover U,2016,1610,10.1016/j.pacs.2016.10.002,FALSE,NA,NA,NA,NA
Hannover U,2016,995.77,10.3390/ijgi5110208,FALSE,NA,NA,NA,NA
Hannover U,2016,1182,10.1186/s12860-016-0116-6,FALSE,NA,NA,NA,NA
Hannover U,2016,1322.87,10.1109/TPEL.2016.2537372,TRUE,NA,NA,NA,NA
Hannover U,2016,1322.87,10.1109/TEMC.2016.2554463,TRUE,NA,NA,NA,NA
Hannover U,2016,1020.50,10.1109/JPHOT.2016.2570001,FALSE,NA,NA,NA,NA
Hannover U,2017,1820.7,10.1002/ece3.3531,FALSE,NA,NA,NA,NA
Hannover U,2017,1552.95,10.1038/s41598-017-04539-2,FALSE,NA,NA,NA,NA
Hannover U,2017,1552.95,10.1038/s41598-017-06542-z,FALSE,NA,NA,NA,NA
Hannover U,2017,1552.95,10.1038/s41598-017-12267-w,FALSE,NA,NA,NA,NA
Hannover U,2017,662.76,10.1039/C7RA05071B,FALSE,NA,NA,NA,NA
Hannover U,2017,1519.12,10.1063/1.4978266,FALSE,NA,NA,NA,NA
Hannover U,2017,1333.77,10.1080/23311908.2017.1329191,FALSE,NA,NA,NA,NA
Hannover U,2017,1392.3,10.1088/1367-2630/aa5c0c,FALSE,NA,NA,NA,NA
Hannover U,2017,1703.73,10.1109/TEMC.2017.2666880,TRUE,NA,NA,NA,NA
Hannover U,2017,1474.05,10.1109/TEMC.2017.2682643,TRUE,NA,NA,NA,NA
Hannover U,2017,1806,10.1127/metz/2017/0853,FALSE,NA,NA,NA,NA
Hannover U,2017,1877.14,10.1155/2017/9124254,FALSE,NA,NA,NA,NA
Hannover U,2017,2038.17,10.1186/s13006-017-0105-1,FALSE,NA,NA,NA,NA
Hannover U,2017,1682.29,10.1371/journal.pone.0173580,FALSE,NA,NA,NA,NA
Hannover U,2017,1646.2,10.1371/journal.pone.0176303,FALSE,NA,NA,NA,NA
Hannover U,2017,1503.3,10.1371/journal.pone.0185310,FALSE,NA,NA,NA,NA
Hannover U,2017,1825.46,10.2147/CIA.S125201,FALSE,NA,NA,NA,NA
Hannover U,2017,1825.46,10.2147/IDR.S144299,FALSE,NA,NA,NA,NA
Hannover U,2017,1524.6,10.2196/ijmr.7352,FALSE,NA,NA,NA,NA
Hannover U,2017,1042.44,10.3390/atmos8090168,FALSE,NA,NA,NA,NA
Hannover U,2017,1564.13,10.3390/en10020248,FALSE,NA,NA,NA,NA
Hannover U,2017,1566.89,10.3390/en10101495,FALSE,NA,NA,NA,NA
Hannover U,2017,1543.41,10.3390/en10111688,FALSE,NA,NA,NA,NA
Hannover U,2017,1615.43,10.3390/ijerph14070825,FALSE,NA,NA,NA,NA
Hannover U,2017,1697.09,10.3390/ijerph14080920,FALSE,NA,NA,NA,NA
Hannover U,2017,1958.69,10.3390/ijms18071415,FALSE,NA,NA,NA,NA
