institution,institution_ror,period,euro,doi,is_hybrid,type,contract_primary_identifier,contract_invoice_id,gold-oa,vat,colour charge,cover charge,hybrid-oa,other,page charge,permission,publication charge,reprint,submission fee,payment fee
Hannover U,https://ror.org/0304hq317,2022,4048.38,10.1007/978-3-031-16954-0,FALSE,book,NA,NA,4048.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
