__fact_key__,institution,period,publisher,journal_full_title,issn,doi,is_hybrid,country,opt_out,euro
Hannover U und TIB,Hannover U und TIB,2021,Springer Nature,e & i Elektrotechnik und Informationstechnik,1613-7620,10.1007/s00502-021-00863-8,TRUE,DEU,TRUE,19959.87
Hannover U und TIB,Hannover U und TIB,2021,Springer Nature,SN Social Sciences,2662-9283,10.1007/s00502-021-00938-6,TRUE,DEU,TRUE,19959.87
Hannover U und TIB,Hannover U und TIB,2021,Springer Nature,Empirical Economics,1435-8921,10.1007/s00181-021-02022-6,TRUE,DEU,TRUE,19959.87
Hannover U und TIB,Hannover U und TIB,2021,Springer Nature,Pediatric Cardiology,1432-1971,10.1007/s12297-021-00500-5,TRUE,DEU,TRUE,19959.87
Hannover U und TIB,Hannover U und TIB,2021,Springer Nature,Hydrogeology Journal,1435-0157,10.1007/s00410-021-01855-9,TRUE,DEU,TRUE,19959.87
Hannover U und TIB,Hannover U und TIB,2021,Springer Nature,The European Physical Journal Plus,2190-5444,10.1140/epjp/s13360-021-01667-7,TRUE,DEU,TRUE,19959.87
Hannover U und TIB,Hannover U und TIB,2021,Springer Nature,Erkenntnis,1572-8420,10.1007/s10670-021-00401-0,TRUE,DEU,TRUE,19959.87
Hannover U und TIB,Hannover U und TIB,2021,Springer Nature,Journal of Intelligent Information Systems,1573-7675,10.1007/s10844-020-00628-3,TRUE,DEU,TRUE,19959.87
