"institution","consortium","contract_name","identifier","period_from","period_to","cost_type","euro","group_id"
"Hannover U","TIB Consortium","AIP (TIB) 2024-2026","aip2024tib",2024,2024,"read",26792.38,"0304hq317_aip2024tib_2024"
"Hannover U","TIB Consortium","AIP (TIB) 2024-2026","aip2024tib",2024,2024,"publish",9192.39,"0304hq317_aip2024tib_2024"
"Hannover U","German Academic Consortium, 103 participants, administered by Bayerische Staatsbibliothek","CUP (BSB) 2022-2024","cam2022gac",2024,2024,"read",61708.94,"0304hq317_cam2022gac_2024"
"Hannover U","German Academic Consortium, 103 participants, administered by Bayerische Staatsbibliothek","CUP (BSB) 2022-2024","cam2022gac",2024,2024,"publish",22754.48,"0304hq317_cam2022gac_2024"
"Hannover U","German Academic Consortium, 129 participating institutions, administered by SUB Göttingen","Hogrefe (SUB Göttingen) 2024-2026","hogrefe2024gac",2024,2024,"read",3531.0,"0304hq317_hogrefe2024gac_2024"
"Hannover U","German Academic Consortium, 129 participating institutions, administered by SUB Göttingen","Hogrefe (SUB Göttingen) 2024-2026","hogrefe2024gac",2024,2024,"publish",3927.0,"0304hq317_hogrefe2024gac_2024"
"Hannover U","TIB Consortium","IOP (TIB) 2022-2025","iop2022tib",2024,2024,"read",28870.08,"0304hq317_iop2022tib_2024"
"Hannover U","TIB Consortium","IOP (TIB) 2022-2025","iop2022tib",2024,2024,"publish",96323.53,"0304hq317_iop2022tib_2024"
"Hannover U","TIB Consortium","Optica (TIB) 2023-2026","opg2023tib",2024,2024,"publish",14707.83,"0304hq317_opg2023tib_2024"
"Hannover U","TIB Consortium","Optica (TIB) 2023-2026","opg2023tib",2024,2024,"read",22782.28,"0304hq317_opg2023tib_2024"
"Hannover U","TIB Consortium","The Royal Society (TIB) 2024-2024","trs2024tib",2024,2024,"publish and read",8865.59,"0304hq317_trs2024tib_2024"
"Hannover U","TIB Consortium","RSC (TIB) 2024-2027","rsc2024tib",2024,2024,"publish",31563.91,"0304hq317_rsc2024tib_2024"
"Hannover U","TIB Consortium","RSC (TIB) 2024-2027","rsc2024tib",2024,2024,"read",18565.04,"0304hq317_rsc2024tib_2024"
"Hannover U","German Academic Consortium, 154 participants, administered by Bayerische Staatsbibliothek","Sage (BSB) 2024-2025","sage2024gac",2024,2024,"publish and read",84896.67,"0304hq317_sage2024gac_2024"
"Hannover U","TIB Consortium","SPIE (TIB) 2024-2026","spie2024tib",2024,2024,"publish and read",19508.26,"0304hq317_spie2024tib_2024"
"Hannover U","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"publish",467676.26,"0304hq317_sn2024deal_2024"
"Hannover U","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"read",57343.04,"0304hq317_sn2024deal_2024"
"Hannover U","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"service fee",17227.0,"0304hq317_sn2024deal_2024"
"Hannover U","hebis-Konsortium (German Academic Consortium)","ACM (hebis) 2021-2028","acm2021hebis",2024,2024,"publish",6490.54,"0304hq317_acm2021hebis_2024"
"Hannover U","hebis-Konsortium (German Academic Consortium)","ACM (hebis) 2021-2028","acm2021hebis",2024,2024,"read",13620.12,"0304hq317_acm2021hebis_2024"
"Hannover U","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"publish",17260.95,"0304hq317_els2023deal_2024"
"Hannover U","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"service fee",15515.0,"0304hq317_els2023deal_2024"
"Hannover U","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"publish",1983.71,"0304hq317_els2023deal_2024"
"Hannover U","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"read",225510.52,"0304hq317_els2023deal_2024"
"Hannover U","TIB Consortium","ACS (TIB) 2023-2025","acs2023tib",2024,2024,"publish",17820.68,"0304hq317_acs2023tib_2024"
"Hannover U","TIB Consortium","ACS (TIB) 2023-2025","acs2023tib",2024,2024,"read",88817.54,"0304hq317_acs2023tib_2024"
"Hannover U","Projekt DEAL Consortium","Wiley (DEAL) 2024-2028","wiley2024deal",2024,2024,"publish",176328.15,"0304hq317_wiley2024deal_2024"
"Hannover U","Projekt DEAL Consortium","Wiley (DEAL) 2024-2028","wiley2024deal",2024,2024,"read",32473.52,"0304hq317_wiley2024deal_2024"
"Hannover U","Projekt DEAL Consortium","Wiley (DEAL) 2024-2028","wiley2024deal",2024,2024,"service fee",12198.0,"0304hq317_wiley2024deal_2024"
"Hannover U","TIB Consortium","ECS (TIB) 2024-2024","ecs2024tib",2024,2024,"publish",1107.78,"0304hq317_ecs2024tib_2024"
"Hannover U","TIB Consortium","ECS (TIB) 2024-2024","ecs2024tib",2024,2024,"read",5184.35,"0304hq317_ecs2024tib_2024"
"Hannover U","ZBW Leibniz Information Centre for Economics","Emerald (ZBW) 2023-2025","eme2023zbw",2024,2024,"publish",24063.78,"0304hq317_eme2023zbw_2024"
"Hannover U","ZBW Leibniz Information Centre for Economics","Emerald (ZBW) 2023-2025","eme2023zbw",2024,2024,"read",46943.41,"0304hq317_eme2023zbw_2024"
"Hannover U","German academic consortium, administered by Max Planck Digital Library","Nature (MPDL) 2021-2024","sn2021gac",2024,2024,"publish and read",93514.96,"0304hq317_sn2021gac_2024"
"Hannover U","ZBW Leibniz Information Centre for Economics","Taylor & Francis (ZBW) 2024-2026","tf2024zbw",2024,2024,"publish",65232.86,"0304hq317_tf2024zbw_2024"
"Hannover U","ZBW Leibniz Information Centre for Economics","Taylor & Francis (ZBW) 2024-2026","tf2024zbw",2024,2024,"read",527892.86,"0304hq317_tf2024zbw_2024"
"Hannover U","TIB Consortium","AIP (TIB) 2021-2023","aip2021tib",2023,2023,"read",42150.22,"0304hq317_aip2021tib_2023"
"Hannover U","TIB Consortium","AIP (TIB) 2021-2023","aip2021tib",2023,2023,"publish",9996.0,"0304hq317_aip2021tib_2023"
"Hannover U","TIB Consortium","AIP (TIB) 2021-2023","aip2021tib",2023,2023,"publish",4200.0,"0304hq317_aip2021tib_2023"
"Hannover U","TIB Consortium","AIP (TIB) 2021-2023","aip2021tib",2023,2023,"read",42150.22,"0304hq317_aip2021tib_2023"
