institution;period;euro;DOI;is_hybrid
"Weierstrass Institute for Applied Analysis and Stochastics";2017;2200;10.1007/s00222-017-0759-8;TRUE
"Weierstrass Institute for Applied Analysis and Stochastics";2017;2669,9;10.1098/rspa.2016.0919;TRUE

