institution;period;euro;doi;is_hybrid;opt-out
TU Chemnitz;2020;7.071,46;10.1007/s10208-020-09463-y;TRUE;opt-out
TU Chemnitz;2020;7.071,46;10.1007/s00365-020-09510-5;TRUE;opt-out
TU Chemnitz;2020;7.071,46;10.1007/s00426-020-01351-y;TRUE;opt-out
TU Chemnitz;2020;7.071,46;10.1007/s10339-020-01002-5;TRUE;opt-out
TU Chemnitz;2020;7.071,46;10.1007/s10664-020-09806-x;TRUE;opt-out
TU Chemnitz;2020;7.071,46;10.1007/s10853-020-05244-8;TRUE;opt-out
