"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"Goettingen U",2015,1363.75,"10.1371/journal.pone.0115312",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"25807558","PMC4373960",NA,NA,TRUE
"Goettingen U",2015,1363.75,"10.1371/journal.pone.0116836",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"25643360","PMC4314079",NA,NA,TRUE
"Goettingen U",2015,684.25,"10.3389/fmicb.2014.00788",FALSE,"Frontiers Media SA","Frontiers in Microbiology","1664-302X",NA,"1664-302X",NA,TRUE,"25628619","PMC4292314",NA,NA,TRUE
"Goettingen U",2015,1522.65,"10.1155/2015/483238",FALSE,"Hindawi Publishing Corporation","Journal of Diabetes Research","2314-6745","2314-6745","2314-6753","http://creativecommons.org/licenses/by/3.0/",TRUE,"25710042","PMC4325971",NA,NA,TRUE
"Goettingen U",2015,746.09,"10.1167/15.1.9",FALSE,"Association for Research in Vision and Ophthalmology (ARVO)","Journal of Vision","1534-7362",NA,"1534-7362",NA,TRUE,"25589293",NA,NA,NA,TRUE
"Goettingen U",2015,1617.21,"10.1002/ehf2.12007",FALSE,"Wiley-Blackwell","ESC Heart Failure","20555822",NA,NA,"http://doi.wiley.com/10.1002/tdm_license_1",TRUE,NA,NA,NA,NA,FALSE
"Goettingen U",2015,1249.5,"10.1242/bio.201410934",FALSE,"The Company of Biologists","Biology Open","2046-6390",NA,"2046-6390",NA,TRUE,"25770183","PMC4400595",NA,NA,TRUE
"Goettingen U",2015,1142.4,"10.3389/fpsyg.2015.00022",FALSE,"Frontiers Media SA","Frontiers in Psychology","1664-1078",NA,"1664-1078",NA,TRUE,"25717307","PMC4324065",NA,NA,TRUE
"Goettingen U",2015,1617.21,"10.1002/ehf2.12017",FALSE,"Wiley-Blackwell","ESC Heart Failure","20555822",NA,NA,"http://doi.wiley.com/10.1002/tdm_license_1",TRUE,NA,NA,NA,NA,FALSE
"Goettingen U",2015,684.25,"10.3389/fpls.2015.00082",FALSE,"Frontiers Media SA","Frontiers in Plant Science","1664-462X",NA,"1664-462X",NA,TRUE,"25750646","PMC4335465",NA,NA,TRUE
"Goettingen U",2015,1904,"10.3389/fpls.2015.00064",FALSE,"Frontiers Media SA","Frontiers in Plant Science","1664-462X",NA,"1664-462X",NA,TRUE,"25717334","PMC4324066",NA,NA,TRUE
"Goettingen U",2015,910.22,"10.3390/w7030868",FALSE,"MDPI AG","Water","2073-4441",NA,"2073-4441",NA,TRUE,NA,NA,NA,NA,TRUE
"Goettingen U",2015,1142.4,"10.3389/fenvs.2015.00012 ",FALSE,"Frontiers Media SA","Frontiers in Environmental Science","2296665X",NA,"2296665X",NA,TRUE,NA,NA,NA,NA,FALSE
"Goettingen U",2015,1615.39,"10.3390/ijms16034682",FALSE,"MDPI AG","International Journal of Molecular Sciences","1422-0067",NA,"1422-0067",NA,TRUE,"25739082","PMC4394442",NA,NA,TRUE
"Goettingen U",2015,684.25,"10.3389/fpsyg.2015.00220",FALSE,"Frontiers Media SA","Frontiers in Psychology","1664-1078",NA,"1664-1078",NA,TRUE,"25784887","PMC4347579",NA,NA,TRUE
"Goettingen U",2015,1963.16,"10.1155/2015/761259",FALSE,"Hindawi Publishing Corporation","BioMed Research International","2314-6133","2314-6133","2314-6141","http://creativecommons.org/licenses/by/3.0/",TRUE,"25705686","PMC4330946",NA,NA,TRUE
"Goettingen U",2015,1472.38,"10.1371/journal.pone.0117818",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"25710561","PMC4339844",NA,NA,TRUE
"Goettingen U",2015,1472.38,"10.1371/journal.pone.0118722",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"25719204","PMC4342016",NA,NA,TRUE
"Goettingen U",2015,1904,"10.3389/fpls.2015.00191",FALSE,"Frontiers Media SA","Frontiers in Plant Science","1664-462X",NA,"1664-462X",NA,TRUE,"25873922","PMC4379754",NA,NA,TRUE
"Goettingen U",2015,1208.01,"10.3390/rs70403760",FALSE,"MDPI AG","Remote Sensing","2072-4292",NA,"2072-4292",NA,TRUE,NA,NA,NA,NA,TRUE
"Goettingen U",2015,1518.15,"10.1371/journal.pone.0120759",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"25811873","PMC4374763",NA,NA,TRUE
"Goettingen U",2015,1518.15,"10.1371/journal.pone.0122325",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"25789767","PMC4366076",NA,NA,TRUE
"Goettingen U",2015,1142.4,"10.3389/fpls.2015.00233",FALSE,"Frontiers Media SA","Frontiers in Plant Science","1664-462X",NA,"1664-462X",NA,TRUE,"25914710","PMC4390985",NA,NA,TRUE
"Goettingen U",2015,1142.4,"10.3389/fnins.2015.00125",FALSE,"Frontiers Media SA","Frontiers in Neuroscience","1662-453X",NA,"1662-453X",NA,TRUE,"25914617","PMC4392589",NA,NA,TRUE
"Goettingen U",2015,1617.21,"10.1002/ehf2.12034",FALSE,"Wiley-Blackwell","ESC Heart Failure","20555822",NA,NA,"http://doi.wiley.com/10.1002/tdm_license_1",TRUE,NA,NA,NA,NA,FALSE
"Goettingen U",2015,1267.35,"10.1093/nar/gkv309",FALSE,"Oxford University Press (OUP)","Nucleic Acids Research","0305-1048","0305-1048","1362-4962",NA,TRUE,"25855813","PMC4489308",NA,NA,TRUE
"Goettingen U",2015,1142.4,"10.3389/fnsys.2015.00064",FALSE,"Frontiers Media SA","Frontiers in Systems Neuroscience","1662-5137",NA,"1662-5137",NA,TRUE,"25964745","PMC4410612",NA,NA,TRUE
"Goettingen U",2015,963.9,"10.5194/bgd-12-4405-2015",FALSE,"Copernicus GmbH","Biogeosciences Discussions","1810-6285",NA,"1810-6285","http://creativecommons.org/licenses/by/3.0/",TRUE,NA,NA,NA,NA,TRUE
"Goettingen U",2015,1518.44,"10.5194/hess-19-3457-2015",FALSE,"Copernicus GmbH","Hydrology and Earth System Sciences","1607-7938",NA,"1607-7938","http://creativecommons.org/licenses/by/3.0/",TRUE,NA,NA,NA,NA,TRUE
"Goettingen U",2015,556.44,"10.1212/NXI.0000000000000099",FALSE,"Ovid Technologies (Wolters Kluwer Health)","Neurology: Neuroimmunology & Neuroinflammation","2332-7812",NA,"2332-7812",NA,TRUE,"25866832","PMC4386793",NA,NA,TRUE
"Goettingen U",2015,1456.56,"10.1088/1367-2630/17/3/033011",FALSE,"IOP Publishing","New Journal of Physics","1367-2630",NA,"1367-2630",NA,TRUE,NA,NA,NA,NA,TRUE
"Goettingen U",2015,1495.53,"10.1371/journal.pone.0124917",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"25853253","PMC4390349",NA,NA,TRUE
"Goettingen U",2015,1495.53,"10.1371/journal.pone.0123085",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"25816233","PMC4376742",NA,NA,TRUE
"Goettingen U",2015,1495.53,"10.1371/journal.pone.0122858",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"25848764","PMC4388729",NA,NA,TRUE
"Goettingen U",2015,1871.18,"10.3390/molecules20046856",FALSE,"MDPI AG","Molecules","1420-3049",NA,"1420-3049",NA,TRUE,"25913926",NA,NA,NA,TRUE
"Goettingen U",2015,1617.21,"10.1002/ehf2.12033",FALSE,"Wiley-Blackwell","ESC Heart Failure","20555822",NA,NA,"http://doi.wiley.com/10.1002/tdm_license_1",TRUE,NA,NA,NA,NA,FALSE
"Goettingen U",2015,1904,"10.3389/fpsyg.2015.00550",FALSE,"Frontiers Media SA","Frontiers in Psychology","1664-1078",NA,"1664-1078",NA,TRUE,"26029130","PMC4429229",NA,NA,TRUE
"Goettingen U",2015,1617.21,"10.1002/ehf2.12035",FALSE,"Wiley-Blackwell","ESC Heart Failure","20555822",NA,NA,"http://doi.wiley.com/10.1002/tdm_license_1",TRUE,NA,NA,NA,NA,FALSE
"Goettingen U",2015,1617.21,"10.1002/ehf2.12037",FALSE,"Wiley-Blackwell","ESC Heart Failure","20555822",NA,NA,"http://doi.wiley.com/10.1002/tdm_license_1",TRUE,NA,NA,NA,NA,FALSE
"Goettingen U",2015,247.9,NA,FALSE,"Research Institute for Progression of Knowledge","International journal of education and social science","2410-5171",NA,NA,NA,FALSE,NA,NA,NA,"https://www.researchgate.net/publication/284156703_Arts-Based_Education_in_Pre-School_Children_-_An_Exploratory_Study",FALSE
"Goettingen U",2015,1142.4,"10.3389/fpls.2015.00330",FALSE,"Frontiers Media SA","Frontiers in Plant Science","1664-462X",NA,"1664-462X",NA,TRUE,"26042130","PMC4436569",NA,NA,TRUE
"Goettingen U",2015,1386.35,"10.1038/srep10539",FALSE,"Springer Nature","Scientific Reports","2045-2322",NA,"2045-2322",NA,TRUE,"25995131","PMC4650757",NA,NA,TRUE
"Goettingen U",2015,1142.4,"10.3389/fbioe.2015.00072",FALSE,"Frontiers Media SA","Frontiers in Bioengineering and Biotechnology","2296-4185",NA,"2296-4185",NA,TRUE,"26106595","PMC4460806",NA,NA,TRUE
"Goettingen U",2015,1433.22,"10.1371/journal.pone.0128019 ",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"26083417","PMC4470510",NA,NA,TRUE
"Goettingen U",2015,263.32,NA,FALSE,"Mongabay","Tropical Conservation Science","1940-0829",NA,NA,NA,FALSE,NA,NA,NA,"https://tropicalconservationscience.mongabay.com/content/v8/tcs_v8i2_479-490_Hong_Dao.pdf",TRUE
"Goettingen U",2015,1523.2,"10.3389/fnhum.2015.00314",FALSE,"Frontiers Media SA","Frontiers in Human Neuroscience","1662-5161",NA,"1662-5161",NA,TRUE,"26082707","PMC4451693",NA,NA,TRUE
"Goettingen U",2015,876.13,"10.1155/2015/278139",FALSE,"Hindawi Publishing Corporation","Critical Care Research and Practice","2090-1305","2090-1305","2090-1313","http://creativecommons.org/licenses/by/3.0/",TRUE,"26113992","PMC4465705",NA,NA,TRUE
"Goettingen U",2015,1560.6,"10.3389/fnbeh.2015.00147",FALSE,"Frontiers Media SA","Frontiers in Behavioral Neuroscience","1662-5153",NA,"1662-5153",NA,TRUE,"26082699","PMC4451368",NA,NA,TRUE
"Goettingen U",2015,1478.47,"10.1371/JOURNAL.PONE.0125544",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"25950680","PMC4423859",NA,NA,TRUE
"Goettingen U",2015,1478.47,"10.1371/JOURNAL.PONE.0126346",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"25996921","PMC4440737",NA,NA,TRUE
"Goettingen U",2015,1478.47,"10.1371/JOURNAL.PONE.0127156",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"25992790","PMC4436365",NA,NA,TRUE
"Goettingen U",2015,1478.47,"10.1371/JOURNAL.PONE.0125678",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"25938580","PMC4418810",NA,NA,TRUE
"Goettingen U",2015,1478.47,"10.1371/JOURNAL.PONE.0127761",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"26020644","PMC4447461",NA,NA,TRUE
"Goettingen U",2015,1303.05,"10.1002/acn3.219",FALSE,"Wiley-Blackwell","Annals of Clinical and Translational Neurology","23289503",NA,NA,"http://doi.wiley.com/10.1002/tdm_license_1",TRUE,"26339673","PMC4554440",NA,NA,FALSE
"Goettingen U",2015,1737.72,"10.1088/1367-2630/17/2/023070",FALSE,"IOP Publishing","New Journal of Physics","1367-2630",NA,"1367-2630",NA,TRUE,NA,NA,NA,NA,TRUE
"Goettingen U",2015,1428,"10.1515/med-2015-0043",FALSE,"Walter de Gruyter GmbH","Open Medicine","2391-5463",NA,"2391-5463",NA,TRUE,NA,NA,NA,NA,TRUE
"Goettingen U",2015,303.28,"10.14740/jmc2122w",FALSE,"Elmer Press, Inc.","Journal of Medical Cases","1923-4155","1923-4155","1923-4163",NA,TRUE,NA,NA,NA,NA,TRUE
"Goettingen U",2015,1439.65,"10.1371/JOURNAL.PONE.0129208",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"26076463","PMC4468193",NA,NA,TRUE
"Goettingen U",2015,1439.65,"10.1371/JOURNAL.PONE.0129526",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"26053106","PMC4460037",NA,NA,TRUE
"Goettingen U",2015,1439.65,"10.1371/JOURNAL.PONE.0129221",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"26114626","PMC4483275",NA,NA,TRUE
"Goettingen U",2015,1142.4,"10.3389/fnhum.2015.00359",FALSE,"Frontiers Media SA","Frontiers in Human Neuroscience","1662-5161",NA,"1662-5161",NA,TRUE,"26157377","PMC4478393",NA,NA,TRUE
"Goettingen U",2015,1213.8,"10.5194/bgd-12-9209-2015",FALSE,"Copernicus GmbH","Biogeosciences Discussions","1810-6285",NA,"1810-6285","http://creativecommons.org/licenses/by/3.0/",TRUE,NA,NA,NA,NA,TRUE
"Goettingen U",2015,1606.5,"10.5194/bgd-12-9163-2015",FALSE,"Copernicus GmbH","Biogeosciences Discussions","1810-6285",NA,"1810-6285","http://creativecommons.org/licenses/by/3.0/",TRUE,NA,NA,NA,NA,TRUE
"Goettingen U",2015,1892.1,"10.5194/gmdd-8-4545-2015",FALSE,"Copernicus GmbH","Geoscientific Model Development Discussions","1991-962X",NA,"1991-962X","http://creativecommons.org/licenses/by/3.0/",TRUE,NA,NA,NA,NA,TRUE
