institution;period;euro;DOI;is_hybrid;publisher;journal
Helmholtz-Zenrum Dresden-Rossendorf;2016;900,00;10.1039/C5DT04790K;TRUE;RSC ;Dalton Transactions
Helmholtz-Zenrum Dresden-Rossendorf;2016;900,00;10.1039/C6DT00199H;TRUE;RSC ;Dalton Transactions 
Helmholtz-Zenrum Dresden-Rossendorf;2016;900,00;10.1039/C6NR07206B;TRUE;RSC ;Nanoscale
Helmholtz-Zenrum Dresden-Rossendorf;2016;900,00;10.1039/c5nr06972f;TRUE;RSC ;Nanoscale
Helmholtz-Zenrum Dresden-Rossendorf;2016;900,00;10.1039/c5cs00784d;TRUE;RSC ;Chemical Society Reviews
Helmholtz-Zenrum Dresden-Rossendorf;2016;900,00;10.1039/C5DT04312C;TRUE;RSC ;Dalton Transactions
Helmholtz-Zenrum Dresden-Rossendorf;2016;900,00;10.1039/C6RA16486B;TRUE;RSC ;RSC Advances
