"institution",period,euro,"doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"HZDR",2014,980.89,"10.1371/journal.pone.0092776",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"24690768","PMC3972166",NA,NA,TRUE
"HZDR",2014,409.87,"10.3390/ph7030311",FALSE,"MDPI AG","Pharmaceuticals","1424-8247",NA,"1424-8247","1424-8247",NA,TRUE,"24603603","PMC3978494",NA,NA,TRUE
"HZDR",2014,990,"10.1088/1367-2630/16/2/023008",FALSE,"IOP Publishing","New Journal of Physics","1367-2630",NA,"1367-2630","1367-2630",NA,TRUE,NA,NA,NA,NA,TRUE
"HZDR",2014,600,"10.1039/C4DT00440J",TRUE,"Royal Society of Chemistry (RSC)","Dalton Transactions","1477-9226","1477-9226","1477-9234","1477-9226",NA,TRUE,"24828353",NA,NA,NA,FALSE
"HZDR",2014,600,"10.1039/c3ra47302c",TRUE,"Royal Society of Chemistry (RSC)","RSC Advances","2046-2069",NA,"2046-2069","2046-2069",NA,TRUE,NA,NA,NA,NA,FALSE
"HZDR",2014,600,"10.1039/C4DT00843J",TRUE,"Royal Society of Chemistry (RSC)","Dalton Transactions","1477-9226","1477-9226","1477-9234","1477-9226",NA,TRUE,"24849080",NA,NA,NA,FALSE
"HZDR",2014,675,"10.1038/bcj.2014.20",FALSE,"Nature Publishing Group","Blood Cancer Journal","2044-5385",NA,"2044-5385","2044-5385",NA,TRUE,"24727995","PMC4003414",NA,NA,TRUE
"HZDR",2014,983.75,"10.1371/journal.pone.0095517",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"24751697","PMC3994066",NA,NA,TRUE
"HZDR",2014,983.75,"10.1371/journal.pone.0093745",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"24699869","PMC3974878",NA,NA,TRUE
"HZDR",2014,1209.04,"10.1186/2191-219X-4-18",FALSE,"Springer Science + Business Media","EJNMMI Research","2191-219X","2191-219X",NA,"2191-219X",NA,TRUE,"24693879","PMC3992152",NA,NA,TRUE
