"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"Universitat de Barcelona",2012,625,"10.1371/journal.pone.0030395",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"22295084","PMC3266243","ut:000301640600029",NA,TRUE
"Universitat de Barcelona",2012,439.29,"10.1371/journal.pone.0036901",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"22606306","PMC3350477","ut:000305338200055",NA,TRUE
"Universitat de Barcelona",2012,240,"10.1371/journal.pone.0043034",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"22952629","PMC3428353","ut:000308044800018",NA,TRUE
"Universitat de Barcelona",2012,1186,"10.1155/2012/390385",FALSE,"Hindawi Publishing Corporation","Oxidative Medicine and Cellular Longevity","1942-0900","1942-0900","1942-0994","1942-0994","http://creativecommons.org/licenses/by/3.0/",TRUE,"22919439","PMC3424007","ut:000308181800001",NA,TRUE
"Universitat de Barcelona",2012,1287.75,"10.1186/1477-7525-10-106",FALSE,"Springer Science + Business Media","Health and Quality of Life Outcomes","1477-7525","1477-7525",NA,"1477-7525",NA,TRUE,"22950596","PMC3512505","ut:000311780100001",NA,TRUE
"Universitat de Barcelona",2012,696,"10.1186/1471-244x-12-42",FALSE,"Springer Science + Business Media","BMC Psychiatry","1471-244X",NA,"1471-244X","1471-244X","http://www.springer.com/tdm",TRUE,"22587453","PMC3511232","ut:000311947900001",NA,TRUE
"Universitat de Barcelona",2012,1013.44,"10.1186/1471-2180-12-287",FALSE,"Springer Science + Business Media","BMC Microbiology","1471-2180","1471-2180",NA,"1471-2180",NA,TRUE,"23198796","PMC3563506","ut:000314826100001",NA,TRUE
"Universitat de Barcelona",2012,800,"10.1371/journal.pone.0049109",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"23145086","PMC3492304","ut:000311935800206",NA,TRUE
"Universitat de Barcelona",2012,910.28,"10.1371/journal.pone.0051544",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"23251571","PMC3520901","ut:000313236200132",NA,TRUE
"Universitat de Barcelona",2012,982,"10.1371/journal.pone.0031329",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"22470416","PMC3310041","ut:000303857100003",NA,TRUE
