"institution";"period";"euro";"doi";"is_hybrid";"publisher";"journal_full_title ";"issn";"issn_print";" issn_electronic";"url"
"Université Grenoble Alpes";2015;1967,89;"10.5194/tc-9-2383-2015";"FALSE";;;;;;
"Université Grenoble Alpes";2015;1670,85;"10.3390/molecules200915893";"FALSE";;;;;;
"Université Grenoble Alpes";2015;1259,97;"10.1371/journal.pone.0121423";"FALSE";;;;;;
"Université Grenoble Alpes";2015;1191,24;"10.1371/journal.pone.0137275";"FALSE";;;;;;
"Université Grenoble Alpes";2015;1165;"10.1038/srep13242";"FALSE";;;;;;
"Université Grenoble Alpes";2015;1165;"10.1038/srep14116";"FALSE";;;;;;
"Université Grenoble Alpes";2015;732,11;"10.1155/2015/849416";"FALSE";;;;;;
"Université Grenoble Alpes";2015;684,41;"10.4172/2161-0487.1000164";"FALSE";;;;;;
"Université Grenoble Alpes";2015;542;"10.1080/21681376.2015.1090887";"FALSE";;;;;;
"Université Grenoble Alpes";2015;350;"10.1515/bvip-2015-0004";"TRUE";;;;;;
