"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","license_ref","pmid","url","local_id","APC","Colour charges","Cover","Hybrid-OA","Other","Page charges","Permission","Publication charges","Reprint","Submission fee","identifier"
"","","","","","","","","","","","","","","","","","","","","","",""
"fzj","2017","1963.59","10.1016/j.ultsonch.2016.05.039",TRUE,"Elsevier Science","Ultrasonics sonochemistry","1350-4177","CCBY4",NA,"oai:juser.fz-juelich.de:810308","FZJ-2016-03159","","1960","","1963.59","","","","","","","oai:juser.fz-juelich.de:810308"
"","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","",""
"fzj","2016","1172.05","10.3389/fpls.2016.00745",FALSE,"Frontiers Media88991","Frontiers in Functional Plant Ecology","1664-462X","CCBY4",NA,"oai:juser.fz-juelich.de:810741","FZJ-2016-03333","1172.05","","","","","","","","","","oai:juser.fz-juelich.de:810741"
"","","","","","","","","","","","","","","","","","","","","","",""
"fzj","2016","321.88","10.1063/1.4954714",TRUE,"American Inst. of Physics","Applied physics letters","1077-3118",NA,NA,"oai:juser.fz-juelich.de:810832","FZJ-2016-03415","","","","321.88","","","","","","","oai:juser.fz-juelich.de:810832"
"","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","",""
"fzj","2016","1591.78","10.3389/fpls.2016.00944",FALSE,"Frontiers Media88991","Frontiers in Functional Plant Ecology","1664-462X","CCBY4",NA,"oai:juser.fz-juelich.de:810970","FZJ-2016-03525","1591.78","","","","","","","","","","oai:juser.fz-juelich.de:810970"
"fzj","2016","446.27","10.1016/j.rinp.2016.05.010",FALSE,"Elsevier","Results in Physics","2211-3797","CCBY4",NA,"oai:juser.fz-juelich.de:810973","FZJ-2016-03528","446.27","","","","","","","","","","oai:juser.fz-juelich.de:810973"
"","","","","","","","","","","","","","","","","","","","","","",""
"fzj","2016","1165.00","10.1038/srep27146",FALSE,"Nature Publishing Group","Scientific reports","2045-2322","CCBY4",NA,"oai:juser.fz-juelich.de:811322","FZJ-2016-03810","1165.00","","","","","","","","","","oai:juser.fz-juelich.de:811322"
"","","","","","","","","","","","","","","","","","","","","","",""
"fzj","2016","1939.21","10.1016/j.jbiotec.2016.07.001",FALSE,"Elsevier Science","Journal of biotechnology","0168-1656","CCBYNCND4",NA,"oai:juser.fz-juelich.de:811561","FZJ-2016-04005","1939.21","","","","","","","","","","oai:juser.fz-juelich.de:811561"
"","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","",""
"fzj","2016","1224.00","10.5194/acp-16-9381-2016",FALSE,"EGU","Atmospheric chemistry and physics","1680-7324","CCBY3",NA,"oai:juser.fz-juelich.de:811677","FZJ-2016-04063","1224.00","","","","","","","","","","oai:juser.fz-juelich.de:811677"
"fzj","2016","719.68","10.3389/fneur.2016.00120",FALSE,"Frontiers Research Foundation","Frontiers in neurology","1664-2295","CCBY4",NA,"oai:juser.fz-juelich.de:811686","FZJ-2016-04070","719.68","","","","","","","","","","oai:juser.fz-juelich.de:811686"
"","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","",""
"fzj","2016","1004.28","10.1088/1367-2630/18/8/083020",FALSE,"Dt. Physikalische Ges.","New journal of physics","1367-2630","CCBY3",NA,"oai:juser.fz-juelich.de:811859","FZJ-2016-04201","1004.28","","","","","","","","","","oai:juser.fz-juelich.de:811859"
"","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","",""
"fzj","2016","718.57","10.2136/vzj2015.08.0113",TRUE,"SSSA","Vadose zone journal","1539-1663","CCBYNCND4",NA,"oai:juser.fz-juelich.de:811917","FZJ-2016-04231","","","","718.57","","1437.19","","","","","oai:juser.fz-juelich.de:811917"
"fzj","2016","1827","10.5194/amt-9-3619-2016",FALSE,"Copernicus","Atmospheric measurement techniques","1867-8548","CCBY3",NA,"oai:juser.fz-juelich.de:811918","FZJ-2016-04232","1827","","","","","","","","","","oai:juser.fz-juelich.de:811918"
"","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","",""
"fzj","2016","536.18","10.3389/fpls.2016.00895",FALSE,"Frontiers Media88991","Frontiers in Functional Plant Ecology","1664-462X","CCBY4",NA,"oai:juser.fz-juelich.de:817739","FZJ-2016-04382","536.18","","","","","","","","","","oai:juser.fz-juelich.de:817739"
"","","","","","","","","","","","","","","","","","","","","","",""
"fzj","2016","1217.17","10.1155/2016/4623040",FALSE,"Hindawi Publ. Corp.","Advances in mathematical physics","1687-9139","CCBY4",NA,"oai:juser.fz-juelich.de:817903","FZJ-2016-04501","1217.17","","","","","","","","","","oai:juser.fz-juelich.de:817903"
"fzj","2015","375","10.1080/21663831.2014.951493",FALSE,"Taylor & Francis","Materials Research Letters","2166-3831","CCBY3",NA,"oai:juser.fz-juelich.de:817959","FZJ-2016-04538","375","","","","","","","","","","oai:juser.fz-juelich.de:817959"
"fzj","2015","713.16","10.3390/cancers7010287",FALSE,"MDPI","Cancers","2072-6694","CCBY4",NA,"oai:juser.fz-juelich.de:817964","FZJ-2016-04543","713.16","","","","","","","","","","oai:juser.fz-juelich.de:817964"
"","","","","","","","","","","","","","","","","","","","","","",""
"fzj","2016","1535.15","10.1103/physrevx.6.031024",FALSE,"APS","Physical review / X","2160-3308","CCBY3",NA,"oai:juser.fz-juelich.de:817967","FZJ-2016-04546","1535.15","","","","","","","","","","oai:juser.fz-juelich.de:817967"
"fzj","2016","1591.78","10.3389/fninf.2016.00026",FALSE,"Frontiers Research Foundation","Frontiers in neuroinformatics","1662-5196","CCBY4",NA,"oai:juser.fz-juelich.de:818121","FZJ-2016-04637","1591.78","","","","","","","","","","oai:juser.fz-juelich.de:818121"
"fzj","2016","2689.85","10.1523/jneurosci.4375-15.2016",TRUE,"Soc.69657","The journal of neuroscience","0270-6474","CCBY4",NA,"oai:juser.fz-juelich.de:818122","FZJ-2016-04638","","","","2689.85","122.25","","","1143.07","","","oai:juser.fz-juelich.de:818122"
"","","","","","","","","","","","","","","","","","","","","","",""
"fzj","2016","1165","10.1038/srep20897",FALSE,"Nature Publishing Group","Scientific reports","2045-2322","CCBY4",NA,"oai:juser.fz-juelich.de:818126","FZJ-2016-04642","1165","","","","","","","","","","oai:juser.fz-juelich.de:818126"
"","","","","","","","","","","","","","","","","","","","","","",""
"fzj","2016","1756.72","10.1364/oe.24.001358",FALSE,"Soc.","Optics express","1094-4087",NA,NA,"oai:juser.fz-juelich.de:818241","FZJ-2016-04719","1756.72","","","","","","","","","","oai:juser.fz-juelich.de:818241"
"fzj","2016","1240.85","10.1063/1.4940758",FALSE,"American Inst. of Physics","AIP Advances","2158-3226","CCBY4",NA,"oai:juser.fz-juelich.de:818242","FZJ-2016-04720","1240.85","","","","","","","","","","oai:juser.fz-juelich.de:818242"
"fzj","2016","1253.26","10.1088/1367-2630/18/2/023034",FALSE,"Dt. Physikalische Ges.","New journal of physics","1367-2630","CCBY3",NA,"oai:juser.fz-juelich.de:818245","FZJ-2016-04723","1253.26","","","","","","","","","","oai:juser.fz-juelich.de:818245"
"fzj","2016","1396.00","10.1186/s13628-016-0029-y",FALSE,"BioMed Central","BMC Biophysics","2046-1682","CCBY4",NA,"oai:juser.fz-juelich.de:818246","FZJ-2016-04724","1396.00","","","","","","","","","","oai:juser.fz-juelich.de:818246"
"fzj","2016","2327.90","10.1063/1.4942462",TRUE,"American Inst. of Physics","Applied physics letters","1077-3118",NA,NA,"oai:juser.fz-juelich.de:818247","FZJ-2016-04725","","","","2327.90","","","","","","","oai:juser.fz-juelich.de:818247"
"","","","","","","","","","","","","","","","","","","","","","",""
"fzj","2016","1563.23","10.3389/fnins.2016.00404",FALSE,"Frontiers Research Foundation","Frontiers in neuroscience","1662-453X","CCBY4",NA,"oai:juser.fz-juelich.de:818251","FZJ-2016-04729","1563.23","","","","","","","","","","oai:juser.fz-juelich.de:818251"
"fzj","2016","1165.00","10.1038/srep23086",FALSE,"Nature Publishing Group","Scientific reports","2045-2322","CCBY4",NA,"oai:juser.fz-juelich.de:818252","FZJ-2016-04730","1165.00","","","","","","","","","","oai:juser.fz-juelich.de:818252"
"fzj","2016","1165","10.1038/srep22410",FALSE,"Nature Publishing Group","Scientific reports","2045-2322","CCBY4",NA,"oai:juser.fz-juelich.de:818259","FZJ-2016-04733","1165","","","","","","","","","","oai:juser.fz-juelich.de:818259"
"","","","","","","","","","","","","","","","","","","","","","",""
"fzj","2016","1044","10.5194/acp-16-11237-2016",FALSE,"EGU","Atmospheric chemistry and physics","1680-7324","CCBY3",NA,"oai:juser.fz-juelich.de:818333","FZJ-2016-04805","1044","","","","","","","","","","oai:juser.fz-juelich.de:818333"
"","","","","","","","","","","","","","","","","","","","","","",""
"fzj","2016","1103.57","10.4236/jmp.2016.713150",FALSE,"Scientific Research Publ.","Journal of modern physics","2153-1196","CCBY4",NA,"oai:juser.fz-juelich.de:818383","FZJ-2016-04844","1103.57","","","","","","","","","","oai:juser.fz-juelich.de:818383"
"fzj","2016","708.06","10.1104/pp.16.01122",TRUE,"Soc.","Plant physiology","0032-0889",NA,NA,"oai:juser.fz-juelich.de:819219","FZJ-2016-04927","","","","708.06","","","","1793.74","","","oai:juser.fz-juelich.de:819219"
"fzj","2016","624.78","10.1016/j.nme.2016.04.007",FALSE,"Elsevier","Nuclear materials and energy","2352-1791","CCBY4",NA,"oai:juser.fz-juelich.de:819293","FZJ-2016-04994","624.78","","","","","","","","","","oai:juser.fz-juelich.de:819293"
"fzj","2016","1150.46","10.3389/fnhum.2016.00225",FALSE,"Frontiers Research Foundation","Frontiers in human neuroscience","1662-5161","CCBY4",NA,"oai:juser.fz-juelich.de:819294","FZJ-2016-04995","1150.46","","","","","","","","","","oai:juser.fz-juelich.de:819294"
"","","","","","","","","","","","","","","","","","","","","","",""
"fzj","2016","1165","10.1038/srep29493",FALSE,"Nature Publishing Group","Scientific reports","2045-2322","CCBY4",NA,"oai:juser.fz-juelich.de:819298","FZJ-2016-04999","1165","","","","","","","","","","oai:juser.fz-juelich.de:819298"
"fzj","2016","1326.05","10.1371/journal.pone.0156525",FALSE,"PLoS","PLoS one","1932-6203","CCBY4",NA,"oai:juser.fz-juelich.de:819299","FZJ-2016-05000","1326.05","","","","","","","","","","oai:juser.fz-juelich.de:819299"
"","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","",""
"fzj","2016","3700","10.1038/ncomms12398",FALSE,"Nature Publishing Group","Nature Communications","2041-1723","CCBY4",NA,"oai:juser.fz-juelich.de:819303","FZJ-2016-05004","3700","","","","","","","","","","oai:juser.fz-juelich.de:819303"
"fzj","2016","1193.84","10.3389/fbioe.2016.00046",FALSE,"Frontiers Media","Frontiers in Bioengineering and Biotechnology","2296-4185","CCBY4",NA,"oai:juser.fz-juelich.de:819304","FZJ-2016-05005","1193.84","","","","","","","","","","oai:juser.fz-juelich.de:819304"
"fzj","2016","1193.84","10.3389/fpls.2016.00803",FALSE,"Frontiers Media88991","Frontiers in Functional Plant Ecology","1664-462X","CCBY4",NA,"oai:juser.fz-juelich.de:819305","FZJ-2016-05006","1193.84","","","","","","","","","","oai:juser.fz-juelich.de:819305"
"fzj","2016","1165","10.1038/srep29700",FALSE,"Nature Publishing Group","Scientific reports","2045-2322","CCBY4",NA,"oai:juser.fz-juelich.de:819306","FZJ-2016-05007","1165","","","","","","","","","","oai:juser.fz-juelich.de:819306"
"","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","",""
"fzj","2016","714.85","10.1080/15476286.2016.1205776",TRUE,"Taylor & Francis","RNA biology","1555-8584","CCBYNC3",NA,"oai:juser.fz-juelich.de:819310","FZJ-2016-05011","","607.39","","714.85","","1243.01","","","","","oai:juser.fz-juelich.de:819310"
"","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","",""
"fzj","2015","1450.00","10.5194/gmdd-8-7395-2015",FALSE,"Copernicus","Geoscientific model development discussions","1991-962X","CCBY3",NA,"oai:juser.fz-juelich.de:819314","FZJ-2016-05015","1450.00","","","","","","","","","","oai:juser.fz-juelich.de:819314"
"","","","","","","","","","","","","","","","","","","","","","",""
"fzj","2016","1533.95","10.3389/fncom.2016.00044",FALSE,"Frontiers Research Foundation","Frontiers in computational neuroscience","1662-5188","CCBY4",NA,"oai:juser.fz-juelich.de:819316","FZJ-2016-05017","1533.95","","","","","","","","","","oai:juser.fz-juelich.de:819316"
"fzj","2015","1165","10.1038/srep14516",FALSE,"Nature Publishing Group","Scientific reports","2045-2322","CCBY4",NA,"oai:juser.fz-juelich.de:819317","FZJ-2016-05018","1165","","","","","","","","","","oai:juser.fz-juelich.de:819317"
"","","","","","","","","","","","","","","","","","","","","","",""
"fzj","2016","1355.96","10.1371/journal.pone.0163453",FALSE,"PLoS","PLoS one","1932-6203","CCBY4",NA,"oai:juser.fz-juelich.de:819463","FZJ-2016-05127","1355.96","","","","","","","","","","oai:juser.fz-juelich.de:819463"
"fzj","2016","716.30","10.2136/vzj2016.05.0043",TRUE,"SSSA","Vadose zone journal","1539-1663","CCBYNCND4",NA,"oai:juser.fz-juelich.de:819510","FZJ-2016-05153","","","","716.30","","537.36","","","","","oai:juser.fz-juelich.de:819510"
"","","","","","","","","","","","","","","","","","","","","","",""
"fzj","2016","1950","10.1088/0022-3727/49/29/294003",TRUE,"IOP Publ.","Journal of physics / D","1361-6463","CCBY3",NA,"oai:juser.fz-juelich.de:819513","FZJ-2016-05156","","2061.88","","1950","","","","","","","oai:juser.fz-juelich.de:819513"
"","","","","","","","","","","","","","","","","","","","","","",""
"fzj","2016","3700","10.1038/ncomms12681",FALSE,"Nature Publishing Group","Nature Communications","2041-1723","CCBY4",NA,"oai:juser.fz-juelich.de:819518","FZJ-2016-05161","3700","","","","","","","","","","oai:juser.fz-juelich.de:819518"
"","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","",""
"fzj","2016","940.716","10.3390/polym8080291",FALSE,"MDPI","Polymers","2073-4360","CCBY4",NA,"oai:juser.fz-juelich.de:819526","FZJ-2016-05169","940.716","","","","","","","","","","oai:juser.fz-juelich.de:819526"
"fzj","2016","1563.23","10.3389/fninf.2016.00031",FALSE,"Frontiers Research Foundation","Frontiers in neuroinformatics","1662-5196","CCBY4",NA,"oai:juser.fz-juelich.de:819528","FZJ-2016-05171","1563.23","","","","","","","","","","oai:juser.fz-juelich.de:819528"
"","","","","","","","","","","","","","","","","","","","","","",""
"fzj","2016","631.37","10.1016/j.nme.2016.09.008",FALSE,"Elsevier","Nuclear materials and energy","2352-1791","CCBY4",NA,"oai:juser.fz-juelich.de:819623","FZJ-2016-05238","631.37","","","","","","","","","","oai:juser.fz-juelich.de:819623"
"fzj","2016","667.42","10.1103/physrevlett.117.054801",TRUE,"APS","Physical review letters","1079-7114","APS-112012",NA,"oai:juser.fz-juelich.de:819800","FZJ-2016-05395","","","","667.42","","","","","","","oai:juser.fz-juelich.de:819800"
"fzj","2016","1165.00","10.1038/srep32104",FALSE,"Nature Publishing Group","Scientific reports","2045-2322","CCBY4",NA,"oai:juser.fz-juelich.de:819825","FZJ-2016-05412","1165.00","","","","","","","","","","oai:juser.fz-juelich.de:819825"
"","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","",""
"fzj","2016","1984.31","10.1016/j.cpc.2016.08.010",TRUE,"North Holland Publ. Co.","Computer physics communications","0010-4655","CCBYNCND4",NA,"oai:juser.fz-juelich.de:820467","FZJ-2016-05777","","","","1984.31","","","","","","","oai:juser.fz-juelich.de:820467"
"fzj","2016","1165.00","10.1038/srep34375",FALSE,"Nature Publishing Group","Scientific reports","2045-2322","CCBY4",NA,"oai:juser.fz-juelich.de:820533","FZJ-2016-05822","1165.00","","","","","","","","","","oai:juser.fz-juelich.de:820533"
"fzj","2016","1396","10.1186/s13628-016-0032-3",FALSE,"BioMed Central","BMC Biophysics","2046-1682","CCBY4",NA,"oai:juser.fz-juelich.de:820572","FZJ-2016-05846","1396","","","","","","","","","","oai:juser.fz-juelich.de:820572"
"fzj","2016","900","10.1093/nar/gkw692",FALSE,"Oxford Univ. Press","Nucleic acids research","0301-5610",NA,NA,"oai:juser.fz-juelich.de:820607","FZJ-2016-05879","900","","","","","","","","","","oai:juser.fz-juelich.de:820607"
"fzj","2016","1368","10.5194/acp-16-10195-2016",FALSE,"EGU","Atmospheric chemistry and physics","1680-7324","CCBY3",NA,"oai:juser.fz-juelich.de:820659","FZJ-2016-05928","1368","","","","","","","","","","oai:juser.fz-juelich.de:820659"
"fzj","2016","986.0","10.5194/acp-16-5793-2016",FALSE,"EGU","Atmospheric chemistry and physics","1680-7324","CCBY3",NA,"oai:juser.fz-juelich.de:820663","FZJ-2016-05932","986.0","","","","","","","","","","oai:juser.fz-juelich.de:820663"
"","","","","","","","","","","","","","","","","","","","","","",""
"fzj","2017","1187.08","10.3390/en10040451",FALSE,"MDPI","Energies","1996-1073","CCBY4",NA,"oai:juser.fz-juelich.de:820811","FZJ-2016-06078","1187.08","","","","","","","","","","oai:juser.fz-juelich.de:820811"
"","","","","","","","","","","","","","","","","","","","","","",""
"fzj","2016","1563.23","10.3389/fncom.2016.00076",FALSE,"Frontiers Research Foundation","Frontiers in computational neuroscience","1662-5188","CCBY4",NA,"oai:juser.fz-juelich.de:820824","FZJ-2016-06091","1563.23","","","","","","","","","","oai:juser.fz-juelich.de:820824"
"","","","","","","","","","","","","","","","","","","","","","",""
"fzj","2016","1254.3","10.3390/rs8070574",FALSE,"MDPI","Remote sensing","2072-4292","CCBY4",NA,"oai:juser.fz-juelich.de:820879","FZJ-2016-06143","1254.3","","","","","","","","","","oai:juser.fz-juelich.de:820879"
"","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","",""
"fzj","2016","1248","10.5194/gmd-9-1341-2016",FALSE,"Copernicus","Geoscientific model development","1991-9603","CCBY3",NA,"oai:juser.fz-juelich.de:820932","FZJ-2016-06196","1248","","","","","","","","","","oai:juser.fz-juelich.de:820932"
"fzj","2016","693.07","10.2136/vzj2015.09.0131",TRUE,"SSSA","Vadose zone journal","1539-1663","CCBYNCND4",NA,"oai:juser.fz-juelich.de:820933","FZJ-2016-06197","","","","693.07","","4331.7","","","","","oai:juser.fz-juelich.de:820933"
"","","","","","","","","","","","","","","","","","","","","","",""
"fzj","2016","2003.60","10.1371/journal.pcbi.1005132",FALSE,"Public Library of Science","PLoS Computational Biology","1553-7358","CCBY4",NA,"oai:juser.fz-juelich.de:821013","FZJ-2016-06270","2003.60","","","","72.14","","","","","","oai:juser.fz-juelich.de:821013"
"fzj","2016","1322.69","10.1371/journal.pone.0161243",FALSE,"PLoS","PLoS one","1932-6203","CCBY4",NA,"oai:juser.fz-juelich.de:821070","FZJ-2016-06314","1322.69","","","","","","","","","","oai:juser.fz-juelich.de:821070"
"fzj","2016","866","10.1002/2211-5463.12061",FALSE,"Elsevier on behalf of the Federation of European Biochemical Societies","FEBS Open Bio","2211-5463","CCBY4",NA,"oai:juser.fz-juelich.de:821075","FZJ-2016-06319","866","","","","","","","","","","oai:juser.fz-juelich.de:821075"
"fzj","2016","1165.00","10.1038/srep33474",FALSE,"Nature Publishing Group","Scientific reports","2045-2322","CCBY4",NA,"oai:juser.fz-juelich.de:821077","FZJ-2016-06321","1165.00","","","","","","","","","","oai:juser.fz-juelich.de:821077"
"fzj","2016","1346.04","10.1021/acsomega.6b00259",FALSE,"ACS Publications","ACS omega","2470-1343","PublisherOA",NA,"oai:juser.fz-juelich.de:821082","FZJ-2016-06326","1346.04","","","","","","","","","","oai:juser.fz-juelich.de:821082"
"","","","","","","","","","","","","","","","","","","","","","",""
"fzj","2016","3700.0","10.1038/ncomms13358",FALSE,"Nature Publishing Group","Nature Communications","2041-1723","CCBY4",NA,"oai:juser.fz-juelich.de:821204","FZJ-2016-06442","3700.0","","","","","","","","","","oai:juser.fz-juelich.de:821204"
"","","","","","","","","","","","","","","","","","","","","","",""
"fzj","2016","1397.94","10.3390/s16101604",FALSE,"MDPI","Sensors","1424-8220","CCBY4",NA,"oai:juser.fz-juelich.de:823847","FZJ-2016-06487","1397.94","","","","","","","","","","oai:juser.fz-juelich.de:823847"
"fzj","2016","2664","10.5194/acp-16-9983-2016",FALSE,"EGU","Atmospheric chemistry and physics","1680-7324","CCBY3",NA,"oai:juser.fz-juelich.de:823849","FZJ-2016-06489","2664","","","","","","","","","","oai:juser.fz-juelich.de:823849"
"fzj","2016","1080","10.5194/acp-16-8389-2016",FALSE,"EGU","Atmospheric chemistry and physics","1680-7324","CCBY3",NA,"oai:juser.fz-juelich.de:823851","FZJ-2016-06491","1080","","","","","","","","","","oai:juser.fz-juelich.de:823851"
"fzj","2016","448.53","10.1016/j.dib.2016.09.051",FALSE,"Elsevier","Data in Brief","2352-3409","CCBY4",NA,"oai:juser.fz-juelich.de:823865","FZJ-2016-06505","448.53","","","","","","","","","","oai:juser.fz-juelich.de:823865"
"fzj","2016","698.24",NA,FALSE,"North Sea Conference & Journal LTD","Journal of energy challenges and mechanics","2056-9386",NA,NA,"oai:juser.fz-juelich.de:823873","FZJ-2016-06513","698.24","","","","","","","","","","oai:juser.fz-juelich.de:823873"
"","","","","","","","","","","","","","","","","","","","","","",""
"fzj","2016","1403.23","10.3390/molecules21091160",FALSE,"MDPI75390","Molecules","1420-3049","CCBY4",NA,"oai:juser.fz-juelich.de:824107","FZJ-2016-06731","1403.23","","","","","","","","","","oai:juser.fz-juelich.de:824107"
"","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","",""
"fzj","2016","1165.00","10.1038/srep36652",FALSE,"Nature Publishing Group","Scientific reports","2045-2322","CCBY4",NA,"oai:juser.fz-juelich.de:824444","FZJ-2016-07033","1165.00","","","","","","","","","","oai:juser.fz-juelich.de:824444"
"","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","",""
"fzj","2016","1165.00","10.1038/srep38296",FALSE,"Nature Publishing Group","Scientific reports","2045-2322","CCBY4",NA,"oai:juser.fz-juelich.de:824618","FZJ-2016-07181","1165.00","","","","","","","","","","oai:juser.fz-juelich.de:824618"
"","","","","","","","","","","","","","","","","","","","","","",""
"fzj","2017","1984.31","10.1016/j.nima.2016.09.043",TRUE,"North-Holland Publ. Co.","Nuclear instruments & methods in physics research / A","0168-9002","CCBY4",NA,"oai:juser.fz-juelich.de:824634","FZJ-2016-07197","","","","1984.31","","","","","","","oai:juser.fz-juelich.de:824634"
"fzj","2016","3112.88","10.1002/2015jd024698",TRUE,"Wiley","Journal of geophysical research / Atmospheres","2169-897X","CCBYNCND4",NA,"oai:juser.fz-juelich.de:824647","FZJ-2016-07210","","","","3112.88","","","","","","","oai:juser.fz-juelich.de:824647"
"","","","","","","","","","","","","","","","","","","","","","",""
"fzj","2016","1396.00","10.1186/s12934-016-0604-6",FALSE,"Biomed Central","Microbial cell factories","1475-2859","CCBY4",NA,"oai:juser.fz-juelich.de:824717","FZJ-2016-07275","1396.00","","","","","","","","","","oai:juser.fz-juelich.de:824717"
"fzj","2016","3754.86","10.3791/54639",FALSE,NA,"Journal of visualized experiments","1940-087X",NA,NA,"oai:juser.fz-juelich.de:824730","FZJ-2016-07285","3754.86","","","","","","","","","","oai:juser.fz-juelich.de:824730"
"fzj","2016","2142.00","10.5194/acp-16-15301-2016",FALSE,"EGU","Atmospheric chemistry and physics","1680-7324","CCBY3",NA,"oai:juser.fz-juelich.de:824765","FZJ-2016-07320","2142.00","","","","","","","","","","oai:juser.fz-juelich.de:824765"
"","","","","","","","","","","","","","","","","","","","","","",""
"fzj","2016","2248.43","10.1103/physrevx.6.041048",FALSE,"APS","Physical review / X","2160-3308","CCBY3",NA,"oai:juser.fz-juelich.de:824871","FZJ-2016-07373","2248.43","","","","","","","","","","oai:juser.fz-juelich.de:824871"
"fzj","2016","1165.00","10.1038/srep35034",FALSE,"Nature Publishing Group","Scientific reports","2045-2322","CCBY4",NA,"oai:juser.fz-juelich.de:824950","FZJ-2016-07446","1165.00","","","","","","","","","","oai:juser.fz-juelich.de:824950"
"fzj","2016","1165","10.1038/srep19627",FALSE,"Nature Publishing Group","Scientific reports","2045-2322","CCBY4",NA,"oai:juser.fz-juelich.de:824954","FZJ-2016-07450","1165","","","","","","","","","","oai:juser.fz-juelich.de:824954"
"","","","","","","","","","","","","","","","","","","","","","",""
"fzj","2016","1410.56","10.1371/journal.pone.0164533",FALSE,"PLoS","PLoS one","1932-6203","CCBY4",NA,"oai:juser.fz-juelich.de:824992","FZJ-2016-07488","1410.56","","","","","","","","","","oai:juser.fz-juelich.de:824992"
"","","","","","","","","","","","","","","","","","","","","","",""
"fzj","2016","753.06","10.1175/amsmonographs-d-16-0010.1",FALSE,"AMS American Meteorological Society",NA,"0065-9401",NA,NA,"oai:juser.fz-juelich.de:825117","FZJ-2016-07594","753.06","","","","","3548.77","","","","","oai:juser.fz-juelich.de:825117"
"fzj","2016","1606.50","10.5194/acp-17-3861-2017",FALSE,"EGU","Atmospheric chemistry and physics","1680-7316","CCBYNV",NA,"oai:juser.fz-juelich.de:825123","FZJ-2016-07600","1606.50","","","","","","","","","","oai:juser.fz-juelich.de:825123"
"fzj","2016","1165.00","10.1038/srep22912",FALSE,"Nature Publishing Group","Scientific reports","2045-2322","CCBY4",NA,"oai:juser.fz-juelich.de:825183","FZJ-2016-07656","1165.00","","","","","","","","","","oai:juser.fz-juelich.de:825183"
"fzj","2017","2025","10.1088/0029-5515/57/1/016020",TRUE,"IAEA","Nuclear fusion","1741-4326","CCBY3",NA,"oai:juser.fz-juelich.de:825220","FZJ-2016-07691","","","","2025","","","","","","","oai:juser.fz-juelich.de:825220"
"fzj","2016","1165","10.1038/srep32810",FALSE,"Nature Publishing Group","Scientific reports","2045-2322","CCBY4",NA,"oai:juser.fz-juelich.de:825251","FZJ-2016-07722","1165","","","","","","","","","","oai:juser.fz-juelich.de:825251"
"","","","","","","","","","","","","","","","","","","","","","",""
"fzj","2016","3700.00","10.1038/ncomms13613",FALSE,"Nature Publishing Group","Nature Communications","2041-1723","CCBY4",NA,"oai:juser.fz-juelich.de:825416","FZJ-2016-07879","3700.00","","","","","","","","","","oai:juser.fz-juelich.de:825416"
"fzj","2016","2069.61","10.1063/1.4972538",FALSE,"American Institute of Physics","Physics of plasmas","1089-7674",NA,NA,"oai:juser.fz-juelich.de:825673","FZJ-2017-00001","2069.61","","","","","587.76","","","","","oai:juser.fz-juelich.de:825673"
"fzj","2017","450.98","10.1016/j.dib.2016.12.037",FALSE,"Elsevier","Data in Brief","2352-3409","CCBY4",NA,"oai:juser.fz-juelich.de:825674","FZJ-2017-00002","450.98","","","","","","","","","","oai:juser.fz-juelich.de:825674"
