"institution","period","euro","doi","backlist_oa","publisher","book_title","isbn","isbn_print","isbn_electronic","license_ref","indexed_in_crossref","doab"
"OA-Monofonds Brandenburg",2022,7140,"10.5771/9783967077582",FALSE,"edition text + kritik","Präexistente Musik im Film","978-3-96707-758-2","978-3-96707-758-2",NA,"https://creativecommons.org/licenses/by/4.0/",TRUE,FALSE
"OA-Monofonds Brandenburg",2022,13804,"10.4324/9780429290237",FALSE,"Routledge","Unsettled Urban Space","978-0-429-29023-7",NA,"978-0-429-29023-7","https://creativecommons.org/licenses/by-nc/4.0/",TRUE,FALSE
"OA-Monofonds Brandenburg",2022,6997.2,"10.14361/9783839463246",FALSE,"transcript Verlag","Digital lesen","978-3-8376-6324-2","978-3-8376-6324-2","978-3-8394-6324-6","https://creativecommons.org/licenses/by/4.0/",TRUE,FALSE
"OA-Monofonds Brandenburg",2022,7199.5,"10.1515/9783110799620",FALSE,"De Gruyter","Die verletzte Republik","978-3-11-079955-2","978-3-11-079955-2","978-3-11-079962-0","http://creativecommons.org/licenses/by-nc-nd/4.0",FALSE,FALSE
"OA-Monofonds Brandenburg",2022,11900,"10.1515/9783110733235",FALSE,"De Gruyter","Fontanes Medien","978-3-11-073810-0","978-3-11-073810-0","978-3-11-073323-5","https://creativecommons.org/licenses/by/4.0/",FALSE,FALSE
"OA-Monofonds Brandenburg",2022,1190,"10.11584/ips.11",FALSE,"Harrassowitz Verlag","Transformation in Polen und Ostdeutschland. Voraussetzungen, Verlauf und Ergebnisse","978-3-447-11947-4",NA,NA,"https://creativecommons.org/licenses/by-sa/4.0/",FALSE,FALSE
"OA-Monofonds Brandenburg",2022,5999.98,"10.14361/9783839465066",FALSE,"transcript Verlag","Europa im Unfrieden","978-3-8376-6506-2","978-3-8376-6506-2","978-3-8394-6506-6","https://creativecommons.org/licenses/by/4.0/",TRUE,FALSE
"OA-Monofonds Brandenburg",2022,7012.08,"10.1515/9783839465257",FALSE,"transcript Verlag","Das kolonisierte Heiligtum","978-3-8376-6525-3","978-3-8376-6525-3","978-3-8394-6525-7",NA,FALSE,FALSE
"OA-Monofonds Brandenburg",2022,9520,"10.1515/9781474497848",FALSE,"Edinburgh University Press","Touching at a Distance","978-1-4744-9782-4","978-1-4744-9782-4","978-1-4744-9784-8",NA,FALSE,FALSE
"OA-Monofonds Brandenburg",2022,7651.7,"10.1515/9783110985863",FALSE,"De Gruyter","Ecce figura","978-3-11-099722-4","978-3-11-099722-4","978-3-11-098586-3","https://creativecommons.org/licenses/by-nc-nd/4.0/",FALSE,FALSE
"OA-Monofonds Brandenburg",2022,6000,"10.14361/9783839467152",FALSE,"transcript Verlag","Pariahs or Partners?","978-3-8376-6715-8","978-3-8376-6715-8","978-3-8394-6715-2","https://creativecommons.org/licenses/by-sa/4.0/",TRUE,FALSE
"OA-Monofonds Brandenburg",2022,6783,"10.31244/9783830995203",FALSE,"Waxmann Verlag","Bildung gestalten im Homeschooling","978-3-8309-4520-8","978-3-8309-4520-8",NA,"https://creativecommons.org/licenses/by-nc-sa/4.0/",TRUE,FALSE
"OA-Monofonds Brandenburg",2022,4755.6,"10.11584/ips.10",FALSE,"Harrassowitz Verlag","Platte ist nicht gleich Platte","978-3-447-11767-8",NA,NA,NA,FALSE,FALSE
"OA-Monofonds Brandenburg",2022,4998,"10.3224/84742679",FALSE,"Verlag Barbara Budrich","Geschlechter in Un-Ordnung","978-3-8474-2679-0","978-3-8474-2679-0",NA,"https://creativecommons.org/licenses/by/4.0/deed.de",TRUE,TRUE
"OA-Monofonds Brandenburg",2022,8318.1,"10.14361/9783839466476",FALSE,"transcript Verlag","David Lynchs »Mulholland Drive« verstehen","978-3-8376-6647-2","978-3-8376-6647-2","978-3-8394-6647-6","https://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,FALSE
"OA-Monofonds Brandenburg",2022,7080.5,"10.14361/9783839467169",FALSE,"transcript Verlag","Indian Architecture in Postcards","978-3-8376-6716-5","978-3-8376-6716-5","978-3-8394-6716-9","https://creativecommons.org/licenses/by/4.0/",TRUE,FALSE
"OA-Monofonds Brandenburg",2022,6699.7,"10.14361/9783839466490",FALSE,"transcript Verlag","Sprachwechsel - Perspektivenwechsel?","978-3-8376-6649-6","978-3-8376-6649-6","978-3-8394-6649-0","https://creativecommons.org/licenses/by/4.0/",TRUE,FALSE
"OA-Monofonds Brandenburg",2022,5795.3,"10.5771/9783987400087",FALSE,"Ergon – ein Verlag in der Nomos Verlagsgesellschaft","Du sollst nicht essen","978-3-98740-008-7","978-3-98740-008-7",NA,"https://creativecommons.org/licenses/by/4.0/",TRUE,FALSE
"OA-Monofonds Brandenburg",2022,5220.08,"10.52038/9783643914354",FALSE,"LIT Verlag","Floating Architecture 4. Construction on and near water","978-3-643-91435-4","978-3-643-91435-4",NA,NA,TRUE,FALSE
