institution,period,euro,doi,backlist_oa,publisher,book_title,isbn_1,isbn_2,isbn_3
hj,2023,8206.56,10.1007/978-3-031-49196-2,FALSE,Springer,Moonshots and the New Industrial Policy: Questioning the Mission Economy,978-3-031-49195-5,,
