pos;institution_name;journal_title;eissn;doi;url;published;accepted;par_fee;article_type;article_group;initial_opt-out
1;Bergische Universität Wuppertal;4OR;1614-2411;10.1007/s10288-022-00503-7;https://doi.org/10.1007/s10288-022-00503-7;24.02.2022;03.02.2022;2750;originalpaper;Research Article;optout
52;Bergische Universität Wuppertal;OR Spectrum;1436-6304;10.1007/s00291-022-00680-1;https://doi.org/10.1007/s00291-022-00680-1;11.05.2022;14.04.2022;2750;originalpaper;Research Article;optout
