"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj","agreement"
"Consejo Superior de Investigaciones Cientificas (CSIC)",2021,NA,"10.1016/j.actamat.2021.117080",TRUE,"Elsevier BV","Acta Materialia","1359-6454","1359-6454",NA,"1359-6454","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,NA,NA,FALSE,"CSIC-Elsevier"
"Consejo Superior de Investigaciones Cientificas (CSIC)",2021,NA,"10.1016/j.actamat.2021.117262",TRUE,"Elsevier BV","Acta Materialia","1359-6454","1359-6454",NA,"1359-6454","http://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,FALSE,"CSIC-Elsevier"
"Consejo Superior de Investigaciones Cientificas (CSIC)",2021,NA,"10.1016/j.actamat.2021.117336",TRUE,"Elsevier BV","Acta Materialia","1359-6454","1359-6454",NA,"1359-6454","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,NA,NA,FALSE,"CSIC-Elsevier"
"Consejo Superior de Investigaciones Cientificas (CSIC)",2021,NA,"10.1016/j.actamat.2021.116684",TRUE,"Elsevier BV","Acta Materialia","1359-6454","1359-6454",NA,"1359-6454","http://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,FALSE,"CSIC-Elsevier"
"Consejo Superior de Investigaciones Cientificas (CSIC)",2021,NA,"10.1016/j.actamat.2021.117139",TRUE,"Elsevier BV","Acta Materialia","1359-6454","1359-6454",NA,"1359-6454","http://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,FALSE,"CSIC-Elsevier"
"Consejo Superior de Investigaciones Cientificas (CSIC)",2021,NA,"10.1016/j.actatropica.2021.106053",TRUE,"Elsevier BV","Acta Tropica","0001-706X","0001-706X",NA,"0001-706X","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,"34273311",NA,NA,NA,FALSE,"CSIC-Elsevier"
"Consejo Superior de Investigaciones Cientificas (CSIC)",2021,NA,"10.1016/j.addr.2021.02.003",TRUE,"Elsevier BV","Advanced Drug Delivery Reviews","0169-409X","0169-409X",NA,"0169-409X","http://creativecommons.org/licenses/by/4.0/",TRUE,"33561452",NA,NA,NA,FALSE,"CSIC-Elsevier"
"Consejo Superior de Investigaciones Cientificas (CSIC)",2021,NA,"10.1016/j.aim.2021.108070",TRUE,"Elsevier BV","Advances in Mathematics","0001-8708","0001-8708",NA,"0001-8708","http://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,FALSE,"CSIC-Elsevier"
"Consejo Superior de Investigaciones Cientificas (CSIC)",2021,NA,"10.1016/j.agrformet.2021.108712",TRUE,"Elsevier BV","Agricultural and Forest Meteorology","0168-1923","0168-1923",NA,"0168-1923","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,NA,NA,FALSE,"CSIC-Elsevier"
"Consejo Superior de Investigaciones Cientificas (CSIC)",2021,NA,"10.1016/j.agrformet.2021.108606",TRUE,"Elsevier BV","Agricultural and Forest Meteorology","0168-1923","0168-1923",NA,"0168-1923","http://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,FALSE,"CSIC-Elsevier"
"Consejo Superior de Investigaciones Cientificas (CSIC)",2021,NA,"10.1016/j.agrformet.2021.108493",TRUE,"Elsevier BV","Agricultural and Forest Meteorology","0168-1923","0168-1923",NA,"0168-1923","http://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,FALSE,"CSIC-Elsevier"
"Consejo Superior de Investigaciones Cientificas (CSIC)",2021,NA,"10.1016/j.agwat.2021.107078",FALSE,"Elsevier BV","Agricultural Water Management","0378-3774","0378-3774",NA,"0378-3774","http://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,FALSE,"CSIC-Elsevier"
"Consejo Superior de Investigaciones Cientificas (CSIC)",2021,NA,"10.1016/j.agwat.2021.106772",FALSE,"Elsevier BV","Agricultural Water Management","0378-3774","0378-3774",NA,"0378-3774","http://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,FALSE,"CSIC-Elsevier"
"Consejo Superior de Investigaciones Cientificas (CSIC)",2021,NA,"10.1016/j.agee.2021.107816",TRUE,"Elsevier BV","Agriculture, Ecosystems & Environment","0167-8809","0167-8809",NA,"0167-8809","http://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,FALSE,"CSIC-Elsevier"
"Consejo Superior de Investigaciones Cientificas (CSIC)",2021,NA,"10.1016/j.agee.2021.107833",TRUE,"Elsevier BV","Agriculture, Ecosystems & Environment","0167-8809","0167-8809",NA,"0167-8809","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,NA,NA,FALSE,"CSIC-Elsevier"
"Consejo Superior de Investigaciones Cientificas (CSIC)",2021,NA,"10.1016/j.agee.2021.107708",TRUE,"Elsevier BV","Agriculture, Ecosystems & Environment","0167-8809","0167-8809",NA,"0167-8809","http://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,FALSE,"CSIC-Elsevier"
"Consejo Superior de Investigaciones Cientificas (CSIC)",2021,NA,"10.1016/j.agee.2021.107604",TRUE,"Elsevier BV","Agriculture, Ecosystems & Environment","0167-8809","0167-8809",NA,"0167-8809","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,NA,NA,FALSE,"CSIC-Elsevier"
"Consejo Superior de Investigaciones Cientificas (CSIC)",2021,NA,"10.1016/j.algal.2021.102254",TRUE,"Elsevier BV","Algal Research","2211-9264","2211-9264",NA,"2211-9264","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,NA,NA,FALSE,"CSIC-Elsevier"
"Consejo Superior de Investigaciones Cientificas (CSIC)",2021,NA,"10.1016/j.algal.2021.102576",TRUE,"Elsevier BV","Algal Research","2211-9264","2211-9264",NA,"2211-9264","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,NA,NA,FALSE,"CSIC-Elsevier"
"Consejo Superior de Investigaciones Cientificas (CSIC)",2021,NA,"10.1016/j.algal.2021.102264",TRUE,"Elsevier BV","Algal Research","2211-9264","2211-9264",NA,"2211-9264","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,NA,NA,FALSE,"CSIC-Elsevier"
"Consejo Superior de Investigaciones Cientificas (CSIC)",2021,NA,"10.1016/j.aca.2021.338907",TRUE,"Elsevier BV","Analytica Chimica Acta","0003-2670","0003-2670",NA,"0003-2670","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,"34815045",NA,NA,NA,FALSE,"CSIC-Elsevier"
"Consejo Superior de Investigaciones Cientificas (CSIC)",2021,NA,"10.1016/j.ab.2021.114508",TRUE,"Elsevier BV","Analytical Biochemistry","0003-2697","0003-2697",NA,"0003-2697","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,"34871563",NA,NA,NA,FALSE,"CSIC-Elsevier"
"Consejo Superior de Investigaciones Cientificas (CSIC)",2021,NA,"10.1016/j.anbehav.2021.10.020",TRUE,"Elsevier BV","Animal Behaviour","0003-3472","0003-3472",NA,"0003-3472","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,NA,NA,FALSE,"CSIC-Elsevier"
"Consejo Superior de Investigaciones Cientificas (CSIC)",2021,NA,"10.1016/j.anifeedsci.2021.114821",TRUE,"Elsevier BV","Animal Feed Science and Technology","0377-8401","0377-8401",NA,"0377-8401","http://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,FALSE,"CSIC-Elsevier"
"Consejo Superior de Investigaciones Cientificas (CSIC)",2021,NA,"10.1016/j.anifeedsci.2021.114825",TRUE,"Elsevier BV","Animal Feed Science and Technology","0377-8401","0377-8401",NA,"0377-8401","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,NA,NA,FALSE,"CSIC-Elsevier"
"Consejo Superior de Investigaciones Cientificas (CSIC)",2021,NA,"10.1016/j.apcata.2021.118287",TRUE,"Elsevier BV","Applied Catalysis A: General","0926-860X","0926-860X",NA,"0926-860X","http://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,FALSE,"CSIC-Elsevier"
"Consejo Superior de Investigaciones Cientificas (CSIC)",2021,NA,"10.1016/j.apcata.2021.118270",TRUE,"Elsevier BV","Applied Catalysis A: General","0926-860X","0926-860X",NA,"0926-860X","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,NA,NA,FALSE,"CSIC-Elsevier"
"Consejo Superior de Investigaciones Cientificas (CSIC)",2021,NA,"10.1016/j.apcata.2021.118419",TRUE,"Elsevier BV","Applied Catalysis A: General","0926-860X","0926-860X",NA,"0926-860X","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,NA,NA,FALSE,"CSIC-Elsevier"
"Consejo Superior de Investigaciones Cientificas (CSIC)",2021,NA,"10.1016/j.apcata.2021.118021",TRUE,"Elsevier BV","Applied Catalysis A: General","0926-860X","0926-860X",NA,"0926-860X","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,NA,NA,FALSE,"CSIC-Elsevier"
"Consejo Superior de Investigaciones Cientificas (CSIC)",2021,NA,"10.1016/j.apcata.2021.118108",TRUE,"Elsevier BV","Applied Catalysis A: General","0926-860X","0926-860X",NA,"0926-860X","http://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,FALSE,"CSIC-Elsevier"
"Consejo Superior de Investigaciones Cientificas (CSIC)",2021,NA,"10.1016/j.apcata.2021.118242",TRUE,"Elsevier BV","Applied Catalysis A: General","0926-860X","0926-860X",NA,"0926-860X","http://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,FALSE,"CSIC-Elsevier"
"Consejo Superior de Investigaciones Cientificas (CSIC)",2021,NA,"10.1016/j.clay.2021.106292",TRUE,"Elsevier BV","Applied Clay Science","0169-1317","0169-1317",NA,"0169-1317","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,NA,NA,FALSE,"CSIC-Elsevier"
"Consejo Superior de Investigaciones Cientificas (CSIC)",2021,NA,"10.1016/j.apenergy.2021.117418",TRUE,"Elsevier BV","Applied Energy","0306-2619","0306-2619",NA,"0306-2619","http://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,FALSE,"CSIC-Elsevier"
"Consejo Superior de Investigaciones Cientificas (CSIC)",2021,NA,"10.1016/j.apenergy.2021.116557",TRUE,"Elsevier BV","Applied Energy","0306-2619","0306-2619",NA,"0306-2619","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,NA,NA,FALSE,"CSIC-Elsevier"
"Consejo Superior de Investigaciones Cientificas (CSIC)",2021,NA,"10.1016/j.apmt.2021.101052",TRUE,"Elsevier BV","Applied Materials Today","2352-9407","2352-9407",NA,"2352-9407","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,NA,NA,FALSE,"CSIC-Elsevier"
"Consejo Superior de Investigaciones Cientificas (CSIC)",2021,NA,"10.1016/j.apsoil.2021.103896",TRUE,"Elsevier BV","Applied Soil Ecology","0929-1393","0929-1393",NA,"0929-1393","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,NA,NA,FALSE,"CSIC-Elsevier"
"Consejo Superior de Investigaciones Cientificas (CSIC)",2021,NA,"10.1016/j.apsusc.2021.149835",TRUE,"Elsevier BV","Applied Surface Science","0169-4332","0169-4332",NA,"0169-4332","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,NA,NA,FALSE,"CSIC-Elsevier"
"Consejo Superior de Investigaciones Cientificas (CSIC)",2021,NA,"10.1016/j.apsusc.2021.150288",TRUE,"Elsevier BV","Applied Surface Science","0169-4332","0169-4332",NA,"0169-4332","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,NA,NA,FALSE,"CSIC-Elsevier"
"Consejo Superior de Investigaciones Cientificas (CSIC)",2021,NA,"10.1016/j.apsusc.2021.150607",TRUE,"Elsevier BV","Applied Surface Science","0169-4332","0169-4332",NA,"0169-4332","http://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,FALSE,"CSIC-Elsevier"
"Consejo Superior de Investigaciones Cientificas (CSIC)",2021,NA,"10.1016/j.apsusc.2021.151095",TRUE,"Elsevier BV","Applied Surface Science","0169-4332","0169-4332",NA,"0169-4332","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,NA,NA,FALSE,"CSIC-Elsevier"
"Consejo Superior de Investigaciones Cientificas (CSIC)",2021,NA,"10.1016/j.apsusc.2021.149407",TRUE,"Elsevier BV","Applied Surface Science","0169-4332","0169-4332",NA,"0169-4332","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,NA,NA,FALSE,"CSIC-Elsevier"
"Consejo Superior de Investigaciones Cientificas (CSIC)",2021,NA,"10.1016/j.apsusc.2021.151631",TRUE,"Elsevier BV","Applied Surface Science","0169-4332","0169-4332",NA,"0169-4332","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,NA,NA,FALSE,"CSIC-Elsevier"
"Consejo Superior de Investigaciones Cientificas (CSIC)",2021,NA,"10.1016/j.apsusc.2021.151675",TRUE,"Elsevier BV","Applied Surface Science","0169-4332","0169-4332",NA,"0169-4332","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,NA,NA,FALSE,"CSIC-Elsevier"
"Consejo Superior de Investigaciones Cientificas (CSIC)",2021,NA,"10.1016/j.apsusc.2021.151850",TRUE,"Elsevier BV","Applied Surface Science","0169-4332","0169-4332",NA,"0169-4332","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,NA,NA,FALSE,"CSIC-Elsevier"
"Consejo Superior de Investigaciones Cientificas (CSIC)",2021,NA,"10.1016/j.apsusc.2021.151858",TRUE,"Elsevier BV","Applied Surface Science","0169-4332","0169-4332",NA,"0169-4332","http://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,FALSE,"CSIC-Elsevier"
"Consejo Superior de Investigaciones Cientificas (CSIC)",2021,NA,"10.1016/j.apsusc.2021.151996",TRUE,"Elsevier BV","Applied Surface Science","0169-4332","0169-4332",NA,"0169-4332","http://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,FALSE,"CSIC-Elsevier"
"Consejo Superior de Investigaciones Cientificas (CSIC)",2021,NA,"10.1016/j.apsusc.2021.152267",TRUE,"Elsevier BV","Applied Surface Science","0169-4332","0169-4332",NA,"0169-4332","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,NA,NA,FALSE,"CSIC-Elsevier"
"Consejo Superior de Investigaciones Cientificas (CSIC)",2021,NA,"10.1016/j.apsusc.2021.152304",TRUE,"Elsevier BV","Applied Surface Science","0169-4332","0169-4332",NA,"0169-4332","http://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,FALSE,"CSIC-Elsevier"
