"institution";"period";"euro";"doi";"is_hybrid";"publisher";"journal_full_title";"issn/isbn";"issn_print";"issn_electronic";"url"
"Université de Franche-Comté";2021;1690;"10.1038/s41598-021-03940-2";FALSE;;;;;;
"Université de Franche-Comté";2021;47,52;"10.15761/JTS.1000465";FALSE;;;;;;
"Université de Franche-Comté";2021;2628,16;"10.3389/fimmu.2021.772160";FALSE;;;;;;
"Université de Franche-Comté";2021;2550,85;"10.3389/fbioe.2021.687951";FALSE;;;;;;
"Université de Franche-Comté";2021;1645,89;"10.3389/fspor.2021.688828";FALSE;;;;;;
"Université de Franche-Comté";2021;369,9;"10.3389/fnins.2021.764520";FALSE;;;;;;
"Université de Franche-Comté";2021;2172,12;"10.3389/fneur.2021.706639";FALSE;;;;;;
"Université de Franche-Comté";2021;878,42;"10.3389/fcimb.2021.729476";FALSE;;;;;;
"Université de Franche-Comté";2021;2494,61;"10.3389/fimmu.2021.730765";FALSE;;;;;;
"Université de Franche-Comté";2021;2492,21;"10.3389/fnbeh.2021.717701";FALSE;;;;;;
"Université de Franche-Comté";2021;350;"10.2478/hukin-2022-0010 ";FALSE;;;;;;
"Université de Franche-Comté";2021;527,55;"10.4236/ape.2021.113030";FALSE;;;;;;
"Université de Franche-Comté";2021;1674;"10.5194/esurf-9-487-2021";FALSE;;;;;;
"Université de Franche-Comté";2021;1005;"10.1016/j.ultsonch.2021.105610";FALSE;;;;;;
"Université de Franche-Comté";2021;987,48;"10.1063/5.0056202";FALSE;;;;;;
"Université de Franche-Comté";2021;2443,63;"10.3389/fonc.2021.627866";FALSE;;;;;;
"Université de Franche-Comté";2021;2580;"10.1093/mnras/stab742";TRUE;;;;;;
"Université de Franche-Comté";2021;1577,98;"10.3389/fpsyg.2021.628696";FALSE;;;;;;
"Université de Franche-Comté";2021;720,27;"10.1109/ACCESS.2021.3061257";FALSE;;;;;;
"Université de Franche-Comté";2021;4296;"10.1038/s41417-020-00284-3";TRUE;;;;;;
"Université de Franche-Comté";2021;587,76;"10.26502/jesph.96120120";FALSE;;;;;;
"Université de Franche-Comté";2021;2061,55;"10.1371/journal.pcbi.1008500";FALSE;;;;;;
"Université de Franche-Comté";2021;1430;"10.1042/bsr20203488";FALSE;;;;;;
"Université de Franche-Comté";2021;1983,77;"10.3390/s21186059";FALSE;;;;;;
"Université de Franche-Comté";2021;1785,39;"10.3390/jcm10163615";FALSE;;;;;;
"Université de Franche-Comté";2021;721,37;"10.3390/toxics9070164";FALSE;;;;;;
"Université de Franche-Comté";2021;1442,74;"10.3390/math9121315";FALSE;;;;;;
"Université de Franche-Comté";2021;1983,77;"10.3390/pharmaceutics13040524";FALSE;;;;;;
"Université de Franche-Comté";2021;2036,47;"10.3390/v13020354";FALSE;;;;;;
"Université de Franche-Comté";2021;1807,34;"10.3390/molecules26061694";FALSE;;;;;;
"Université de Franche-Comté";2021;1400,69;"10.3390/s21062042";FALSE;;;;;;
"Université de Franche-Comté";2021;1857,01;"10.3390/ijms22031432";FALSE;;;;;;
"Université de Franche-Comté";2021;1481,21;"10.3390/molecules26020278";FALSE;;;;;;
"Université de Franche-Comté";2021;1297,14;"10.3390/e22121407";FALSE;;;;;;
"Université de Franche-Comté";2021;1566,55;"10.3389/frobt.2021.678486";FALSE;;;;;;
"Université de Franche-Comté";2021;3690;"10.1016/j.rser.2021.111180";TRUE;;;;;;
"Université de Franche-Comté";2021;2060;"10.1016/j.conengprac.2021.104959";TRUE;;;;;;
"Université de Franche-Comté";2021;1566,55;"10.3389/frobt.2021.706070";FALSE;;;;;;
"Université de Franche-Comté";2021;925,03;"10.1364/OSAC.420448";FALSE;;;;;;
