"institution";"period";"euro";"doi";"is_hybrid";"publisher";"journal_full_title ";"issn";"issn_print";" issn_electronic";"url"
"Université de Franche-Comté";2015;1962;"10.1186/s13027-015-0040-y";"FALSE";;;;;;
"Université de Franche-Comté";2015;1198,99;"10.1371/journal.pone.0128701";"FALSE";;;;;;
"Université de Franche-Comté";2015;1701,45;"10.3389/fonc.2015.00075";"FALSE";;;;;;
"Université de Franche-Comté";2015;1344,93;"10.3390/v7041578";"FALSE";;;;;;
"Université de Franche-Comté";2015;1249,72;"10.1371/journal.pone.0119981";"FALSE";;;;;;
"Université de Franche-Comté";2015;987,66;"10.1364/OE.23.027028";"FALSE";;;;;;
"Université de Franche-Comté";2015;923,46;"10.3390/mi6121461";"FALSE";;;;;;
"Université de Franche-Comté";2015;1165;"10.1038/srep14001";"FALSE";;;;;;
"Université de Franche-Comté";2015;1262,27;"10.1371/journal.pone.0143866";"FALSE";;;;;;
"Université de Franche-Comté";2015;1169,14;"10.4172/2380-2391.1000129";"FALSE";;;;;;
"Université de Franche-Comté";2015;637,31;"10.4172/2375-4397.1000128";"FALSE";;;;;;
"Université de Franche-Comté";2015;1165;"10.1038/srep12858";"FALSE";;;;;;
