"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"Université de Franche-Comté",2015,1962,"10.1186/s13027-015-0040-y",FALSE,"Springer Nature","Infectious Agents and Cancer","1750-9378",NA,"1750-9378","1750-9378",NA,TRUE,"26664495","PMC4673842","ut:000366167100001",NA,TRUE
"Université de Franche-Comté",2015,1198.99,"10.1371/journal.pone.0128701",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"26034986","PMC4452782","ut:000355699100043",NA,TRUE
"Université de Franche-Comté",2015,1701.45,"10.3389/fonc.2015.00075",FALSE,"Frontiers Media SA","Frontiers in Oncology","2234-943X",NA,"2234-943X","2234-943X",NA,TRUE,"25905039","PMC4387925","ut:000359085800001",NA,TRUE
"Université de Franche-Comté",2015,1344.93,"10.3390/v7041578",FALSE,"MDPI AG","Viruses","1999-4915",NA,"1999-4915","1999-4915","https://creativecommons.org/licenses/by/4.0/",TRUE,"25835530","PMC4411666","ut:000353720400002",NA,TRUE
"Université de Franche-Comté",2015,1249.72,"10.1371/journal.pone.0119981",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"25799392","PMC4370395","ut:000351987300099",NA,TRUE
"Université de Franche-Comté",2015,987.66,"10.1364/oe.23.027028",FALSE,"Optical Society of America (OSA)","Optics Express","1094-4087",NA,"1094-4087","1094-4087",NA,TRUE,"26480364",NA,"ut:000366574400015",NA,TRUE
"Université de Franche-Comté",2015,923.46,"10.3390/mi6121461",FALSE,"MDPI AG","Micromachines","2072-666X",NA,"2072-666X","2072-666X","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,"ut:000367532600003",NA,TRUE
"Université de Franche-Comté",2015,1165,"10.1038/srep14001",FALSE,"Springer Nature","Scientific Reports","2045-2322",NA,"2045-2322","2045-2322","http://www.springer.com/tdm",TRUE,"26365754","PMC4568473","ut:000361103200001",NA,TRUE
"Université de Franche-Comté",2015,1262.27,"10.1371/journal.pone.0143866",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"26625117","PMC4666600","ut:000365891600060",NA,TRUE
"Université de Franche-Comté",2015,1169.14,"10.4172/2380-2391.1000129",FALSE,"OMICS Publishing Group","Journal of Environmental Analytical Chemistry","2380-2391",NA,"2380-2391","2380-2391",NA,TRUE,NA,NA,NA,NA,FALSE
"Université de Franche-Comté",2015,637.31,"10.4172/2375-4397.1000128",FALSE,"OMICS Publishing Group","Journal of Pollution Effects & Control","2375-4397",NA,"2375-4397","2375-4397",NA,TRUE,NA,NA,NA,NA,FALSE
"Université de Franche-Comté",2015,1165,"10.1038/srep12858",FALSE,"Springer Nature","Scientific Reports","2045-2322",NA,"2045-2322","2045-2322","http://www.springer.com/tdm",TRUE,"26358528","PMC4566100",NA,NA,TRUE
