"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","url"
"Universität Zürich","2022","1780.00","10.1080/10095020.2022.2156821","FALSE","Taylor & Francis","Geo-Spatial Information Science","1009-5020",""
"Universität Zürich","2022","1723.20","10.1002/pan3.10415","FALSE","Wiley Open Access","People and Nature","2575-8314",""
"Universität Zürich","2022","1146.55","10.1057/s41599-022-01058-y","FALSE","SpringerOpen","Humanities & Social Sciences Communications","2662-9992",""
"Universität Zürich","2022","1287.02","10.1057/s41599-022-01144-1","FALSE","SpringerOpen","Humanities & Social Sciences Communications","2662-9992",""
"Universität Zürich","2022","592.54","10.3389/fcomm.2022.1034199","FALSE","Frontiers Research Foundation","Frontiers in Communication","2297-900X",""
"Universität Zürich","2022","2284.17","10.3389/fpsyg.2022.982782","FALSE","Frontiers Research Foundation","Frontiers in Psychology","1664-1078",""
"Universität Zürich","2022","2170.99","10.3389/fpsyg.2022.942535","FALSE","Frontiers Research Foundation","Frontiers in Psychology","1664-1078",""
"Universität Zürich","2022","1493.69","10.3389/fpsyg.2022.911830","FALSE","Frontiers Research Foundation","Frontiers in Psychology","1664-1078",""
"Universität Zürich","2022","1432.93","10.3389/fpsyg.2022.995089","FALSE","Frontiers Research Foundation","Frontiers in Psychology","1664-1078",""
"Universität Zürich","2022","1677.12","10.1371/journal.pone.0271204","FALSE","Public Library of Science (PLoS)","PLoS ONE","1932-6203",""
"Universität Zürich","2022","2064.41","10.1038/s41598-022-16983-w","FALSE","Nature Publishing Group","Scientific Reports","2045-2322",""
"Universität Zürich","2022","1677.12","10.1371/journal.pone.0269030","FALSE","Public Library of Science (PLoS)","PLoS ONE","1932-6203",""
"Universität Zürich","2022","2153.06","10.3390/ijerph19127373","FALSE","MDPI Publishing","International Journal of Environmental Research and Public Health","1660-4601",""
"Universität Zürich","2022","2310.99","10.3389/fpsyg.2022.876455","FALSE","Frontiers Research Foundation","Frontiers in Psychology","1664-1078",""
"Universität Zürich","2022","1894.69","10.3390/biomedicines10061361","FALSE","MDPI Publishing","Biomedicines","2227-9059",""
"Universität Zürich","2022","2391.75","10.3389/fpsyt.2022.858699","FALSE","Frontiers Research Foundation","Frontiers in Psychiatry","1664-0640",""
"Universität Zürich","2022","2446.07","10.1155/2022/3809775","FALSE","Hindawi Publishing Corporation","Journal of Diabetes Research","2314-6745",""
"Universität Zürich","2022","2013.70","10.2196/33735","FALSE","JMIR Publications","JMIR mHealth and uHealth","2291-5222",""
"Universität Zürich","2022","1351.64","10.1007/s40955-022-00208-8","FALSE","Springer","Zeitschrift für Weiterbildungsforschung - Report/Journal for Research on Adult Education","2364-0014",""
"Universität Zürich","2022","1434.86","10.3389/fragi.2022.851687","FALSE","Frontiers Research Foundation","Frontiers in Aging","2673-6217",""
"Universität Zürich","2022","2000.00","10.1038/s41398-022-01911-3","FALSE","Nature Publishing Group","Translational Psychiatry","2158-3188",""
"Universität Zürich","2022","1722.45","10.3390/su14074194","FALSE","MDPI Publishing","Sustainability","2071-1050",""
"Universität Zürich","2022","717.43","10.3389/fsoc.2022.858052","FALSE","Frontiers Research Foundation","Frontiers in Sociology","2297-7775",""
"Universität Zürich","2022","1927.83","10.1038/s41598-022-09226-5","FALSE","Nature Publishing Group","Scientific Reports","2045-2322",""
