"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","url"
"Universität Zürich","2021","1141.62","10.1057/s41599-021-01018-y","FALSE","SpringerOpen","Humanities & Social Sciences Communications","2662-9992",""
"Universität Zürich","2021","2490.33","10.2196/34385","FALSE","JMIR Publications","Journal of Medical Internet Research","1438-8871",""
"Universität Zürich","2021","2439.03","10.3389/fpsyg.2021.702323","FALSE","Frontiers Research Foundation","Frontiers in Psychology","1664-1078",""
"Universität Zürich","2021","2439.03","10.3389/fpsyg.2021.795931","FALSE","Frontiers Research Foundation","Frontiers in Psychology","1664-1078",""
"Universität Zürich","2021","1111.00","10.1177/20539517211065368","FALSE","Sage Publications","Big Data & Society","2053-9517",""
"Universität Zürich","2021","372.21","10.1177/20563051211069125","FALSE","Sage Publications","Social Media and Society","2056-3051",""
"Universität Zürich","2021","2291.10","10.3389/fpsyg.2021.656963","FALSE","Frontiers Research Foundation","Frontiers in Psychology","1664-1078",""
"Universität Zürich","2021","796.00","10.1186/s12888-021-03288-x","FALSE","BioMed Central","BMC Psychiatry","1471-244X",""
"Universität Zürich","2021","720.00","10.17645/mac.v9i4.4162","FALSE","Cogitatio Press","Media and Communication","2183-2439",""
"Universität Zürich","2021","1430.89","10.1371/journal.pone.0256675","FALSE","Public Library of Science (PLoS)","PLoS ONE","1932-6203",""
"Universität Zürich","2021","1838.96","10.3390/su131910997","FALSE","MDPI Publishing","Sustainability","2071-1050",""
"Universität Zürich","2021","1529.55","10.3389/fpubh.2021.754046","FALSE","Frontiers Research Foundation","Frontiers in Public Health","2296-2565",""
"Universität Zürich","2021","785.45","10.3389/feduc.2021.629201","FALSE","Frontiers Research Foundation","Frontiers in Education","2504-284X",""
"Universität Zürich","2021","844.45","10.3390/g12030067","FALSE","MDPI Publishing","Games","2073-4336",""
"Universität Zürich","2021","2413.31","10.2196/27162","FALSE","JMIR Publications","Journal of Medical Internet Research","1438-8871",""
"Universität Zürich","2021","3118.33","10.1002/hbm.25549","FALSE","Wiley-Blackwell Publishing, Inc.","Human Brain Mapping","1065-9471",""
"Universität Zürich","2021","1820.13","10.1038/s41598-021-96852-0","FALSE","Nature Publishing Group","Scientific Reports","2045-2322",""
"Universität Zürich","2021","1296.13","10.3390/su13169130","FALSE","MDPI Publishing","Sustainability","2071-1050",""
"Universität Zürich","2021","1806.72","10.3390/ijerph18157921","FALSE","MDPI Publishing","International Journal of Environmental Research and Public Health","1660-4601",""
"Universität Zürich","2021","720.00","10.17645/mac.v9i3.3984","FALSE","Cogitatio Press","Media and Communication","2183-2439",""
"Universität Zürich","2021","1355.03","10.3390/bs11060083","FALSE","MDPI Publishing","Behavioral Sciences","2076-328X",""
"Universität Zürich","2021","1346.47","10.1371/journal.pone.0251051","FALSE","Public Library of Science (PLoS)","PLoS ONE","1932-6203",""
"Universität Zürich","2021","861.17","10.1186/s12885-021-08010-4","FALSE","BioMed Central","BMC Cancer","1471-2407",""
"Universität Zürich","2021","1141.62","10.1057/s41599-021-00773-2","FALSE","SpringerOpen","Humanities & Social Sciences Communications","2662-9992",""
"Universität Zürich","2021","691.20","10.1177/21582440211021392","FALSE","Sage Publications","SAGE Open","2158-2440",""
"Universität Zürich","2021","903.77","10.3389/fsoc.2021.568962","FALSE","Frontiers Research Foundation","Frontiers in Sociology","2297-7775",""
"Universität Zürich","2021","1430.89","10.1371/journal.pone.0245692","FALSE","Public Library of Science (PLoS)","PLoS ONE","1932-6203",""
"Universität Zürich","2021","350.00","","FALSE","Water Alternatives Association","Water Alternatives","1965-0175","https://www.water-alternatives.org/index.php/alldoc/articles/vol14/v14issue1/620-a14-1-15/file"
"Universität Zürich","2021","350.00","","FALSE","Water Alternatives Association","Water Alternatives","1965-0175","https://www.water-alternatives.org/index.php/alldoc/articles/vol14/v14issue1/614-a14-1-9/file"
"Universität Zürich","2021","2623.48","10.3389/fpsyg.2021.624609","FALSE","Frontiers Research Foundation","Frontiers in Psychology","1664-1078",""
"Universität Zürich","2021","2653.61","10.3389/fnhum.2021.605213","FALSE","Frontiers Research Foundation","Frontiers in Human Neuroscience","1662-5161",""
"Universität Zürich","2021","1430.89","10.1371/journal.pone.0247047","FALSE","Public Library of Science (PLoS)","PLoS ONE","1932-6203",""
"Universität Zürich","2021","2619.22","10.3389/fpsyg.2021.654255","FALSE","Frontiers Research Foundation","Frontiers in Psychology","1664-1078",""
"Universität Zürich","2021","2942.49","10.3389/fnhum.2021.621263","FALSE","Frontiers Research Foundation","Frontiers in Human Neuroscience","1662-5161",""
