"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"GEOMAR",2020,660,"10.1175/jpo-d-19-0311.1",TRUE,"American Meteorological Society","Journal of Physical Oceanography","0022-3670","0022-3670","1520-0485","0022-3670","http://www.ametsoc.org/PUBSReuseLicenses",TRUE,NA,NA,NA,NA,FALSE
"GEOMAR",2020,670,"10.3389/fmars.2020.00674",FALSE,"Frontiers Media SA","Frontiers in Marine Science","2296-7745",NA,"2296-7745","2296-7745","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,"ut:000563827100001",NA,TRUE
"GEOMAR",2020,709,"10.11646/zootaxa.4731.2.1",TRUE,"Magnolia Press","Zootaxa","1175-5334","1175-5326","1175-5334","1175-5326",NA,TRUE,"32229813",NA,"ut:000514190400001",NA,FALSE
"GEOMAR",2020,741.22,"10.3390/geosciences10110442",FALSE,"MDPI AG","Geosciences","2076-3263",NA,"2076-3263","2076-3263","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,"ut:000593172000001",NA,TRUE
"GEOMAR",2020,750,"10.5194/os-16-535-2020",FALSE,"Copernicus GmbH","Ocean Science","1812-0792",NA,"1812-0792","1812-0784","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,"ut:000529395900001",NA,TRUE
"GEOMAR",2020,811,"10.3389/fmars.2020.00295",FALSE,"Frontiers Media SA","Frontiers in Marine Science","2296-7745",NA,"2296-7745","2296-7745","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,"ut:000533860700001",NA,TRUE
"GEOMAR",2020,858.56,"10.3389/fbioe.2020.00567",FALSE,"Frontiers Media SA","Frontiers in Bioengineering and Biotechnology","2296-4185",NA,"2296-4185","2296-4185","https://creativecommons.org/licenses/by/4.0/",TRUE,"32582677","PMC7287016","ut:000543115500001",NA,TRUE
"GEOMAR",2020,1037.71,"10.3390/microorganisms8121893",FALSE,"MDPI AG","Microorganisms","2076-2607",NA,"2076-2607","2076-2607","https://creativecommons.org/licenses/by/4.0/",TRUE,"33265911","PMC7760634","ut:000602599200001",NA,TRUE
"GEOMAR",2020,1050,"10.3391/bir.2020.9.3.18",FALSE,"Regional Euro-Asian Biological Invasions Centre Oy (REABIC)","BioInvasions Records","2242-1300",NA,"2242-1300","2242-1300",NA,TRUE,NA,NA,"ut:000562500500018",NA,TRUE
"GEOMAR",2020,1072,"10.1371/journal.pone.0228974",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"32976488","PMC7518610","ut:000576266600013",NA,TRUE
