"institution","period","euro","doi","is_hybrid","opt_out","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj","agreement","group_id"
"GEOMAR",2024,2295.04,"10.1038/s43247-024-01224-x",FALSE,FALSE,"Springer Nature","Communications Earth & Environment","2662-4435",NA,"2662-4435","2662-4435","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,TRUE,"sn2024deal","02h2x0161_sn2024deal_2024"
"GEOMAR",2024,1801.6,"10.1038/s41598-024-54345-w",FALSE,FALSE,"Springer Nature","Scientific Reports","2045-2322",NA,"2045-2322","2045-2322","https://creativecommons.org/licenses/by/4.0",TRUE,"38368496","PMC10874431",NA,NA,TRUE,"sn2024deal","02h2x0161_sn2024deal_2024"
"GEOMAR",2024,1801.6,"10.1038/s41598-024-61929-z",FALSE,FALSE,"Springer Nature","Scientific Reports","2045-2322",NA,"2045-2322","2045-2322","https://creativecommons.org/licenses/by/4.0",TRUE,"38750211","PMC11096396",NA,NA,TRUE,"sn2024deal","02h2x0161_sn2024deal_2024"
"GEOMAR",2024,1801.6,"10.1038/s41598-024-67569-7",FALSE,FALSE,"Springer Nature","Scientific Reports","2045-2322",NA,"2045-2322","2045-2322","https://creativecommons.org/licenses/by/4.0",TRUE,"39039265","PMC11263681",NA,NA,TRUE,"sn2024deal","02h2x0161_sn2024deal_2024"
"GEOMAR",2024,2295.04,"10.1038/s43247-024-01569-3",FALSE,FALSE,"Springer Nature","Communications Earth & Environment","2662-4435",NA,"2662-4435","2662-4435","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,TRUE,"sn2024deal","02h2x0161_sn2024deal_2024"
"GEOMAR",2024,1801.6,"10.1038/s41598-024-70775-y",FALSE,FALSE,"Springer Nature","Scientific Reports","2045-2322",NA,"2045-2322","2045-2322","https://creativecommons.org/licenses/by/4.0",TRUE,"39232035","PMC11374998",NA,NA,TRUE,"sn2024deal","02h2x0161_sn2024deal_2024"
"GEOMAR",2024,1801.6,"10.1038/s41598-024-70366-x",FALSE,FALSE,"Springer Nature","Scientific Reports","2045-2322",NA,"2045-2322","2045-2322","https://creativecommons.org/licenses/by/4.0",TRUE,"39198558","PMC11358325",NA,NA,TRUE,"sn2024deal","02h2x0161_sn2024deal_2024"
"GEOMAR",2024,2295.04,"10.1038/s43247-024-01749-1",FALSE,FALSE,"Springer Nature","Communications Earth & Environment","2662-4435",NA,"2662-4435","2662-4435","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,TRUE,"sn2024deal","02h2x0161_sn2024deal_2024"
"GEOMAR",2024,5022.48,"10.1038/s41467-024-53557-y",FALSE,FALSE,"Springer Nature","Nature Communications","2041-1723",NA,"2041-1723","2041-1723","https://creativecommons.org/licenses/by/4.0",TRUE,"39461957","PMC11513149",NA,NA,TRUE,"sn2024deal","02h2x0161_sn2024deal_2024"
"GEOMAR",2024,1676.38,"10.1186/s12862-024-02274-7",FALSE,FALSE,"Springer Nature","BMC Ecology and Evolution","2730-7182",NA,"2730-7182","2730-7182","https://creativecommons.org/licenses/by/4.0",TRUE,"38956464","PMC11221165",NA,NA,TRUE,"sn2024deal","02h2x0161_sn2024deal_2024"
