"institution";"period";"euro";"doi";"is_hybrid";"publisher";"journal_full_title";"issn/isbn";"issn_print";"issn_electronic";"url"
"Aix-Marseille Université";2021;2225;"10.1186/s12889-021-11752-2";FALSE;;;;;;
"Aix-Marseille Université";2021;3238,62;"10.18632/aging.202743";FALSE;;;;;;
"Aix-Marseille Université";2021;2495;"10.1080/07481187.2020.1851881";TRUE;;;;;;
"Aix-Marseille Université";2021;1425,83;"10.1371/journal.pone.0254232";FALSE;;;;;;
"Aix-Marseille Université";2021;1485;"10.1002/2211-5463.13106";FALSE;;;;;;
"Aix-Marseille Université";2021;1361,64;"10.1186/s12911-021-01427-8";FALSE;;;;;;
"Aix-Marseille Université";2021;640,48;"10.2196/18593";FALSE;;;;;;
"Aix-Marseille Université";2021;1866,55;"10.3390/ijerph182111153";FALSE;;;;;;
"Aix-Marseille Université";2021;1392,88;"10.1371/journal.pone.0252443";FALSE;;;;;;
"Aix-Marseille Université";2021;1623,08;"10.3390/biom11050701";FALSE;;;;;;
"Aix-Marseille Université";2021;3150;"10.1186/s12933-021-01237-2";FALSE;;;;;;
"Aix-Marseille Université";2021;2190;"10.1016/j.jbc.2021.100818";FALSE;;;;;;
"Aix-Marseille Université";2021;2239,69;"10.3389/fcvm.2021.761164";FALSE;;;;;;
"Aix-Marseille Université";2021;2583,67;"10.3389/fendo.2021.726967";FALSE;;;;;;
"Aix-Marseille Université";2021;2598,74;"10.3389/fonc.2021.704945";FALSE;;;;;;
"Aix-Marseille Université";2021;2617,89;"10.3389/fphys.2021.743154";FALSE;;;;;;
"Aix-Marseille Université";2021;1295,94;"10.3390/biomedicines9030228";FALSE;;;;;;
"Aix-Marseille Université";2021;1623,08;"10.3390/biomedicines9050566";FALSE;;;;;;
"Aix-Marseille Université";2021;648,57;"10.3390/biomedicines8120592";FALSE;;;;;;
"Aix-Marseille Université";2021;1106,33;"10.3390/biomedicines8120633";FALSE;;;;;;
"Aix-Marseille Université";2021;1803,43;"10.3390/cells10040795";FALSE;;;;;;
"Aix-Marseille Université";2021;1532,91;"10.3390/cells10092305";FALSE;;;;;;
"Aix-Marseille Université";2021;1623,08;"10.3390/ijms22147584";FALSE;;;;;;
"Aix-Marseille Université";2021;1992,03;"10.3390/jcm9113726";FALSE;;;;;;
"Aix-Marseille Université";2021;2074,17;"10.1371/journal.pgen.1009284";FALSE;;;;;;
"Aix-Marseille Université";2021;1055,43;"10.3389/fimmu.2021.643153";FALSE;;;;;;
"Aix-Marseille Université";2021;1690;"10.1038/s41598-021-85856-5";FALSE;;;;;;
"Aix-Marseille Université";2021;2061,25;"10.1371/journal.pcbi.1008726";FALSE;;;;;;
"Aix-Marseille Université";2021;3054;"10.1186/s12915-021-00955-z";FALSE;;;;;;
"Aix-Marseille Université";2021;1668,6;"10.3390/biomedicines9070795";FALSE;;;;;;
"Aix-Marseille Université";2021;1893,6;"10.3390/cancers13102473";FALSE;;;;;;
"Aix-Marseille Université";2021;1380;"10.1016/j.landusepol.2021.105354";TRUE;;;;;;
"Aix-Marseille Université";2021;3000;"10.1038/s41377-021-00649-9";FALSE;;;;;;
"Aix-Marseille Université";2021;1372,17;"10.1364/BOE.426627";FALSE;;;;;;
"Aix-Marseille Université";2021;1634,47;"10.1364/OE.414972";FALSE;;;;;;
"Aix-Marseille Université";2021;1634,47;"10.1364/OE.416290";FALSE;;;;;;
