"institution","period","euro","doi","backlist_oa","publisher","book_title","isbn","isbn_print","isbn_electronic","license_ref","indexed_in_crossref","doab"
"Bauhaus-Universität Weimar",2023,4994.1,"10.14220/9783737015936",FALSE,"V&R unipress","Signaturen der Vielfalt","978-3-7370-1593-6","978-3-7370-1593-6","978-3-7370-1593-6",NA,TRUE,FALSE
"Bauhaus-Universität Weimar",2023,1696.44,"10.14361/9783839467916",FALSE,"transcript Verlag","Obliteration","978-3-8376-6791-2","978-3-8376-6791-2","978-3-8394-6791-6","https://creativecommons.org/licenses/by-sa/4.0/",TRUE,FALSE
