"institution";"period";"euro";"doi";"is_hybrid";"publisher";"journal_full_title ";"issn";"issn_print";" issn_electronic";"url"
"Université de Reims Champagne Ardenne";2017;147,82;"10.17352/ojps.000003";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2017;1500,72;"10.3390/ijms18020393";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2017;627,94;" 10.1016/j.ijscr.2017.03.015";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2017;1800;"10.1039/C6AN01951J";"TRUE";;;;;;
"Université de Reims Champagne Ardenne";2017;1305;"10.1038/srep44668";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2017;1305;"10.1038/s41598-017-05039-z";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2017;984,62;"10.7717/peerj.3478";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2017;1312;"10.1371/journal.pone.0180183";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2017;1305;"10.1038/s41598-017-07043-9";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2017;1305;"10.1038/s41598-017-04687-5";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2017;900;"10.1051/parasite/2017031";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2017;1268,75;"10.3390/s17091958";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2017;2830;"10.18632/oncotarget.20201";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2017;1548,18;;"FALSE";"Scimed Central";"JSM Bone and Joint Diseases";"2578-3351";;;"https://www.jscimedcentral.com/BoneJoint/bonejoint-1-1005.pdf"
"Université de Reims Champagne Ardenne";2017;1285;"10.1371/journal.pone.0187977";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2017;1305;"10.1038/s41598-017-10702-6";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2018;1200;"10.1186/s11671-018-2447-z";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2018;1200;"10.1186/s11671-018-2457-x";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2018;976,71;"10.3390/toxins10030106";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2018;225,35;"10.3390/molecules23010061";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2018;2136,09;"10.3389/fimmu.2018.00479";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2018;2136,09;"10.3389/fimmu.2018.00570";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2018;2383,92;"10.3389/fimmu.2018.00632";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2018;1217,2;"10.1371/journal.pone.0194932";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2018;1800;"10.1186/s13071-018-2834-4";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2018;1370;"10.1038/s41598-018-26838-y";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2018;1199;"10.1002/2211-5463.12455";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2018;1834,27;"10.3389/fpls.2018.01010";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2018;1554,44;"10.3390/molecules23061372";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2018;1370;"10.1038/s41598-018-29505-4";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2018;426,78;"10.1128/genomeA.00299-18";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2018;2283,73;"10.3389/fmicb.2018.02093";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2018;2286,53;"10.3389/fpls.2018.01397";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2018;2251,54;"10.3389/fmicb.2018.02171";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2018;264,08;"10.3390/ma11091622";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2018;150;"10.14411/fp.2018.002. ";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2018;1142,31;"10.3390/ijms19113458";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2018;2621,08;"10.3389/fmicb.2018.02865";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2018;2603,85;"10.3389/fmicb.2018.03047";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2018;293,4;"10.15377/2409-9848.2018.05.5";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2019;2851;"10.18632/aging.102002";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2018;1414,03;"10.3390/ma11122479";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2018;672,79;"10.1016/j.burn.2017.10.001";"TRUE";;;;;;
"Université de Reims Champagne Ardenne";2019;2329,66;"10.3389/fpls.2019.00025";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2019;1030;"10.1016/j.fawpar.2018.e00034";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2019;1582,87;"10.3390/ijms20051130";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2019;359;"10.12944/CRNFSJ.7.1.22";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2019;883,28;"10.4236/ijcm.2019.105025 ";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2019;2090;"10.3389/fimmu.2019.00701";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2019;1585,39;"10.3390/ijms20061446";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2019;710,94;"10.1371/journal.pone.0211197";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2019;1490;"10.1038/s41598-019-43636-2";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2019;2635;"10.3389/fphar.2019.00462";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2019;1589,24;"10.3390/molecules24101914";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2019;1490;"10.1038/s41598-019-45436-0";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2019;1490;"10.1038/s41598-019-45578-1";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2019;900;"10.1051/parasite/2018025";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2019;3550;"10.1126/sciadv.aav5528";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2019;2420,4;"10.3389/fimmu.2019.01858";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2019;1002;"10.1039/C9RA04235K";"TRUE";;;;;;
"Université de Reims Champagne Ardenne";2019;880;"10.1039/C9RA04235K";"TRUE";;;;;;
"Université de Reims Champagne Ardenne";2019;250;"10.37190/ABB-01428-2019-02";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2019;1046,4;"10.3389/fbioe.2019.00256";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2019;1269,62;"10.3390/pharmaceutics11110566";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2019;237,57;"10.3390/photonics6040117";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2019;3020;"10.1016/j.ebiom.2019.11.033";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2019;1490;"10.1038/s41598-019-54817-4";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2019;1636,85;"10.3390/ijms20225775";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2019;2090;"10.3389/fpls.2019.00025";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2020;964,31;"10.3389/fonc.2020.01456";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2020;964,31;"10.3389/fonc.2020.00397";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2020;1247,49;"10.3390/molecules25030472";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2020;1126,46;"10.3390/antibiotics9030111 ";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2020;142,11;"10.3390/ma13071571";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2020;1057,6;"10.3389/fonc.2020.00519";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2020;1058,59;"10.3389/fonc.2020.00527";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2020;1570;"10.1038/s41598-020-64263-2";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2020;1372,56;"10.3390/biom10050740";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2020;2473,67;"10.3389/fcell.2020.00775";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2020;1709,08;"10.3390/app10103426";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2020;1559,79;"10.3389/fbioe.2020.01014";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2020;1248,92;"10.3389/fcell.2020.00320";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2020;1043,57;"10.3389/fonc.2020.00882";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2020;1330,56;"10.3390/biology9050108";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2020;1495,75;"10.3390/metabo10060256";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2020;750;"10.5194/mr-1-155-2020";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2020;1209,03;"10.3389/fcell.2020.00377";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2020;1869,68;"10.3390/molecules25143108";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2020;53,29;"https://doi.org/10.3390/app10124302";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2020;186,97;"10.3390/ijerph17103650";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2020;1869,68;"10.3390/jcm9072136";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2020;1495,75;"10.3390/foods9080972";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2020;1859,77;"10.3390/v12090919";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2020;2494,61;"10.3389/fcell.2020.00785";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2020;929,54;"10.3390/molecules25184092";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2020;2494,65;"10.3389/fpsyg.2020.545632";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2020;743,91;"10.3390/ijgi9090504";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2020;1570;"10.1038/s41598-020-67648-5";"TRUE";;;;;;
"Université de Reims Champagne Ardenne";2020;926,53;"10.3390/molecules25184300";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2020;55,85;"10.3390/app10175870";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2020;1690;"10.17303/jmsa.2020.4.101";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2020;1570;"10.1038/s41598-020-76483-7";"TRUE";;;;;;
"Université de Reims Champagne Ardenne";2020;645;"10.1186/s13634-020-00705-3";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2020;1442,53;"10.1371/journal.pone.0241798";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2020;2498,96;"10.3389/fonc.2020.551228";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2020;1853,05;"10.3390/s20226650";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2020;2440,97;"10.3389/fcell.2020.611121";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2020;1853,05;"10.3390/nano10122487";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2020;1570;"10.1038/s41598-020-63321-z";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2020;743,98;"10.3390/catal10080814";"FALSE";;;;;;
"Université de Reims Champagne Ardenne";2020;790;"10.1016/j.inat.2019.100610";"FALSE";;;;;;
