"institution";"period";"euro";"doi";"is_hybrid";"publisher";"journal_full_title";"issn";"issn_print";"issn_electronic";"url"
"European Synchrotron Radiation Facility (ESRF)";2017;1075;"10.1080/00393630.2016.1232529";"TRUE";;;;;;
"European Synchrotron Radiation Facility (ESRF)";2017;1103,78;"10.1107/S1600576717015229";"TRUE";;;;;;
"European Synchrotron Radiation Facility (ESRF)";2017;874,94;"10.1107/S2052252517013008";"FALSE";;;;;;
"European Synchrotron Radiation Facility (ESRF)";2017;213,57;"10.1371/journal.pone.0186391";"FALSE";;;;;;
"European Synchrotron Radiation Facility (ESRF)";2017;1631,27;"10.1364/OE.25.025090";"FALSE";;;;;;
"European Synchrotron Radiation Facility (ESRF)";2017;1725,52;"10.1364/OE.25.014173";"FALSE";;;;;;
"European Synchrotron Radiation Facility (ESRF)";2017;1644,09;"10.1364/OE.25.028469";"FALSE";;;;;;
"European Synchrotron Radiation Facility (ESRF)";2017;192,06;"10.1038/srep36307";"FALSE";;;;;;
"European Synchrotron Radiation Facility (ESRF)";2017;293,8;"10.1039/C6RA28405A";"FALSE";;;;;;
"European Synchrotron Radiation Facility (ESRF)";2017;1438,45;"10.1364/OPTICA.4.000492";"FALSE";;;;;;
"European Synchrotron Radiation Facility (ESRF)";2017;1305;"10.1038/s41598-017-04271-x";"FALSE";;;;;;
"European Synchrotron Radiation Facility (ESRF)";2017;1305;"10.1038/s41598-017-14757-3";"FALSE";;;;;;
"European Synchrotron Radiation Facility (ESRF)";2017;1305;"10.1038/s41598-017-18000-x";"FALSE";;;;;;
"European Synchrotron Radiation Facility (ESRF)";2017;1551,75;"10.1126/science.aah6345";"FALSE";;;;;;
"European Synchrotron Radiation Facility (ESRF)";2017;1567,36;"10.1126/sciadv.aao4044";"FALSE";;;;;;
"European Synchrotron Radiation Facility (ESRF)";2018;882,75;"10.1085/jgp.201812196";"TRUE";;;;;;
"European Synchrotron Radiation Facility (ESRF)";2018;898,23;"10.1107/S1600577518013899";"TRUE";;;;;;
"European Synchrotron Radiation Facility (ESRF)";2018;898,23;"10.1107/S1600576718012748";"TRUE";;;;;;
