"institution","period","euro","doi","backlist_oa","publisher","book_title","isbn","isbn_print","isbn_electronic","license_ref","indexed_in_crossref","doab"
"Södertörns University",2025,9682.83,"10.5040/9781978748477",FALSE,"Bloomsbury Publishing","East–South Women Internationalism at the Cold War Periphery","978-1-9787-4847-7","978-1-6669-4343-6","978-1-9787-4847-7",NA,TRUE,FALSE
"Södertörns University",2025,9604.64,"10.2307/jj.28558226",FALSE,"Liverpool University Press","Socialism and British Literature","978-1-83624-875-0","978-1-83624-489-9","978-1-83624-875-0",NA,TRUE,FALSE
"Södertörns University",2025,4181.45,NA,FALSE,"Palgrave MacMillan","Civil Society Resilience During War","978-3-031-97852-4",NA,NA,NA,FALSE,FALSE
"",,,"","","","","","","","","",""
"Södertörns University",2025,3885.48,"10.24216/9783838216942",TRUE,"Ibidem Verlag","Symbols and Narratives of Ukrainian Resistance. Part I, 2024/2","978-3-8382-7694-6",NA,NA,NA,FALSE,FALSE
"Södertörns University",2025,4214.99,NA,FALSE,"Bloomsbury Publishing","Viktor Shklovsky’s Involuntary Modernism","978-1-350-42258-2",NA,NA,NA,FALSE,FALSE
"Södertörns University",2025,1356,NA,FALSE,"De Gruyter","Alternative Futures in a Heating World: Visions and Vision Work of the Swedish Climate Movement,","978-3-11-161645-2",NA,NA,NA,FALSE,FALSE
