institution,period,euro,doi,backlist_oa,publisher,book_title,isbn_1,isbn_2,isbn_3
SH,2024,13607.74,10.1007/978-3-031-66371-0,FALSE,Palgrave Macmillan,Supervising Student Independence: A Research-based Approach to Academic Supervision in Practice,9783031663703,978-3-031-66371-0,
