institution,period,euro,doi,backlist_oa,publisher,book_title,isbn_1,isbn_2,isbn_3
sh,2025,9682.83,10.5040/9781978748477,FALSE,Bloomsbury Academic,"East–South Women Internationalism at the Cold War Periphery: Coming Together in Tashkent, Havana, and Beyond",9781666943436,,
sh,2025,9604.64,10.2307/jj.28558226,FALSE,Liverpool University Press,Socialism and British Literature,9781836244899,,
sh,2025,4181.45,,FALSE,Palgrave Macmillan,Civil Society Resilience During War,9783031978524,,
sh,2025,6952.57,,FALSE,Walter de Gruyter,Remembering Anti-fascism,978111385372,,
sh,2025,3885.48,10.24216/9783838216942,TRUE,Ibidem Verlag,"Symbols and Narratives of Ukrainian Resistance. Part I, 2024/2",9783838276946,,
sh,2025,4214.99,,FALSE,Bloomsbury Academic,Viktor Shklovsky’s Involuntary Modernism,9781350422582,9781350422599,
sh,2025,1356.00,,FALSE,Walter de Gruyter,"Alternative Futures in a Heating World: Visions and Vision Work of the Swedish Climate Movement,",9783111616452,9783111616216,
