"institution","consortium","contract_name","identifier","period_from","period_to","cost_type","euro","group_id"
"Nürtingen-Geislingen University of Applied Science","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"read",955.6,"02rqsa469_sn2024deal_2024"
"Nürtingen-Geislingen University of Applied Science","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"publish",7793.57,"02rqsa469_sn2024deal_2024"
"Nürtingen-Geislingen University of Applied Science","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"read",955.6,"02rqsa469_sn2024deal_2024"
"Nürtingen-Geislingen University of Applied Science","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"publish",7793.57,"02rqsa469_sn2024deal_2024"
"Nürtingen-Geislingen University of Applied Science","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"service fee",160.5,"02rqsa469_sn2024deal_2024"
"Nürtingen-Geislingen University of Applied Science","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"read",2455.65,"02rqsa469_els2023deal_2024"
"Nürtingen-Geislingen University of Applied Science","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"publish",1820.7,"02rqsa469_els2023deal_2024"
"Nürtingen-Geislingen University of Applied Science","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"read",2118.6,"02rqsa469_els2023deal_2024"
"Nürtingen-Geislingen University of Applied Science","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"publish",1570.8,"02rqsa469_els2023deal_2024"
"Nürtingen-Geislingen University of Applied Science","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"service fee",428.0,"02rqsa469_els2023deal_2024"
"Nürtingen-Geislingen University of Applied Science","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"read",642.0,"02rqsa469_els2023deal_2024"
"Nürtingen-Geislingen University of Applied Science","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"publish",428.0,"02rqsa469_els2023deal_2024"
"Nürtingen-Geislingen University of Applied Science","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"read",-3504.25,"02rqsa469_els2023deal_2024"
"Nürtingen-Geislingen University of Applied Science","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"publish",-3391.5,"02rqsa469_els2023deal_2024"
"Nürtingen-Geislingen University of Applied Science","Projekt DEAL Consortium","Wiley (DEAL) 2024-2028","wiley2024deal",2024,2024,"read",805.61,"02rqsa469_wiley2024deal_2024"
"Nürtingen-Geislingen University of Applied Science","Projekt DEAL Consortium","Wiley (DEAL) 2024-2028","wiley2024deal",2024,2024,"publish",4374.37,"02rqsa469_wiley2024deal_2024"
"Nürtingen-Geislingen University of Applied Science","Projekt DEAL Consortium","Wiley (DEAL) 2024-2028","wiley2024deal",2024,2024,"service fee",160.5,"02rqsa469_wiley2024deal_2024"
"Nürtingen-Geislingen University of Applied Science","Projekt DEAL Consortium","Wiley (DEAL) 2024-2028","wiley2024deal",2024,2024,"read",805.6,"02rqsa469_wiley2024deal_2024"
"Nürtingen-Geislingen University of Applied Science","Projekt DEAL Consortium","Wiley (DEAL) 2024-2028","wiley2024deal",2024,2024,"publish",3932.25,"02rqsa469_wiley2024deal_2024"
"Nürtingen-Geislingen University of Applied Science","Projekt DEAL Consortium","Wiley (DEAL) 2024-2028","wiley2024deal",2024,2024,"read",-805.6,"02rqsa469_wiley2024deal_2024"
"Nürtingen-Geislingen University of Applied Science","Projekt DEAL Consortium","Wiley (DEAL) 2024-2028","wiley2024deal",2024,2024,"publish",-4374.38,"02rqsa469_wiley2024deal_2024"
"Nürtingen-Geislingen University of Applied Science","German Academic Consortium, 129 participating institutions, administered by SUB Göttingen","Hogrefe (SUB Göttingen) 2024-2026","hogrefe2024gac",2024,2024,"publish",970.36,"02rqsa469_hogrefe2024gac_2024"
"Nürtingen-Geislingen University of Applied Science","German Academic Consortium, 129 participating institutions, administered by SUB Göttingen","Hogrefe (SUB Göttingen) 2024-2026","hogrefe2024gac",2024,2024,"read",872.51,"02rqsa469_hogrefe2024gac_2024"
