"institution","consortium","contract_name","identifier","period_from","period_to","cost_type","euro","group_id"
"GSI","Projekt DEAL Consortium","Springer Nature (DEAL) 2020-2023","sn2020deal",2023,2023,"publish",483.4,"02k8cbn47_sn2020deal_2023"
"GSI","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"publish",14561.85,"02k8cbn47_sn2024deal_2024"
"GSI","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"read",1985.71,"02k8cbn47_sn2024deal_2024"
"GSI","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"service fee",1505.25,"02k8cbn47_sn2024deal_2024"
"GSI","German academic consortium, administered by Max Planck Digital Library","Nature (MPDL) 2021-2024","sn2021gac",2024,2024,"publish",8978.73,"02k8cbn47_sn2021gac_2024"
"GSI","German academic consortium, administered by Max Planck Digital Library","Nature (MPDL) 2021-2024","sn2021gac",2024,2024,"read",3565.54,"02k8cbn47_sn2021gac_2024"
"GSI","Projekt DEAL Consortium","Wiley (DEAL) 2024-2028","wiley2024deal",2024,2024,"publish",1860.73,"02k8cbn47_wiley2024deal_2024"
"GSI","Projekt DEAL Consortium","Wiley (DEAL) 2024-2028","wiley2024deal",2024,2024,"read",381.12,"02k8cbn47_wiley2024deal_2024"
"GSI","Projekt DEAL Consortium","Wiley (DEAL) 2024-2028","wiley2024deal",2024,2024,"service fee",200.7,"02k8cbn47_wiley2024deal_2024"
"GSI","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"publish",7311.5,"02k8cbn47_els2023deal_2024"
"GSI","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"read",10968.26,"02k8cbn47_els2023deal_2024"
"GSI","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"service fee",1404.9,"02k8cbn47_els2023deal_2024"
"GSI","TIB Consortium","AIP (TIB) 2024-2026","aip2024tib",2024,2024,"publish",2809.63,"02k8cbn47_aip2024tib_2024"
"GSI","TIB Consortium","AIP (TIB) 2024-2026","aip2024tib",2024,2024,"read",8812.02,"02k8cbn47_aip2024tib_2024"
"GSI","TIB Consortium","AIP (TIB) 2021-2023","aip2021tib",2023,2023,"publish",-1413.3,"02k8cbn47_aip2021tib_2023"
"GSI","TIB Consortium","AIP (TIB) 2021-2023","aip2021tib",2023,2023,"read",-1056.3,"02k8cbn47_aip2021tib_2023"
"GSI","TIB Consortium","IOP (TIB) 2022-2025","iop2022tib",2024,2024,"publish",20691.39,"02k8cbn47_iop2022tib_2024"
"GSI","TIB Consortium","IOP (TIB) 2022-2025","iop2022tib",2024,2024,"read",6897.13,"02k8cbn47_iop2022tib_2024"
"GSI","Projekt DEAL Consortium","Wiley (DEAL) 2019-2023","wiley2019deal",2023,2023,"publish",1423.03,"02k8cbn47_wiley2019deal_2023"
"GSI","Projekt DEAL Consortium","Wiley (DEAL) 2019-2023","wiley2019deal",2023,2023,"read",1360.45,"02k8cbn47_wiley2019deal_2023"
"GSI","Projekt DEAL Consortium","Wiley (DEAL) 2019-2023","wiley2019deal",2023,2023,"publish",492.04,"02k8cbn47_wiley2019deal_2023"
"GSI","Projekt DEAL Consortium","Wiley (DEAL) 2019-2023","wiley2019deal",2023,2023,"read",470.39,"02k8cbn47_wiley2019deal_2023"
"GSI","Projekt DEAL Consortium","Wiley (DEAL) 2019-2023","wiley2019deal",2022,2022,"publish",3351.2,"02k8cbn47_wiley2019deal_2022"
"GSI","Projekt DEAL Consortium","Wiley (DEAL) 2019-2023","wiley2019deal",2022,2022,"read",3203.8,"02k8cbn47_wiley2019deal_2022"
"GSI","TIB Consortium","IOP (TIB) 2022-2024","iop2022tib",2023,2023,"publish",19614.45,"02k8cbn47_iop2022tib_2023"
"GSI","TIB Consortium","IOP (TIB) 2022-2024","iop2022tib",2023,2023,"read",6505.74,"02k8cbn47_iop2022tib_2023"
"GSI","Projekt DEAL Consortium","Springer Nature (DEAL) 2020-2023","sn2020deal",2022,2022,"publish",19531.89,"02k8cbn47_sn2020deal_2022"
"GSI","Projekt DEAL Consortium","Springer Nature (DEAL) 2020-2023","sn2020deal",2022,2022,"read",2647.6,"02k8cbn47_sn2020deal_2022"
"GSI","TIB Consortium","IOP (TIB) 2022-2024","iop2022tib",2022,2022,"publish",24931.95,"02k8cbn47_iop2022tib_2022"
"GSI","TIB Consortium","AIP (TIB) 2021-2023","aip2021tib",2022,2022,"publish",4239.9,"02k8cbn47_aip2021tib_2022"
"GSI","TIB Consortium","AIP (TIB) 2021-2023","aip2021tib",2022,2022,"read",12212.41,"02k8cbn47_aip2021tib_2022"
"GSI","German academic consortium, administered by Max Planck Digital Library","Nature (MPDL) 2021-2024","sn2021gac",2022,2022,"publish",7408.77,"02k8cbn47_sn2021gac_2022"
"GSI","German academic consortium, administered by Max Planck Digital Library","Nature (MPDL) 2021-2024","sn2021gac",2023,2023,"read",3545.47,"02k8cbn47_sn2021gac_2023"
