"institution","consortium","contract_name","identifier","period_from","period_to","cost_type","euro","group_id"
"Leipzig U","TIB Consortium","AIP (TIB) 2024-2026","aip2024tib",2024,2024,"publish",33119.96,"03s7gtk40_aip2024tib_2024"
"Leipzig U","TIB Consortium","AIP (TIB) 2024-2026","aip2024tib",2024,2024,"read",20148.16,"03s7gtk40_aip2024tib_2024"
"Leipzig U","Friedrich-Althoff-Konsortium e.V.","ACS (FAK) 2024-2026","acs2024fak",2024,2024,"read",109059.15,"03s7gtk40_acs2024fak_2024"
"Leipzig U","Friedrich-Althoff-Konsortium e.V.","ACS (FAK) 2024-2026","acs2024fak",2024,2024,"publish",10546.77,"03s7gtk40_acs2024fak_2024"
"Leipzig U","hebis-Konsortium (German Academic Consortium)","ACM (hebis) 2021-2028","acm2021hebis",2024,2024,"publish",2486.19,"03s7gtk40_acm2021hebis_2024"
"Leipzig U","hebis-Konsortium (German Academic Consortium)","ACM (hebis) 2021-2028","acm2021hebis",2024,2024,"read",5217.31,"03s7gtk40_acm2021hebis_2024"
"Leipzig U","German Academic Consortium, 45 participants, administered by Bayerische Staatsbibliothek","BMJ (BSB) 2023-2024","bmj2023gac",2024,2024,"publish",6076.75,"03s7gtk40_bmj2023gac_2024"
"Leipzig U","German Academic Consortium, 45 participants, administered by Bayerische Staatsbibliothek","BMJ (BSB) 2023-2024","bmj2023gac",2024,2024,"read",5401.35,"03s7gtk40_bmj2023gac_2024"
"Leipzig U","German Academic Consortium, 103 participants, administered by Bayerische Staatsbibliothek","CUP (BSB) 2022-2024","cam2022gac",2024,2024,"publish",6476.26,"03s7gtk40_cam2022gac_2024"
"Leipzig U","German Academic Consortium, 103 participants, administered by Bayerische Staatsbibliothek","CUP (BSB) 2022-2024","cam2022gac",2024,2024,"read",29899.87,"03s7gtk40_cam2022gac_2024"
"Leipzig U","Leipzig University","Company of Biologists (Uni Leipzig) 2023-2025","compbio2023leipzig",2024,2024,"publish",1084.98,"03s7gtk40_compbio2023leipzig_2024"
"Leipzig U","Leipzig University","Company of Biologists (Uni Leipzig) 2023-2025","compbio2023leipzig",2024,2024,"read",2926.72,"03s7gtk40_compbio2023leipzig_2024"
"Leipzig U","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"read",144721.78,"03s7gtk40_els2023deal_2024"
"Leipzig U","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"publish",96480.83,"03s7gtk40_els2023deal_2024"
"Leipzig U","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"service fee",13054.0,"03s7gtk40_els2023deal_2024"
"Leipzig U","German Academic Consortium, 129 participating institutions, administered by SUB Göttingen","Hogrefe (SUB Göttingen) 2024-2026","hogrefe2024gac",2024,2024,"publish",7512.47,"03s7gtk40_hogrefe2024gac_2024"
"Leipzig U","German Academic Consortium, 129 participating institutions, administered by SUB Göttingen","Hogrefe (SUB Göttingen) 2024-2026","hogrefe2024gac",2024,2024,"read",2355.07,"03s7gtk40_hogrefe2024gac_2024"
"Leipzig U","TIB Consortium","IOP (TIB) 2022-2025","iop2022tib",2024,2024,"publish",18800.55,"03s7gtk40_iop2022tib_2024"
"Leipzig U","TIB Consortium","IOP (TIB) 2022-2025","iop2022tib",2024,2024,"read",5658.57,"03s7gtk40_iop2022tib_2024"
"Leipzig U","Leipzig University","John Benjamins (Uni Leipzig) 2024-2024","jbp2024leipzig",2024,2024,"read",3859.7,"03s7gtk40_jbp2024leipzig_2024"
"Leipzig U","Leipzig University","John Benjamins (Uni Leipzig) 2024-2024","jbp2024leipzig",2024,2024,"publish",856.8,"03s7gtk40_jbp2024leipzig_2024"
"Leipzig U","German Academic Consortium, 19 participants, administered by Bayerische Staatsbibliothek","Karger (BSB) 2024-2026","kar2024gac",2024,2024,"read",11679.05,"03s7gtk40_kar2024gac_2024"
"Leipzig U","German Academic Consortium, 19 participants, administered by Bayerische Staatsbibliothek","Karger (BSB) 2024-2026","kar2024gac",2024,2024,"publish",9405.76,"03s7gtk40_kar2024gac_2024"
"Leipzig U","Leipzig University","Microbiology Society (Uni Leipzig) 2024-2024","microbio2024leipzig",2024,2024,"publish and read",2737.45,"03s7gtk40_microbio2024leipzig_2024"
"Leipzig U","TIB Consortium","RSC (TIB) 2024-2027","rsc2024tib",2024,2024,"publish",50033.11,"03s7gtk40_rsc2024tib_2024"
"Leipzig U","TIB Consortium","RSC (TIB) 2024-2027","rsc2024tib",2024,2024,"read",17568.52,"03s7gtk40_rsc2024tib_2024"
