"institution","consortium","contract_name","identifier","period_from","period_to","cost_type","euro","group_id"
"Bochum U","hebis-Konsortium (German Academic Consortium)","ACM (hebis) 2021-2028","acm2021hebis",2024,2024,"read",7668.13,"04tsk2644_acm2021hebis_2024"
"Bochum U","hebis-Konsortium (German Academic Consortium)","ACM (hebis) 2021-2028","acm2021hebis",2024,2024,"publish",3654.12,"04tsk2644_acm2021hebis_2024"
"Bochum U","German Academic Consortium, 45 participants, administered by Bayerische Staatsbibliothek","BMJ (BSB) 2023-2024","bmj2023gac",2024,2024,"read",6530.3,"04tsk2644_bmj2023gac_2024"
"Bochum U","German Academic Consortium, 45 participants, administered by Bayerische Staatsbibliothek","BMJ (BSB) 2023-2024","bmj2023gac",2024,2024,"publish",7347.91,"04tsk2644_bmj2023gac_2024"
"Bochum U","ZB MED","Company of Biologists (ZB MED) 2024-2026","compbio2024zbmed",2024,2024,"publish and read",3825.25,"04tsk2644_compbio2024zbmed_2024"
"Bochum U","German Academic Consortium, 103 participants, administered by Bayerische Staatsbibliothek","CUP (BSB) 2022-2024","cam2022gac",2024,2024,"read",25080.71,"04tsk2644_cam2022gac_2024"
"Bochum U","German Academic Consortium, 103 participants, administered by Bayerische Staatsbibliothek","CUP (BSB) 2022-2024","cam2022gac",2024,2024,"publish",5431.52,"04tsk2644_cam2022gac_2024"
"Bochum U","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"read",265306.5,"04tsk2644_els2023deal_2024"
"Bochum U","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"publish",176871.0,"04tsk2644_els2023deal_2024"
"Bochum U","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"service fee",18618.0,"04tsk2644_els2023deal_2024"
"Bochum U","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"read",-8023.93,"04tsk2644_els2023deal_2024"
"Bochum U","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"publish",-5348.93,"04tsk2644_els2023deal_2024"
"Bochum U","German Academic consortium, 79 participating institutions, administered by SUB Göttingen","Walter de Gruyter (SUB Göttingen) 2023-2024","degruy2023gac",2024,2024,"read",27210.0,"04tsk2644_degruy2023gac_2024"
"Bochum U","German Academic consortium, 79 participating institutions, administered by SUB Göttingen","Walter de Gruyter (SUB Göttingen) 2023-2024","degruy2023gac",2024,2024,"publish",3580.71,"04tsk2644_degruy2023gac_2024"
