"institution","consortium","contract_name","identifier","period_from","period_to","cost_type","euro","group_id"
"Kassel U","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"publish",53874.5,"04zc7p361_els2023deal_2024"
"Kassel U","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"read",80811.75,"04zc7p361_els2023deal_2024"
"Kassel U","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"service fee",5671.0,"04zc7p361_els2023deal_2024"
"Kassel U","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"publish",3624.09,"04zc7p361_els2023deal_2024"
"Kassel U","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"read",5436.67,"04zc7p361_els2023deal_2024"
"Kassel U","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"publish",153499.63,"04zc7p361_sn2024deal_2024"
"Kassel U","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"read",20931.77,"04zc7p361_sn2024deal_2024"
"Kassel U","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"service fee",7276.0,"04zc7p361_sn2024deal_2024"
"Kassel U","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"publish",-22697.29,"04zc7p361_sn2024deal_2024"
"Kassel U","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"read",-3095.08,"04zc7p361_sn2024deal_2024"
"Kassel U","Projekt DEAL Consortium","Wiley (DEAL) 2024-2028","wiley2024deal",2024,2024,"publish",101294.02,"04zc7p361_wiley2024deal_2024"
"Kassel U","Projekt DEAL Consortium","Wiley (DEAL) 2024-2028","wiley2024deal",2024,2024,"read",20746.97,"04zc7p361_wiley2024deal_2024"
"Kassel U","Projekt DEAL Consortium","Wiley (DEAL) 2024-2028","wiley2024deal",2024,2024,"service fee",6527.0,"04zc7p361_wiley2024deal_2024"
"Kassel U","Projekt DEAL Consortium","Wiley (DEAL) 2024-2028","wiley2024deal",2024,2024,"publish",-8354.36,"04zc7p361_wiley2024deal_2024"
"Kassel U","Projekt DEAL Consortium","Wiley (DEAL) 2024-2028","wiley2024deal",2024,2024,"read",-1711.13,"04zc7p361_wiley2024deal_2024"
"Kassel U","Projekt DEAL Consortium","Wiley (DEAL) 2019-2023","wiley2019deal",2023,2023,"publish",1616.05,"04zc7p361_wiley2019deal_2023"
"Kassel U","Projekt DEAL Consortium","Wiley (DEAL) 2019-2023","wiley2019deal",2023,2023,"read",1396.09,"04zc7p361_wiley2019deal_2023"
"Kassel U","TIB Consortium","AIP (TIB) 2024-2026","aip2024tib",2024,2024,"read",10834.96,"04zc7p361_aip2024tib_2024"
"Kassel U","TIB Consortium","AIP (TIB) 2024-2026","aip2024tib",2024,2024,"publish",6623.99,"04zc7p361_aip2024tib_2024"
"Kassel U","German Academic Consortium, 103 participants, administered by Bayerische Staatsbibliothek","CUP (BSB) 2022-2024","cam2022gac",2024,2024,"publish",143.41,"04zc7p361_cam2022gac_2024"
"Kassel U","German Academic Consortium, 103 participants, administered by Bayerische Staatsbibliothek","CUP (BSB) 2022-2024","cam2022gac",2024,2024,"read",6667.28,"04zc7p361_cam2022gac_2024"
"Kassel U","German Academic consortium, 79 participating institutions, administered by SUB Göttingen","Walter de Gruyter (SUB Göttingen) 2023-2024","degruy2023gac",2024,2024,"read",27210.0,"04zc7p361_degruy2023gac_2024"
"Kassel U","German Academic consortium, 79 participating institutions, administered by SUB Göttingen","Walter de Gruyter (SUB Göttingen) 2023-2024","degruy2023gac",2024,2024,"publish",1939.7,"04zc7p361_degruy2023gac_2024"
"Kassel U","German Academic Consortium, 129 participating institutions, administered by SUB Göttingen","Hogrefe (SUB Göttingen) 2024-2026","hogrefe2024gac",2024,2024,"read",4437.63,"04zc7p361_hogrefe2024gac_2024"
"Kassel U","German Academic Consortium, 129 participating institutions, administered by SUB Göttingen","Hogrefe (SUB Göttingen) 2024-2026","hogrefe2024gac",2024,2024,"publish",4935.31,"04zc7p361_hogrefe2024gac_2024"
